Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
UBE2Q2P11	ENSG00000259538	15	84412773	84421837	-	transcribed_unprocessed_pseudogene
Metazoa_SRP	ENSG00000278785	15	84467901	84468147	+	misc_RNA
Y_RNA	ENSG00000200391	15	43863893	43864005	-	misc_RNA
PIN4P1	ENSG00000227973	15	43875849	43876244	-	processed_pseudogene
POTEB	ENSG00000233917	15	21846329	21877735	-	protein_coding
SNX33	ENSG00000173548	15	75647912	75662301	+	protein_coding
CATSPER2	ENSG00000166762	15	43628503	43668118	-	protein_coding
DEPDC1P1	ENSG00000259358	15	31765743	31768201	-	processed_pseudogene
RPL32P2	ENSG00000243094	15	34085911	34086314	-	processed_pseudogene
PGBD4	ENSG00000182405	15	34102083	34108686	+	protein_coding
Y_RNA	ENSG00000207091	15	34314728	34314828	+	misc_RNA
ACTG1P15	ENSG00000259904	15	34373541	34374603	-	processed_pseudogene
MIR1233-1	ENSG00000221649	15	34382069	34382150	-	miRNA
RNU7-195P	ENSG00000239151	15	89120779	89120840	+	snRNA
HMGB1P8	ENSG00000259699	15	89135547	89136495	-	processed_pseudogene
MIR6766	ENSG00000275101	15	89326739	89326810	-	miRNA
MIR9-3	ENSG00000284329	15	89368017	89368106	+	miRNA
SLC12A6	ENSG00000140199	15	34229784	34338060	-	protein_coding
H3P39	ENSG00000259338	15	45215547	45215943	+	processed_pseudogene
RNU6-953P	ENSG00000238941	15	45354779	45354885	-	snRNA
MIR147B	ENSG00000284386	15	45433050	45433129	+	miRNA
SNORA41B	ENSG00000207516	15	45537250	45537377	+	snoRNA
DPPA5P2	ENSG00000259427	15	45566776	45567074	+	transcribed_processed_pseudogene
BLOC1S6	ENSG00000104164	15	45587214	45615945	+	protein_coding
Y_RNA	ENSG00000200419	15	45591984	45592085	+	misc_RNA
AHCYP7	ENSG00000259465	15	50417385	50418692	+	processed_pseudogene
RNA5SP395	ENSG00000252376	15	50463381	50463498	+	rRNA_pseudogene
USP50	ENSG00000170236	15	50494018	50546708	-	protein_coding
TRPM7	ENSG00000092439	15	50552473	50686797	-	protein_coding
RN7SL354P	ENSG00000243027	15	50688900	50689193	+	misc_RNA
RPL32P30	ENSG00000241130	15	50798670	50798951	+	processed_pseudogene
MIR549A	ENSG00000208003	15	80841978	80842073	-	miRNA
MIR4514	ENSG00000265855	15	80997417	80997473	-	miRNA
CFAP161	ENSG00000156206	15	81007033	81149179	+	protein_coding
ANP32BP3	ENSG00000259461	15	81117635	81118340	-	processed_pseudogene
RNU6-339P	ENSG00000207037	15	84938416	84938522	-	snRNA
RNU6-796P	ENSG00000212388	15	84939617	84939723	-	snRNA
Y_RNA	ENSG00000200008	15	33722492	33722596	+	misc_RNA
CHRM5	ENSG00000184984	15	33968497	34067458	+	protein_coding
MIR422A	ENSG00000199156	15	63870930	63871019	-	miRNA
Y_RNA	ENSG00000201071	15	64111458	64111569	-	misc_RNA
GAPDHP61	ENSG00000248415	15	64528667	64529671	-	processed_pseudogene
RN7SL796P	ENSG00000277031	15	30560644	30560934	+	misc_RNA
U8	ENSG00000207430	15	30581184	30581316	+	snoRNA
RN7SL628P	ENSG00000277467	15	30612724	30612960	+	misc_RNA
Y_RNA	ENSG00000206846	15	30673750	30673843	+	misc_RNA
RN7SL82P	ENSG00000278696	15	30800160	30800396	+	misc_RNA
FDPSP4	ENSG00000254793	15	42939310	42940358	-	processed_pseudogene
RPS3AP47	ENSG00000205871	15	43115702	43116493	-	processed_pseudogene
SPCS2P1	ENSG00000260928	15	43131008	43131686	+	processed_pseudogene
Y_RNA	ENSG00000202211	15	43247680	43247781	+	misc_RNA
ATP5PDP1	ENSG00000261679	15	43267904	43268388	-	processed_pseudogene
TGM7	ENSG00000159495	15	43276271	43302255	-	protein_coding
LCMT2	ENSG00000168806	15	43323649	43330582	-	protein_coding
MIR7973-2	ENSG00000283614	15	51314032	51314107	-	miRNA
MIR7973-1	ENSG00000278098	15	51314034	51314109	+	miRNA
SCG3-AS1	ENSG00000259241	15	51693216	51695765	-	lncRNA
FBXL22	ENSG00000197361	15	63597353	63602428	+	protein_coding
PEX11A	ENSG00000166821	15	89677764	89690783	-	protein_coding
RPL36AP43	ENSG00000241362	15	89687937	89688243	-	processed_pseudogene
JMJD7-PLA2G4B	ENSG00000168970	15	41828095	41848155	+	protein_coding
SPTBN5	ENSG00000137877	15	41848146	41894053	-	protein_coding
RNA5SP393	ENSG00000200293	15	41851913	41852029	-	rRNA_pseudogene
MIR4310	ENSG00000264850	15	41866495	41866551	-	miRNA
Y_RNA	ENSG00000206957	15	44697333	44697430	-	misc_RNA
Y_RNA	ENSG00000238845	15	44843612	44843724	+	misc_RNA
RPL36AP44	ENSG00000240163	15	60390371	60390682	+	processed_pseudogene
CYCSP38	ENSG00000259513	15	60558080	60558401	+	transcribed_processed_pseudogene
RNU6-132P	ENSG00000206590	15	89714232	89714338	+	snRNA
MRPL15P1	ENSG00000259441	15	89752296	89753493	+	processed_pseudogene
MESP2	ENSG00000188095	15	89760591	89778754	+	protein_coding
ARPIN-AP3S2	ENSG00000250021	15	89834308	89912882	-	protein_coding
MIR5094	ENSG00000264966	15	89850637	89850721	-	miRNA
MIR5009	ENSG00000264796	15	89883931	89884030	-	miRNA
RNU6-1111P	ENSG00000212420	15	89886485	89886591	-	snRNA
RNU7-111P	ENSG00000252645	15	89897576	89897637	+	snRNA
RNU6-667P	ENSG00000252995	15	79817349	79817450	-	snRNA
ST20-MTHFS	ENSG00000259332	15	79845150	79923754	-	protein_coding
Metazoa_SRP	ENSG00000275460	15	80057425	80057684	-	misc_RNA
BCL2A1	ENSG00000140379	15	79960892	79971196	-	protein_coding
RASL12	ENSG00000103710	15	65053337	65076690	-	protein_coding
PDCD7	ENSG00000090470	15	65117379	65133808	-	protein_coding
RNU6-686P	ENSG00000201709	15	65229861	65229967	+	snRNA
SNORA24B	ENSG00000206903	15	65285461	65285591	-	snoRNA
MIR4508	ENSG00000265673	15	23562062	23562131	-	miRNA
MAGEL2	ENSG00000254585	15	23643549	23647867	-	protein_coding
NDN	ENSG00000182636	15	23685400	23687305	-	protein_coding
RNU6-741P	ENSG00000206616	15	23777437	23777543	-	snRNA
Y_RNA	ENSG00000207395	15	69406441	69406552	+	misc_RNA
U3	ENSG00000207119	15	69457941	69458149	-	snoRNA
LINC02896	ENSG00000259215	15	69458522	69461806	-	lncRNA
MAPK6-DT	ENSG00000259438	15	52010999	52019095	-	lncRNA
Y_RNA	ENSG00000206995	15	52162751	52162852	+	misc_RNA
MIR1266	ENSG00000221052	15	52277117	52277200	-	miRNA
EEF1B2P1	ENSG00000231169	15	52505191	52505862	+	processed_pseudogene
RPSAP55	ENSG00000214896	15	52885595	52886470	+	processed_pseudogene
EEF1A1P22	ENSG00000259612	15	52937139	52938518	-	processed_pseudogene
KBTBD13	ENSG00000234438	15	65076746	65079948	+	protein_coding
SNRPCP18	ENSG00000259464	15	101562536	101562974	+	processed_pseudogene
RNU6-807P	ENSG00000252614	15	101648206	101648312	-	snRNA
PCSK6	ENSG00000140479	15	101289784	101525202	-	protein_coding
MIR628	ENSG00000283891	15	55372940	55373034	-	miRNA
RNU6-1169P	ENSG00000200407	15	41448742	41448844	-	snRNA
ELOCP2	ENSG00000259838	15	41557027	41557435	+	unprocessed_pseudogene
UBE2CP4	ENSG00000259179	15	31420128	31420662	+	processed_pseudogene
RPL21P116	ENSG00000243711	15	78863247	78863729	-	processed_pseudogene
RNU6-415P	ENSG00000252061	15	78898840	78898936	-	snRNA
RASGRF1	ENSG00000058335	15	78959906	79090780	-	protein_coding
MKRN3	ENSG00000179455	15	23565674	23630075	+	protein_coding
TUBBP8	ENSG00000259300	15	29612570	29614274	+	processed_pseudogene
HMGN2P5	ENSG00000234664	15	29730713	29730985	+	processed_pseudogene
NCAPGP2	ENSG00000259749	15	30005205	30006430	+	unprocessed_pseudogene
PYGO1	ENSG00000171016	15	55538884	55588947	-	protein_coding
GNB5	ENSG00000069966	15	52115100	52191392	-	protein_coding
LINGO1	ENSG00000169783	15	77613027	77820900	-	protein_coding
KRT18P47	ENSG00000259489	15	88960070	88961046	+	processed_pseudogene
ACAN	ENSG00000157766	15	88803436	88875353	+	protein_coding
RN7SL484P	ENSG00000241588	15	99791209	99791410	+	misc_RNA
RNA5SP402	ENSG00000252957	15	100074081	100074190	-	rRNA_pseudogene
CERS3-AS1	ENSG00000259430	15	100372936	100437914	+	lncRNA
RNU6-322P	ENSG00000251819	15	100551820	100551922	-	snRNA
PRKXP1	ENSG00000259205	15	100553529	100558954	-	processed_pseudogene
RNU6-181P	ENSG00000200095	15	100560686	100560792	-	snRNA
RPS24P16	ENSG00000242634	15	67232446	67232837	+	processed_pseudogene
Y_RNA	ENSG00000212306	15	100638363	100638457	+	misc_RNA
CERS3	ENSG00000154227	15	100400395	100544995	-	protein_coding
LINC01585	ENSG00000245479	15	90660207	90664967	+	lncRNA
SNORD18	ENSG00000200677	15	90755243	90755312	-	snoRNA
RN7SL363P	ENSG00000241869	15	90855935	90856207	-	misc_RNA
AP3B2	ENSG00000103723	15	82659281	82710112	-	protein_coding
SCARNA15	ENSG00000277864	15	82755945	82756071	+	scaRNA
RPL21P115	ENSG00000243568	15	72134641	72135436	+	processed_pseudogene
RPL12P35	ENSG00000243007	15	72379215	72379710	-	processed_pseudogene
RNU6-231P	ENSG00000252931	15	85821855	85821957	+	snRNA
MIR548AP	ENSG00000264406	15	85825635	85825730	+	miRNA
RNA5SP400	ENSG00000252964	15	86138269	86138379	-	rRNA_pseudogene
AGBL1	ENSG00000273540	15	86079871	87049169	+	protein_coding
RNU6-1108P	ENSG00000252117	15	44927600	44927703	-	snRNA
RNU6-1332P	ENSG00000252475	15	44962830	44962933	+	snRNA
RNU6-966P	ENSG00000252288	15	44973558	44973661	+	snRNA
RNU1-78P	ENSG00000212550	15	45002864	45003028	-	snRNA
TERB2	ENSG00000167014	15	44956687	44979229	+	protein_coding
EXD1	ENSG00000178997	15	41182725	41230757	-	protein_coding
BCL2L10	ENSG00000137875	15	52109263	52112775	-	protein_coding
NSMCE3	ENSG00000185115	15	29264989	29269822	-	protein_coding
Y_RNA	ENSG00000252171	15	45047103	45047215	-	misc_RNA
DUOX2	ENSG00000140279	15	45092650	45114172	-	protein_coding
COX6CP4	ENSG00000270500	15	36571985	36572212	+	processed_pseudogene
LARP4P	ENSG00000261315	15	36617089	36619265	+	transcribed_processed_pseudogene
TPST2P1	ENSG00000260582	15	36626674	36627775	-	processed_pseudogene
U3	ENSG00000212511	15	36852640	36852859	+	snoRNA
MIR8063	ENSG00000277202	15	36972821	36972901	-	miRNA
MIR630	ENSG00000283798	15	72587217	72587313	+	miRNA
RN7SL853P	ENSG00000274350	15	72664577	72664799	+	misc_RNA
NPM1P42	ENSG00000259259	15	72899399	72900260	-	processed_pseudogene
FABP5P8	ENSG00000259308	15	83044368	83044771	+	processed_pseudogene
MIR4515	ENSG00000263643	15	83067335	83067415	+	miRNA
BNC1	ENSG00000169594	15	83255884	83284664	-	protein_coding
MIR626	ENSG00000207766	15	41691585	41691678	+	miRNA
ONECUT1	ENSG00000169856	15	52755053	52791078	-	protein_coding
TMC3	ENSG00000188869	15	81331088	81374213	-	protein_coding
RPS12P26	ENSG00000225193	15	90206572	90206967	+	transcribed_processed_pseudogene
PERPP2	ENSG00000228998	15	90275129	90275716	+	transcribed_processed_pseudogene
MIR1302-10	ENSG00000284557	15	101960459	101960596	-	miRNA
MIR6859-3	ENSG00000275449	15	101973524	101973591	+	miRNA
DUT-AS1	ENSG00000259488	15	48312353	48331856	-	lncRNA
Y_RNA	ENSG00000202542	15	48325558	48325671	-	misc_RNA
CD24P2	ENSG00000261333	15	56071421	56071639	+	processed_pseudogene
RNU6-1287P	ENSG00000199784	15	56274530	56274636	-	snRNA
HMGB1P33	ENSG00000261174	15	56323193	56323719	+	processed_pseudogene
TMEM183AP3	ENSG00000260382	15	30882267	30883231	-	processed_pseudogene
RNU6-466P	ENSG00000212526	15	30956248	30956350	-	snRNA
MIR211	ENSG00000207702	15	31065032	31065141	-	miRNA
TMEM202	ENSG00000187806	15	72398302	72408367	+	protein_coding
PHB1P20	ENSG00000271072	15	72450657	72451474	+	processed_pseudogene
MIR3174	ENSG00000265871	15	90006755	90006841	+	miRNA
