Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
CBX8	ENSG00000141570	17	79792132	79801683	-	protein_coding
LINC02594	ENSG00000267440	17	43679341	43706709	+	lncRNA
PCTP	ENSG00000141179	17	55751051	55842830	+	protein_coding
CASC17	ENSG00000260785	17	71097774	71202203	-	lncRNA
Y_RNA	ENSG00000251812	17	4186326	4186424	+	misc_RNA
RNU6-468P	ENSG00000206730	17	17578631	17578739	+	snRNA
Y_RNA	ENSG00000207132	17	30344503	30344604	-	misc_RNA
RNU6-990P	ENSG00000201255	17	30360463	30360566	+	snRNA
MIR4522	ENSG00000263583	17	27293910	27293996	-	miRNA
SNORD63	ENSG00000252112	17	30246757	30246820	-	snoRNA
RNU6-1267P	ENSG00000222679	17	30288071	30288177	-	snRNA
MIR423	ENSG00000283935	17	30117079	30117172	+	miRNA
RNU6-287P	ENSG00000252039	17	42891338	42891435	-	snRNA
MIR6781	ENSG00000278447	17	42823880	42823943	-	miRNA
MIR3184	ENSG00000284399	17	30117086	30117160	-	miRNA
MIR8059	ENSG00000278672	17	50768650	50768730	+	miRNA
Y_RNA	ENSG00000201340	17	50696644	50696760	+	misc_RNA
MIR6129	ENSG00000273500	17	49288346	49288454	-	miRNA
RNU6-928P	ENSG00000252685	17	66638271	66638374	+	snRNA
RNA5SP445	ENSG00000251698	17	66639269	66639383	+	rRNA_pseudogene
MIR634	ENSG00000207943	17	66787072	66787168	+	miRNA
RN7SKP14	ENSG00000251809	17	54770949	54771277	+	misc_RNA
RNU7-155P	ENSG00000238759	17	71298156	71298218	-	snRNA
PTGES3L-AARSD1	ENSG00000108825	17	42950526	42980528	-	protein_coding
SNORA38B	ENSG00000200394	17	67740669	67740799	+	snoRNA
RPSAP67	ENSG00000266858	17	67774591	67777324	-	unprocessed_pseudogene
RPL17P41	ENSG00000213179	17	67784753	67785293	+	processed_pseudogene
RN7SL622P	ENSG00000265052	17	67977698	67977972	+	misc_RNA
FBXO36P1	ENSG00000266117	17	68095068	68095757	+	processed_pseudogene
SH3GL1P3	ENSG00000267352	17	68134675	68135604	-	processed_pseudogene
ARHGAP27P2	ENSG00000267472	17	68198921	68199596	+	processed_pseudogene
MIR635	ENSG00000207561	17	68424451	68424548	-	miRNA
Y_RNA	ENSG00000275982	17	19649494	19649587	-	misc_RNA
NDUFB4P3	ENSG00000231096	17	19840126	19840515	+	processed_pseudogene
RN7SL449P	ENSG00000242889	17	57618108	57618393	+	misc_RNA
RNU7-134P	ENSG00000238447	17	57685529	57685592	-	snRNA
CCDC182	ENSG00000166329	17	57744495	57745299	-	protein_coding
RN7SKP94	ENSG00000222976	17	57789449	57789732	+	misc_RNA
TBC1D3P4	ENSG00000204471	17	18393480	18400961	+	unprocessed_pseudogene
YWHAEP2	ENSG00000266162	17	18418195	18418306	-	processed_pseudogene
TNPO1P2	ENSG00000230662	17	18460391	18463055	+	processed_pseudogene
SRP68P2	ENSG00000227689	17	18527557	18528461	+	processed_pseudogene
Metazoa_SRP	ENSG00000276532	17	18605054	18605356	-	misc_RNA
PAIP1P2	ENSG00000174977	17	18650195	18651542	+	processed_pseudogene
UBE2SP2	ENSG00000224126	17	18677261	18677757	+	processed_pseudogene
FBXW10	ENSG00000171931	17	18744026	18779349	+	protein_coding
RN7SL627P	ENSG00000274747	17	18840618	18840920	+	misc_RNA
Y_RNA	ENSG00000201489	17	7537096	7537196	-	misc_RNA
SENP3-EIF4A1	ENSG00000277957	17	7563287	7578715	+	protein_coding
SNORA48	ENSG00000209582	17	7574713	7574847	+	snoRNA
SNORD10	ENSG00000238917	17	7576811	7576952	+	snoRNA
SNORA67	ENSG00000277985	17	7577955	7578091	+	snoRNA
SOX15	ENSG00000129194	17	7588178	7590094	-	protein_coding
EFNB3	ENSG00000108947	17	7705202	7711372	+	protein_coding
OR1D5	ENSG00000262628	17	3062669	3063607	-	protein_coding
OR1P1	ENSG00000262085	17	3153889	3154882	-	protein_coding
OR1E3	ENSG00000142163	17	3116427	3117374	+	unprocessed_pseudogene
Vault	ENSG00000252283	17	28061967	28062068	+	misc_RNA
RPS29P22	ENSG00000240873	17	28116239	28116406	-	processed_pseudogene
TMEM97	ENSG00000109084	17	28319200	28328685	+	protein_coding
MIR4723	ENSG00000284532	17	28360654	28360734	+	miRNA
RN7SL105P	ENSG00000243704	17	1604374	1604672	-	misc_RNA
TLCD2	ENSG00000185561	17	1702816	1710377	-	protein_coding
MIR22	ENSG00000283824	17	1713903	1713987	-	miRNA
SDHCP5	ENSG00000108958	17	1858039	1858446	-	processed_pseudogene
RNFT1P3	ENSG00000187870	17	20743333	20754501	-	unprocessed_pseudogene
HNRNPA1P19	ENSG00000218454	17	20771058	20771427	-	processed_pseudogene
OLA1P2	ENSG00000213671	17	20775642	20776905	+	processed_pseudogene
SCDP1	ENSG00000226549	17	20784645	20785725	+	processed_pseudogene
RNU6-1178P	ENSG00000252483	17	20894532	20894638	-	snRNA
RNASEH1P1	ENSG00000265790	17	20901939	20902680	-	processed_pseudogene
SPECC1P2	ENSG00000244456	17	20956682	20958404	+	transcribed_unprocessed_pseudogene
LINC02097	ENSG00000226101	17	72072333	72103035	+	lncRNA
SPPL2C	ENSG00000185294	17	45844881	45847067	+	protein_coding
MAPT-IT1	ENSG00000279685	17	45895783	45898798	+	lncRNA
Metazoa_SRP	ENSG00000274883	17	45931806	45932083	+	misc_RNA
STH	ENSG00000256762	17	45999250	45999694	+	protein_coding
Y_RNA	ENSG00000238723	17	46215070	46215171	-	misc_RNA
MIR6165	ENSG00000277478	17	49510817	49510900	+	miRNA
FAM117A	ENSG00000121104	17	49710332	49789180	-	protein_coding
SRP14P3	ENSG00000235183	17	49795343	49795669	+	processed_pseudogene
RNU6-1313P	ENSG00000199492	17	49966075	49966176	-	snRNA
DLX3	ENSG00000064195	17	49990005	49995224	-	protein_coding
NDUFAF8	ENSG00000224877	17	81239305	81241310	+	protein_coding
MIR4740	ENSG00000266392	17	81400716	81400778	-	miRNA
MIR3186	ENSG00000266189	17	81451104	81451188	-	miRNA
Y_RNA	ENSG00000207021	17	81573490	81573602	+	misc_RNA
TNFRSF13B	ENSG00000240505	17	16929816	16972118	-	protein_coding
MPRIP-AS1	ENSG00000225442	17	17076038	17077752	-	lncRNA
RNU6-767P	ENSG00000206859	17	17170083	17170189	+	snRNA
RN7SL775P	ENSG00000243370	17	17178414	17178749	+	misc_RNA
PLD6	ENSG00000179598	17	17200995	17206333	-	protein_coding
ACTG1P24	ENSG00000226359	17	17242010	17242886	+	processed_pseudogene
RPL13P12	ENSG00000215030	17	17383377	17384012	-	processed_pseudogene
TSEN15P1	ENSG00000230865	17	17456427	17457259	+	processed_pseudogene
Y_RNA	ENSG00000201741	17	17460444	17460522	+	misc_RNA
MED9	ENSG00000141026	17	17476994	17493221	+	protein_coding
IFI35	ENSG00000068079	17	43006740	43014456	+	protein_coding
NXPH3	ENSG00000182575	17	49575871	49583827	+	protein_coding
CYB5D2	ENSG00000167740	17	4143168	4187310	+	protein_coding
TMEM256-PLSCR3	ENSG00000262481	17	7389734	7404097	-	protein_coding
NLGN2	ENSG00000169992	17	7404874	7419860	+	protein_coding
SPEM1	ENSG00000181323	17	7420324	7421632	+	protein_coding
SPEM2	ENSG00000184560	17	7425616	7427568	+	protein_coding
SPEM3	ENSG00000283439	17	7428857	7432820	+	protein_coding
CHRNB1	ENSG00000170175	17	7445061	7457710	+	protein_coding
CYB5D1	ENSG00000182224	17	7857746	7862282	+	protein_coding
SCARNA21	ENSG00000252835	17	7906122	7906260	+	scaRNA
GUCY2D	ENSG00000132518	17	8002615	8020342	+	protein_coding
ALOXE3P1	ENSG00000275011	17	8063936	8072533	+	unprocessed_pseudogene
ALOX12B	ENSG00000179477	17	8072636	8087716	-	protein_coding
MIR4314	ENSG00000264005	17	8088056	8088147	+	miRNA
HES7	ENSG00000179111	17	8120592	8124106	-	protein_coding
MIR6883	ENSG00000284117	17	8144994	8145071	-	miRNA
MIR4521	ENSG00000283160	17	8186945	8187004	+	miRNA
BORCS6	ENSG00000196544	17	8188345	8190180	-	protein_coding
ODF4	ENSG00000184650	17	8339840	8346048	+	protein_coding
RNU7-43P	ENSG00000252363	17	8511125	8511188	+	snRNA
PPIAP52	ENSG00000270606	17	8560471	8560962	+	processed_pseudogene
MFSD6L	ENSG00000185156	17	8797110	8799365	-	protein_coding
CFAP52	ENSG00000166596	17	9576627	9643447	+	protein_coding
RPL19P18	ENSG00000241654	17	9589902	9590482	-	processed_pseudogene
NPM1P45	ENSG00000265593	17	9852748	9853306	-	processed_pseudogene
RCVRN	ENSG00000109047	17	9896320	9905271	-	protein_coding
RPS27AP1	ENSG00000242692	17	10258762	10259232	+	processed_pseudogene
MYH13	ENSG00000006788	17	10300865	10373130	-	protein_coding
MYH8	ENSG00000133020	17	10390322	10421950	-	protein_coding
MYH4	ENSG00000264424	17	10443290	10469559	-	protein_coding
RNU6-1065P	ENSG00000207242	17	10857899	10858004	-	snRNA
RPL15P21	ENSG00000244753	17	10860535	10861462	-	processed_pseudogene
RN7SL601P	ENSG00000243346	17	11157455	11157747	+	misc_RNA
SHISA6	ENSG00000188803	17	11241213	11564063	+	protein_coding
DNAH9	ENSG00000007174	17	11598470	11969748	+	protein_coding
RNU11-2P	ENSG00000252707	17	12036496	12036637	-	snRNA
MIR744	ENSG00000266297	17	12081899	12081996	+	miRNA
ARHGAP44-AS1	ENSG00000265489	17	12760140	12790242	-	lncRNA
MIR1269B	ENSG00000265503	17	12917268	12917342	-	miRNA
HS3ST3A1	ENSG00000153976	17	13494032	13601929	-	protein_coding
MIR548H3	ENSG00000221698	17	13543529	13543646	-	miRNA
SNORA74	ENSG00000252305	17	14177131	14177310	+	snoRNA
CDRT15	ENSG00000223510	17	14235673	14236862	-	protein_coding
HS3ST3B1	ENSG00000125430	17	14301081	14349404	+	protein_coding
RPS18P12	ENSG00000230897	17	14705076	14705534	-	processed_pseudogene
RPL23AP76	ENSG00000226156	17	14947741	14948198	-	processed_pseudogene
CDRT7	ENSG00000259944	17	15030975	15031957	+	lncRNA
Y_RNA	ENSG00000251779	17	76319376	76319473	+	misc_RNA
RNU6-24P	ENSG00000207169	17	76337316	76337422	+	snRNA
RPL7P49	ENSG00000242931	17	76430417	76431124	-	processed_pseudogene
CYGB	ENSG00000161544	17	76527356	76551175	-	protein_coding
PRCD	ENSG00000214140	17	76527586	76553578	+	protein_coding
SNORD1C	ENSG00000274091	17	76558791	76558868	+	snoRNA
SNORD1B	ENSG00000199961	17	76561109	76561192	+	snoRNA
SNORD1A	ENSG00000278261	17	76561634	76561705	+	snoRNA
RNU6-227P	ENSG00000199735	17	76656320	76656422	+	snRNA
RNY4P36	ENSG00000212418	17	76703632	76703727	-	misc_RNA
MIR636	ENSG00000283805	17	76736450	76736548	-	miRNA
RNU6-97P	ENSG00000200257	17	76752912	76753015	+	snRNA
SNHG20	ENSG00000234912	17	77086716	77099902	+	lncRNA
SCARNA16	ENSG00000275143	17	77089307	77089493	+	scaRNA
MIR6516	ENSG00000284250	17	77089417	77089497	+	miRNA
RNU4-47P	ENSG00000222808	17	77152561	77152674	-	snRNA
CYCSP40	ENSG00000262870	17	77198950	77199543	-	processed_pseudogene
MIR4316	ENSG00000264060	17	77396984	77397054	-	miRNA
Y_RNA	ENSG00000200651	17	77442109	77442213	+	misc_RNA
SMCO4P1	ENSG00000267384	17	44645411	44645587	+	processed_pseudogene
DBF4B	ENSG00000161692	17	44708608	44752264	+	protein_coding
RN7SL819P	ENSG00000264251	17	44718861	44719130	-	misc_RNA
RPL6P26	ENSG00000240305	17	44719760	44720597	-	processed_pseudogene
KIF18B-DT	ENSG00000267334	17	44947912	44948939	+	lncRNA
LINC01970	ENSG00000265692	17	82290046	82292814	-	lncRNA
TEX19	ENSG00000182459	17	82359247	82363775	+	protein_coding
HEXD-IT1	ENSG00000279066	17	82425498	82427310	+	lncRNA
NARF-IT1	ENSG00000266236	17	82482098	82483388	+	lncRNA
MIR4731	ENSG00000265110	17	15251627	15251696	-	miRNA
TEKT3	ENSG00000125409	17	15303811	15341632	-	protein_coding
RNU6-799P	ENSG00000200437	17	15311345	15311451	+	snRNA
RN7SL792P	ENSG00000239888	17	15408384	15408688	+	misc_RNA
MAPK8IP1P1	ENSG00000262500	17	46243606	46245044	+	processed_pseudogene
RN7SL656P	ENSG00000265411	17	46319679	46319959	+	misc_RNA
RDM1P2	ENSG00000266497	17	46503946	46509339	+	unprocessed_pseudogene
RN7SL199P	ENSG00000265315	17	46537534	46537814	+	misc_RNA
FAM215B	ENSG00000232300	17	46558830	46562795	-	lncRNA
SNORD3A	ENSG00000263934	17	19188016	19188714	+	snoRNA
SNORD3C	ENSG00000264940	17	19189665	19190245	-	snoRNA
KYNUP3	ENSG00000263206	17	19208584	19211359	+	transcribed_unprocessed_pseudogene
MIR1180	ENSG00000221540	17	19344506	19344574	-	miRNA
LINC02094	ENSG00000227078	17	19419035	19424357	+	lncRNA
RPS2P46	ENSG00000189343	17	19445970	19446852	-	processed_pseudogene
RPL17P43	ENSG00000228331	17	19496943	19497528	+	processed_pseudogene
CCDC137	ENSG00000185298	17	81666737	81673904	+	protein_coding
MIR6786	ENSG00000277784	17	81693757	81693869	+	miRNA
FSCN2	ENSG00000186765	17	81528377	81537130	+	protein_coding
SAP30BP-AS1	ENSG00000264270	17	75683543	75684799	-	lncRNA
MIR4738	ENSG00000283853	17	75784521	75784607	-	miRNA
WBP2	ENSG00000132471	17	75845699	75856507	-	protein_coding
TEN1-CDK3	ENSG00000261408	17	75979231	76005999	+	protein_coding
SGSM2-AS1	ENSG00000263345	17	2375061	2379306	-	lncRNA
METTL16	ENSG00000127804	17	2405562	2511891	-	protein_coding
RN7SL33P	ENSG00000243049	17	2557753	2558094	-	misc_RNA
EIF4A1P9	ENSG00000262953	17	2586330	2587866	-	processed_pseudogene
SAMD11P1	ENSG00000262480	17	2613284	2613944	-	processed_pseudogene
RN7SL608P	ENSG00000239884	17	2680958	2681236	+	misc_RNA
MIR6776	ENSG00000273606	17	2692861	2692919	-	miRNA
MIR1253	ENSG00000221200	17	2748078	2748182	-	miRNA
hsa-mir-1253	ENSG00000272920	17	2748078	2748182	+	lncRNA
RNU6-1158P	ENSG00000212469	17	56871170	56871276	+	snRNA
MIR3614	ENSG00000284542	17	56891270	56891355	-	miRNA
SRSF1	ENSG00000136450	17	58000919	58007346	-	protein_coding
MSX2P1	ENSG00000229590	17	58157028	58157800	+	processed_pseudogene
EPX	ENSG00000121053	17	58192726	58205174	+	protein_coding
WDR81	ENSG00000167716	17	1716523	1738599	+	protein_coding
PHOSPHO1	ENSG00000173868	17	49223366	49230787	-	protein_coding
TMEM95	ENSG00000182896	17	7355123	7357219	+	protein_coding
H3P41	ENSG00000265541	17	28416922	28417492	+	unprocessed_pseudogene
RPS7P1	ENSG00000263266	17	28467822	28468406	+	processed_pseudogene
ALDOC-AS1	ENSG00000265168	17	28573117	28574243	+	lncRNA
RPS12P28	ENSG00000240494	17	28655557	28655983	+	processed_pseudogene
SNORD42B	ENSG00000238423	17	28720550	28720616	+	snoRNA
SNORD4A	ENSG00000238578	17	28722582	28722653	+	snoRNA
SNORD42A	ENSG00000238649	17	28723429	28723492	+	snoRNA
SNORD4B	ENSG00000238597	17	28723682	28723753	+	snoRNA
TLCD1	ENSG00000160606	17	28724348	28727935	-	protein_coding
RPL31P58	ENSG00000243053	17	28802444	28802822	+	processed_pseudogene
RPS7P11	ENSG00000213326	17	46721582	46722167	-	processed_pseudogene
Y_RNA	ENSG00000199801	17	69985986	69986094	+	misc_RNA
CALM2P1	ENSG00000267170	17	70241324	70241761	+	processed_pseudogene
ZACN	ENSG00000186919	17	76071961	76083666	+	protein_coding
GALR2	ENSG00000182687	17	76074781	76077537	+	protein_coding
MIR6868	ENSG00000275360	17	76098019	76098076	-	miRNA
OR1D3P	ENSG00000262106	17	3265611	3266541	+	unprocessed_pseudogene
RNU2-58P	ENSG00000252212	17	59129276	59129458	-	snRNA
MIR454	ENSG00000211514	17	59137758	59137872	-	miRNA
MIR301A	ENSG00000207996	17	59151136	59151221	-	miRNA
PRR11	ENSG00000068489	17	59155732	59206709	+	protein_coding
Y_RNA	ENSG00000207235	17	59260748	59260846	+	misc_RNA
RTN4RL1	ENSG00000185924	17	1934677	2025334	-	protein_coding
DPH1	ENSG00000108963	17	2030137	2043898	+	protein_coding
OVCA2	ENSG00000262664	17	2042022	2043425	+	protein_coding
MIR132	ENSG00000267200	17	2049908	2050008	-	miRNA
MIR212	ENSG00000267195	17	2050271	2050380	-	miRNA
MCUR1P1	ENSG00000262402	17	2127430	2127904	-	processed_pseudogene
RN7SL624P	ENSG00000265777	17	2199762	2200039	+	misc_RNA
SMG6-IT1	ENSG00000278941	17	2235713	2236086	-	TEC
HNRNPA1P16	ENSG00000262333	17	2306761	2307715	+	processed_pseudogene
SNORD91B	ENSG00000275084	17	2329016	2329237	-	snoRNA
SNORD91A	ENSG00000212163	17	2330180	2330370	-	snoRNA
DENRP3	ENSG00000271919	17	63331984	63332539	-	transcribed_processed_pseudogene
PPIAP55	ENSG00000228979	17	63471604	63472093	+	processed_pseudogene
FAM136DP	ENSG00000270587	17	63610772	63611184	-	processed_pseudogene
EEF1DP7	ENSG00000263883	17	63636601	63637113	+	transcribed_processed_pseudogene
Y_RNA	ENSG00000206734	17	47557413	47557514	+	misc_RNA
RPL31P57	ENSG00000256358	17	64308316	64308690	-	processed_pseudogene
Y_RNA	ENSG00000239823	17	64390158	64390263	-	misc_RNA
ATP5MFP4	ENSG00000256826	17	64491523	64491789	+	processed_pseudogene
MIR3064	ENSG00000284564	17	64500774	64500839	-	miRNA
MIR5047	ENSG00000284368	17	64501214	64501313	-	miRNA
MICOS10P2	ENSG00000270714	17	64747264	64747492	-	processed_pseudogene
KPNA2P3	ENSG00000266820	17	64749918	64758603	-	transcribed_unprocessed_pseudogene
HEXIM1	ENSG00000186834	17	45148475	45152099	+	protein_coding
ARL5C	ENSG00000141748	17	39156894	39167484	-	protein_coding
TRIM80P	ENSG00000232724	17	75074306	75079549	+	unitary_pseudogene
Y_RNA	ENSG00000206713	17	75089862	75089974	-	misc_RNA
Y_RNA	ENSG00000252042	17	75145670	75145762	+	misc_RNA
MIF4GD-DT	ENSG00000263843	17	75271369	75273895	+	lncRNA
RPL36AP7	ENSG00000228007	17	75338827	75339147	+	processed_pseudogene
MIR3678	ENSG00000264511	17	75406069	75406162	+	miRNA
RNU6-938P	ENSG00000223217	17	75409086	75409188	-	snRNA
OOSP1P2	ENSG00000263749	17	32343528	32344124	-	unprocessed_pseudogene
MIR632	ENSG00000283774	17	32350109	32350202	+	miRNA
Y_RNA	ENSG00000202100	17	32463374	32463482	-	misc_RNA
Y_RNA	ENSG00000207127	17	49416744	49416850	-	misc_RNA
EIF4EP2	ENSG00000229944	17	49424269	49424922	-	processed_pseudogene
LINC02075	ENSG00000249497	17	49457861	49461749	-	lncRNA
POLR2A	ENSG00000181222	17	7484366	7514616	+	protein_coding
GGT6	ENSG00000167741	17	4556927	4560818	-	protein_coding
TXNP4	ENSG00000262519	17	4572206	4572515	+	processed_pseudogene
RNU6-955P	ENSG00000222429	17	4619749	4619852	-	snRNA
ALOX15	ENSG00000161905	17	4630919	4642294	-	protein_coding
VMO1	ENSG00000182853	17	4785285	4786433	-	protein_coding
GLTPD2	ENSG00000182327	17	4788964	4790589	+	protein_coding
ATP6V0CP1	ENSG00000230201	17	4856757	4857374	-	processed_pseudogene
RN7SL784P	ENSG00000264113	17	4882975	4883316	+	misc_RNA
CHRNE	ENSG00000108556	17	4897771	4934438	-	protein_coding
MIR5010	ENSG00000283929	17	42514188	42514307	+	miRNA
HSD17B1	ENSG00000108786	17	42552922	42555214	+	protein_coding
COASY	ENSG00000068120	17	42561467	42566277	+	protein_coding
PSMC3IP	ENSG00000131470	17	42572310	42577831	-	protein_coding
ATP5MGP7	ENSG00000267189	17	42647834	42648143	+	processed_pseudogene
HMGB3P27	ENSG00000267132	17	42648178	42648738	+	processed_pseudogene
RNU1-80P	ENSG00000238898	17	77920098	77920258	+	snRNA
UBE2V2P2	ENSG00000267463	17	78066258	78066761	-	processed_pseudogene
RNU6-625P	ENSG00000238658	17	78066947	78067053	+	snRNA
EIF5AP2	ENSG00000267679	17	78157403	78159135	+	processed_pseudogene
RNU7-97P	ENSG00000238704	17	42440198	42440259	-	snRNA
MIR548AT	ENSG00000264314	17	42494773	42494830	+	miRNA
KCNH4	ENSG00000089558	17	42156891	42181142	-	protein_coding
HCRT	ENSG00000161610	17	42184060	42185452	-	protein_coding
KCTD9P1	ENSG00000225014	17	20111824	20112990	+	transcribed_processed_pseudogene
RNU6-258P	ENSG00000212186	17	20126388	20126488	-	snRNA
RNU6-1057P	ENSG00000252971	17	20290257	20290358	+	snRNA
RNU6-467P	ENSG00000276577	17	20323001	20323110	+	snRNA
Metazoa_SRP	ENSG00000278701	17	20340743	20341045	+	misc_RNA
DHRS7C	ENSG00000184544	17	9771434	9791592	-	protein_coding
ASIC2	ENSG00000108684	17	33013087	34174964	-	protein_coding
SPATA32	ENSG00000184361	17	45254393	45262094	-	protein_coding
RNA5SP443	ENSG00000199953	17	45327366	45327497	-	rRNA
KRT224P	ENSG00000224244	17	40687038	40689360	-	unprocessed_pseudogene
KRT24	ENSG00000167916	17	40697991	40703752	-	protein_coding
KRT25	ENSG00000204897	17	40748021	40755331	-	protein_coding
KRT27	ENSG00000171446	17	40776808	40782550	-	protein_coding
KRT28	ENSG00000173908	17	40792196	40799959	-	protein_coding
KRT10	ENSG00000186395	17	40818117	40822614	-	protein_coding
KRT12	ENSG00000187242	17	40861303	40867223	-	protein_coding
KRT23	ENSG00000108244	17	40922700	40937646	-	protein_coding
GH1	ENSG00000259384	17	63917200	63918839	-	protein_coding
SCN4A	ENSG00000007314	17	63938554	63972918	-	protein_coding
PRR29	ENSG00000224383	17	63998351	64004305	+	protein_coding
ERN1	ENSG00000178607	17	64039080	64130819	-	protein_coding
SNORD104	ENSG00000199753	17	64146083	64146152	+	snoRNA
SNORA50C	ENSG00000277887	17	64146339	64146471	+	snoRNA
WDR81-AS1	ENSG00000262791	17	1725748	1738585	-	lncRNA
U3	ENSG00000221044	17	44025020	44025223	-	snoRNA
RNU6-131P	ENSG00000212446	17	44135883	44135989	-	snRNA
ASB16	ENSG00000161664	17	44170447	44179084	+	protein_coding
MIR6782	ENSG00000275107	17	44207771	44207839	-	miRNA
MIR2909	ENSG00000276326	17	37033745	37033813	+	miRNA
NPB	ENSG00000183979	17	81900745	81902905	+	protein_coding
CCR10	ENSG00000184451	17	42678889	42683917	-	protein_coding
CNTNAP1	ENSG00000108797	17	42682531	42699993	+	protein_coding
MIR6780A	ENSG00000275273	17	42708084	42708151	-	miRNA
HMGN2P15	ENSG00000214578	17	42753530	42753799	-	processed_pseudogene
RPS4XP17	ENSG00000244097	17	656794	657547	-	processed_pseudogene
TLCD3A	ENSG00000167695	17	732412	742968	+	protein_coding
GEMIN4	ENSG00000179409	17	744421	753999	-	protein_coding
MRM3-AS1	ENSG00000262434	17	789744	790525	-	lncRNA
RNU6-840P	ENSG00000253084	17	35093909	35093973	+	snRNA
Vault	ENSG00000252328	17	35097560	35097657	-	misc_RNA
FNDC8	ENSG00000073598	17	35121615	35130732	+	protein_coding
SPICP2	ENSG00000267744	17	35190961	35191702	+	transcribed_processed_pseudogene
VPS53	ENSG00000141252	17	508503	721717	-	protein_coding
ATP5MGP6	ENSG00000267376	17	76202644	76202796	-	processed_pseudogene
ATF4P3	ENSG00000228218	17	76225751	76226806	-	processed_pseudogene
KRTAP17-1	ENSG00000186860	17	41314912	41315710	-	protein_coding
TBC1D3P7	ENSG00000233014	17	41323427	41329545	+	unprocessed_pseudogene
KRT33A	ENSG00000006059	17	41346092	41350828	-	protein_coding
KRT33B	ENSG00000131738	17	41363498	41369813	-	protein_coding
KRT31	ENSG00000094796	17	41393721	41397608	-	protein_coding
KRT41P	ENSG00000225438	17	41406512	41411775	-	unprocessed_pseudogene
KRT37	ENSG00000108417	17	41420547	41424585	-	protein_coding
ARSG	ENSG00000141337	17	68259182	68422731	+	protein_coding
Y_RNA	ENSG00000202332	17	75431990	75432087	+	misc_RNA
MIR6785	ENSG00000284595	17	75498548	75498628	+	miRNA
KCTD11	ENSG00000213859	17	7351889	7354944	+	protein_coding
RNF227	ENSG00000179859	17	7913339	7916289	-	protein_coding
OR4D2	ENSG00000255713	17	58166982	58171411	+	protein_coding
RPL12P37	ENSG00000240270	17	80976454	80976948	+	processed_pseudogene
CHMP6	ENSG00000176108	17	80991598	81009517	+	protein_coding
MIR657	ENSG00000207736	17	81125276	81125373	-	miRNA
MIR3065	ENSG00000211563	17	81125877	81125955	+	miRNA
MIR338	ENSG00000283604	17	81125883	81125949	-	miRNA
MIR1250	ENSG00000221025	17	81133196	81133308	-	miRNA
MIR3183	ENSG00000264429	17	1022476	1022559	-	miRNA
Metazoa_SRP	ENSG00000278794	17	1101007	1101273	-	misc_RNA
BHLHA9	ENSG00000205899	17	1270444	1271815	+	protein_coding
TRARG1	ENSG00000184811	17	1279662	1300978	+	protein_coding
CRK-AS1	ENSG00000262777	17	1424473	1426484	+	lncRNA
TRIM25	ENSG00000121060	17	56836387	56914080	-	protein_coding
MIR4525	ENSG00000266107	17	82668233	82668307	-	miRNA
ZNF750	ENSG00000141579	17	82829434	82840022	-	protein_coding
METRNL	ENSG00000176845	17	83079609	83095122	+	protein_coding
