Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
TP53RK-DT	ENSG00000271784	20	46689659	46690289	+	lncRNA
MC3R	ENSG00000124089	20	56248732	56249815	+	protein_coding
CBLN4	ENSG00000054803	20	55997357	56005519	-	protein_coding
DKKL1P1	ENSG00000215546	20	31274170	31274867	+	processed_pseudogene
GAPDHP53	ENSG00000234069	20	24445391	24446314	+	processed_pseudogene
RBBP8NL	ENSG00000130701	20	62410237	62427539	-	protein_coding
LINC00687	ENSG00000228422	20	11800463	11878429	-	lncRNA
RPL12P4	ENSG00000185834	20	55074644	55075140	+	processed_pseudogene
CDH4-AS2	ENSG00000179253	20	61717506	61719748	-	lncRNA
CSTP2	ENSG00000277975	20	23772785	23776169	-	unprocessed_pseudogene
PMEPA1	ENSG00000124225	20	57648392	57711536	-	protein_coding
PHACTR3-AS1	ENSG00000238194	20	59624904	59628295	-	lncRNA
CDK5RAP3P1	ENSG00000224628	20	31285317	31286835	-	processed_pseudogene
LINC01056	ENSG00000237119	20	63038011	63053863	+	lncRNA
LINC01429	ENSG00000227964	20	51831797	51862912	-	lncRNA
ANAPC13P1	ENSG00000271298	20	11838355	11838574	+	processed_pseudogene
HIGD1AP16	ENSG00000219608	20	35878476	35878733	+	processed_pseudogene
RPL17P1	ENSG00000229500	20	20253303	20253838	-	processed_pseudogene
SALL4	ENSG00000101115	20	51782331	51802521	-	protein_coding
SCP2D1	ENSG00000132631	20	18813783	18814378	+	protein_coding
BHLHE23	ENSG00000125533	20	63005927	63007035	-	protein_coding
RPSAP1	ENSG00000228820	20	51130788	51131667	-	processed_pseudogene
CDH4	ENSG00000179242	20	61252261	61940617	+	protein_coding
RPL29P35	ENSG00000215444	20	51734533	51735067	+	processed_pseudogene
NKILA	ENSG00000278709	20	57710156	57712780	+	lncRNA
RPS2P1	ENSG00000225246	20	34122470	34123290	+	processed_pseudogene
SS18L1	ENSG00000184402	20	62143769	62182514	+	protein_coding
SYCP2	ENSG00000196074	20	59863564	59933655	-	protein_coding
LAMA5	ENSG00000130702	20	62307955	62367312	-	protein_coding
FRG2EP	ENSG00000282842	20	29415264	29416911	-	unprocessed_pseudogene
AGGF1P10	ENSG00000282968	20	29430723	29432913	+	processed_pseudogene
RPL7P3	ENSG00000226094	20	62572671	62573384	+	processed_pseudogene
PIEZO1P1	ENSG00000233686	20	59460619	59460837	-	processed_pseudogene
LINC02970	ENSG00000273812	20	62596732	62603355	-	lncRNA
COX7BP2	ENSG00000234274	20	35850674	35850915	-	processed_pseudogene
LLPHP1	ENSG00000270793	20	20721187	20721879	+	processed_pseudogene
MRPS11P1	ENSG00000225803	20	20854121	20854642	-	processed_pseudogene
U3	ENSG00000212165	20	16982831	16983033	-	snoRNA
RN7SKP69	ENSG00000202260	20	17576206	17576510	-	misc_RNA
Y_RNA	ENSG00000200494	20	16670641	16670742	-	misc_RNA
RN7SL547P	ENSG00000240584	20	7633562	7633851	-	misc_RNA
RN7SL607P	ENSG00000278525	20	20738433	20738731	-	misc_RNA
RN7SKP111	ENSG00000222281	20	11818821	11819091	-	misc_RNA
RNU6-1257P	ENSG00000207355	20	24974171	24974280	+	snRNA
RN7SL690P	ENSG00000264879	20	20316755	20316994	+	misc_RNA
5_8S_rRNA	ENSG00000283291	20	29741510	29741661	-	rRNA
5_8S_rRNA	ENSG00000283568	20	29297095	29297246	-	rRNA
RNU1-23P	ENSG00000200231	20	24237255	24237398	+	snRNA
Y_RNA	ENSG00000283592	20	29575060	29575171	+	misc_RNA
RNA5SP528	ENSG00000275305	20	30816156	30816274	-	rRNA
MIR4755	ENSG00000264616	20	34049119	34049190	+	miRNA
Y_RNA	ENSG00000200325	20	30309015	30309126	-	misc_RNA
Y_RNA	ENSG00000199676	20	35853252	35853364	-	misc_RNA
RNU4-40P	ENSG00000201221	20	35887659	35887801	+	snRNA
RNU6-937P	ENSG00000207053	20	35928570	35928675	-	snRNA
RNU6-639P	ENSG00000206801	20	43796437	43796543	-	snRNA
RNA5SP532	ENSG00000283433	20	29874059	29874177	+	rRNA
RN7SL116P	ENSG00000240474	20	38872770	38873074	+	misc_RNA
RN7SL680P	ENSG00000275337	20	39349094	39349392	-	misc_RNA
RNU6-347P	ENSG00000252467	20	51902291	51902395	+	snRNA
RNU7-6P	ENSG00000252654	20	51904969	51905030	+	snRNA
RNU6-497P	ENSG00000202186	20	47484278	47484381	-	snRNA
RNA5SP487	ENSG00000222118	20	56205052	56205173	-	rRNA_pseudogene
MIR3194	ENSG00000266761	20	51452905	51452977	-	miRNA
RNU6-929P	ENSG00000207158	20	56785981	56786087	-	snRNA
RNU4ATAC7P	ENSG00000252089	20	54859688	54859812	-	snRNA
RNU7-141P	ENSG00000238777	20	59852667	59852728	-	snRNA
MIR1-1	ENSG00000199017	20	62554306	62554376	+	miRNA
MIR133A2	ENSG00000284508	20	62564912	62565013	+	miRNA
MIR4758	ENSG00000284074	20	62332487	62332557	-	miRNA
RNU6-563P	ENSG00000201742	20	47492978	47493085	-	snRNA
RBPJL	ENSG00000124232	20	45306840	45317824	+	protein_coding
SYS1-DBNDD2	ENSG00000254806	20	45363200	45410610	+	protein_coding
TP53TG5	ENSG00000124251	20	45372557	45407889	-	protein_coding
NDUFB4P10	ENSG00000232880	20	45388347	45388705	-	processed_pseudogene
LINC01711	ENSG00000268941	20	58634772	58635738	+	lncRNA
STX16-NPEPL1	ENSG00000254995	20	58651434	58715410	+	protein_coding
MIR296	ENSG00000284040	20	58817615	58817694	-	miRNA
MIR298	ENSG00000216031	20	58818226	58818313	-	miRNA
TUBB1	ENSG00000101162	20	59019429	59026654	+	protein_coding
MRPS16P2	ENSG00000232925	20	59113224	59113631	+	processed_pseudogene
GDF5-AS1	ENSG00000204183	20	35433029	35435450	+	lncRNA
MIR1289-1	ENSG00000221763	20	35453954	35454097	-	miRNA
C20orf173	ENSG00000125975	20	35523186	35529652	-	protein_coding
RPL36P4	ENSG00000224497	20	35544430	35544747	-	processed_pseudogene
RPL37P1	ENSG00000227401	20	35588324	35588607	+	processed_pseudogene
RN7SKP271	ENSG00000222460	20	35643143	35643462	+	misc_RNA
RNU6-759P	ENSG00000252549	20	35647328	35647430	-	snRNA
FITM2	ENSG00000197296	20	44302840	44311202	-	protein_coding
RPL37AP1	ENSG00000226243	20	44466564	44466842	-	processed_pseudogene
RN7SL156P	ENSG00000242509	20	36870099	36870402	+	misc_RNA
RPS3AP3	ENSG00000231241	20	37021743	37021984	-	processed_pseudogene
RPS27AP3	ENSG00000226144	20	37049254	37049707	+	processed_pseudogene
RN7SL443P	ENSG00000241229	20	44007248	44007537	+	misc_RNA
RNU6-743P	ENSG00000201021	20	43405473	43405578	+	snRNA
EIF4EBP2P1	ENSG00000233711	20	43423196	43423538	-	processed_pseudogene
Y_RNA	ENSG00000206998	20	43451159	43451260	-	misc_RNA
RNU6-1251P	ENSG00000201372	20	43473013	43473119	+	snRNA
RPL27AP	ENSG00000215467	20	43652523	43653291	+	processed_pseudogene
GTSF1L	ENSG00000124196	20	43726164	43727002	-	protein_coding
OTOR	ENSG00000125879	20	16748358	16770062	+	protein_coding
R3HDML	ENSG00000101074	20	44337043	44351238	+	protein_coding
MIR124-3	ENSG00000207598	20	63178500	63178586	+	miRNA
BIRC7	ENSG00000101197	20	63235883	63240495	+	protein_coding
MIR3196	ENSG00000266463	20	63238779	63238842	+	miRNA
NKAIN4	ENSG00000101198	20	63240784	63272694	-	protein_coding
FLJ16779	ENSG00000275620	20	63253978	63261615	+	lncRNA
MIR4326	ENSG00000266104	20	63286808	63286866	+	miRNA
RNU6-994P	ENSG00000222439	20	63337339	63337449	+	snRNA
CHRNA4	ENSG00000101204	20	63343223	63378401	-	protein_coding
HIGD1AP15	ENSG00000237005	20	10334419	10334698	+	processed_pseudogene
RPL23AP6	ENSG00000214835	20	10349157	10349628	-	processed_pseudogene
SDAD1P2	ENSG00000230750	20	10385779	10387806	+	processed_pseudogene
MKKS	ENSG00000125863	20	10401009	10434222	-	protein_coding
RNU1-94P	ENSG00000199497	20	31901254	31901426	+	snRNA
XKR7	ENSG00000260903	20	31968151	32003387	+	protein_coding
RNA5SP481	ENSG00000252623	20	32008351	32008472	+	rRNA_pseudogene
RNA5SP482	ENSG00000212571	20	32050588	32050705	+	rRNA_pseudogene
RSL24D1P6	ENSG00000224452	20	32170390	32170790	-	processed_pseudogene
PLAGL2	ENSG00000126003	20	32192504	32207743	-	protein_coding
MIR1825	ENSG00000284125	20	32237795	32237847	+	miRNA
BAK1P1	ENSG00000175730	20	32690180	32690815	-	processed_pseudogene
RNA5SP483	ENSG00000200301	20	35195306	35195423	+	rRNA_pseudogene
MT1P3	ENSG00000229230	20	35218009	35218185	+	processed_pseudogene
FAM83C	ENSG00000125998	20	35285731	35292425	-	protein_coding
Metazoa_SRP	ENSG00000273986	20	36561237	36561530	-	misc_RNA
TGIF2-RAB5IF	ENSG00000259399	20	36574553	36612384	+	protein_coding
HNRNPA3P2	ENSG00000227688	20	36620403	36621423	+	unprocessed_pseudogene
Y_RNA	ENSG00000202255	20	36668559	36668670	-	misc_RNA
OXT	ENSG00000101405	20	3071620	3072517	+	protein_coding
AVP	ENSG00000101200	20	3082556	3084724	-	protein_coding
RN7SL555P	ENSG00000263905	20	3094171	3094509	+	misc_RNA
RNU6-1019P	ENSG00000201294	20	3360036	3360142	+	snRNA
UBE2V1P1	ENSG00000226632	20	3361880	3362324	-	processed_pseudogene
U3	ENSG00000201346	20	3384229	3384440	+	snoRNA
HM13-IT1	ENSG00000235313	20	31563166	31564076	+	lncRNA
RNU6-384P	ENSG00000201770	20	31581089	31581192	+	snRNA
MIR3193	ENSG00000264395	20	31607186	31607240	+	miRNA
ABALON	ENSG00000281376	20	31721507	31723409	+	lncRNA
ATP5MFP7	ENSG00000230801	20	31808503	31808749	-	processed_pseudogene
FOXS1	ENSG00000179772	20	31844303	31845604	-	protein_coding
RPL24P2	ENSG00000235065	20	21114723	21115197	+	processed_pseudogene
RNA5SP477	ENSG00000199509	20	21138956	21139074	-	rRNA_pseudogene
RPS15AP1	ENSG00000214535	20	21166206	21166596	-	processed_pseudogene
ZNF877P	ENSG00000226875	20	21265854	21266465	+	unprocessed_pseudogene
RNU6-192P	ENSG00000212555	20	17903762	17903861	+	snRNA
OVOL2	ENSG00000125850	20	17956979	18059188	-	protein_coding
SNORD17	ENSG00000212232	20	17962710	17962946	-	snoRNA
PTMAP3	ENSG00000218902	20	18011955	18012284	+	processed_pseudogene
RPL15P1	ENSG00000227343	20	18090116	18090715	-	processed_pseudogene
RNU7-137P	ENSG00000252597	20	18095571	18095632	-	snRNA
Y_RNA	ENSG00000207282	20	18113467	18113579	-	misc_RNA
GGCTP2	ENSG00000232943	20	18220113	18220512	+	processed_pseudogene
RN7SL14P	ENSG00000266720	20	18258554	18258851	-	misc_RNA
RNU2-56P	ENSG00000252635	20	18265690	18265879	-	snRNA
RN7SKP74	ENSG00000199719	20	18295143	18295451	-	misc_RNA
PET117	ENSG00000232838	20	18137863	18143169	+	protein_coding
ACTG1P3	ENSG00000215388	20	1160584	1161697	+	processed_pseudogene
MIR6869	ENSG00000284436	20	1392900	1392961	-	miRNA
RNU6-917P	ENSG00000252103	20	1529056	1529159	-	snRNA
SIRPD	ENSG00000125900	20	1534251	1557705	-	protein_coding
TVP23BP3	ENSG00000271523	20	1591392	1591848	+	processed_pseudogene
Metazoa_SRP	ENSG00000275222	20	8998849	8999100	+	misc_RNA
SNX21	ENSG00000124104	20	45833799	45843276	+	protein_coding
Metazoa_SRP	ENSG00000277051	20	45847630	45847940	-	misc_RNA
FTLP1	ENSG00000235525	20	45975249	45976075	-	processed_pseudogene
TCEAL9P1	ENSG00000225116	20	3465177	3465444	-	processed_pseudogene
C20orf144	ENSG00000149609	20	33662327	33665619	+	protein_coding
RPL31P2	ENSG00000230837	20	33752167	33752543	-	processed_pseudogene
RN7SL666P	ENSG00000240639	20	43222206	43222509	+	misc_RNA
PPIAP21	ENSG00000226038	20	43230760	43231260	+	processed_pseudogene
Y_RNA	ENSG00000252367	20	5113993	5114083	-	misc_RNA
UBE2D3P1	ENSG00000225022	20	5292388	5292831	-	processed_pseudogene
PROKR2	ENSG00000101292	20	5299218	5316954	-	protein_coding
RNA5-8SP7	ENSG00000200313	20	5346006	5346160	-	rRNA_pseudogene
BANF2	ENSG00000125888	20	17693672	17735871	+	protein_coding
RNU2-52P	ENSG00000222612	20	41024205	41024394	+	snRNA
TOP1	ENSG00000198900	20	41028822	41124487	+	protein_coding
MIR6871	ENSG00000276169	20	41169023	41169078	+	miRNA
RPL23AP81	ENSG00000242748	20	41196691	41197157	+	transcribed_processed_pseudogene
RN7SL615P	ENSG00000263989	20	41290280	41290577	-	misc_RNA
RPL7AP12	ENSG00000228210	20	4590993	4591300	-	processed_pseudogene
PRND	ENSG00000171864	20	4721909	4728460	+	protein_coding
PRNT	ENSG00000180259	20	4731279	4740668	-	lncRNA
IDI1P3	ENSG00000231071	20	4735669	4736673	-	processed_pseudogene
RPF2P1	ENSG00000225357	20	35752814	35753719	+	processed_pseudogene
U6	ENSG00000283527	20	35769785	35769867	-	snRNA
SLC24A3-AS1	ENSG00000179447	20	19242302	19284596	-	lncRNA
MAFB	ENSG00000204103	20	40685848	40689236	-	protein_coding
RNA5SP484	ENSG00000238908	20	40854119	40854229	-	rRNA_pseudogene
ADI1P1	ENSG00000235102	20	41331123	41331660	+	processed_pseudogene
RPL12P11	ENSG00000232493	20	41547422	41547922	+	processed_pseudogene
RNU6-1018P	ENSG00000252386	20	41684986	41685091	-	snRNA
SLPI	ENSG00000124107	20	45252239	45254564	-	protein_coding
RPL5P2	ENSG00000237068	20	45490818	45491671	-	processed_pseudogene
SPINT3	ENSG00000101446	20	45512461	45515622	-	protein_coding
EPPIN-WFDC6	ENSG00000249139	20	45534196	45547662	-	protein_coding
HSPD1P21	ENSG00000229900	20	45539983	45540227	-	processed_pseudogene
EPPIN	ENSG00000101448	20	45540626	45547752	-	protein_coding
RNA5SP485	ENSG00000201923	20	45559758	45559876	-	rRNA_pseudogene
HNRNPA1P3	ENSG00000226188	20	45745737	45746287	-	processed_pseudogene
WFDC3	ENSG00000124116	20	45747944	45791932	-	protein_coding
RNU6ATAC38P	ENSG00000221046	20	45778698	45778823	+	snRNA
TNNC2	ENSG00000101470	20	45823214	45833745	-	protein_coding
SNAP23P1	ENSG00000230758	20	49038357	49038602	-	processed_pseudogene
ARPC3P1	ENSG00000226284	20	49134480	49135012	+	processed_pseudogene
SLCO4A1-AS2	ENSG00000277496	20	62648961	62650767	-	lncRNA
NTSR1	ENSG00000101188	20	62708836	62762771	+	protein_coding
NTSR1-AS1	ENSG00000223669	20	62732566	62735347	-	lncRNA
DPH3P1	ENSG00000233838	20	62845664	62845912	+	processed_pseudogene
ARF4P2	ENSG00000236527	20	62872250	62873076	-	processed_pseudogene
MIR103A2	ENSG00000199024	20	3917494	3917571	+	miRNA
MIR103B2	ENSG00000283320	20	3917502	3917563	-	miRNA
HMGB3P2	ENSG00000231470	20	36076018	36076601	-	processed_pseudogene
DEFB132	ENSG00000186458	20	257724	261096	+	protein_coding
ZCCHC3	ENSG00000247315	20	297570	300321	+	protein_coding
Y_RNA	ENSG00000206797	20	450663	450762	+	misc_RNA
FAM210B	ENSG00000124098	20	56358974	56368663	+	protein_coding
RPL39P	ENSG00000228601	20	56459428	56459583	-	processed_pseudogene
FAM209A	ENSG00000124103	20	56517187	56526152	+	protein_coding
FAM209B	ENSG00000213714	20	56533246	56536520	+	protein_coding
ZNFX1	ENSG00000124201	20	49237946	49278426	-	protein_coding
SNORD12C	ENSG00000209042	20	49278940	49279028	+	snoRNA
SNORD12B	ENSG00000222365	20	49280319	49280409	+	snoRNA
SNORD12	ENSG00000212304	20	49280683	49280772	+	snoRNA
TMSB4XP6	ENSG00000230043	20	50840615	50840749	-	processed_pseudogene
PSMD10P1	ENSG00000228663	20	50913731	50914411	+	processed_pseudogene
MOCS3	ENSG00000124217	20	50958818	50963929	+	protein_coding
RPL12P12	ENSG00000236992	20	19823443	19823943	-	processed_pseudogene
FTLP3	ENSG00000226608	20	4023917	4024444	+	processed_pseudogene
RPL21P2	ENSG00000215063	20	4059633	4060113	-	processed_pseudogene
HCK	ENSG00000101336	20	32052197	32101856	+	protein_coding
SOX12	ENSG00000177732	20	325552	330224	+	protein_coding
CST1	ENSG00000170373	20	23747562	23751268	-	protein_coding
NEURL2	ENSG00000124257	20	45888625	45891208	-	protein_coding
WFDC13	ENSG00000168634	20	45702038	45708817	+	protein_coding
MIR3617	ENSG00000266071	20	45705102	45705180	-	miRNA
SPINT4	ENSG00000149651	20	45722347	45725830	+	protein_coding
RPL13P2	ENSG00000213820	20	46099518	46100176	+	processed_pseudogene
RPL19P1	ENSG00000226217	20	2780614	2781041	+	processed_pseudogene
C20orf141	ENSG00000258713	20	2814987	2815833	+	protein_coding
TMEM239	ENSG00000198326	20	2816302	2820284	+	protein_coding
TCF15	ENSG00000125878	20	604257	610309	-	protein_coding
SPATA25	ENSG00000149634	20	45886491	45887622	-	protein_coding
SRMS	ENSG00000125508	20	63538489	63547749	-	protein_coding
ZNF831	ENSG00000124203	20	59123381	59259113	+	protein_coding
CBFA2T2	ENSG00000078699	20	33490075	33650036	+	protein_coding
ACTL10	ENSG00000288649	20	33666943	33668525	+	protein_coding
TPM3P2	ENSG00000214200	20	33912323	33913336	-	processed_pseudogene
PIGPP3	ENSG00000228958	20	33965162	33965576	+	processed_pseudogene
RNU7-173P	ENSG00000238950	20	47826969	47827044	-	snRNA
SRMP1	ENSG00000215448	20	47859788	47860672	+	processed_pseudogene
RNA5SP486	ENSG00000251770	20	47873191	47873273	+	rRNA_pseudogene
RNU7-92P	ENSG00000238785	20	47904348	47904423	+	snRNA
PEDS1-UBE2V1	ENSG00000124208	20	50081124	50153637	-	protein_coding
RN7SL636P	ENSG00000244376	20	50429190	50429483	-	misc_RNA
COX6CP2	ENSG00000231715	20	50479767	50479991	+	processed_pseudogene
RN7SL672P	ENSG00000239742	20	50557682	50557998	-	misc_RNA
Y_RNA	ENSG00000201501	20	50563009	50563110	+	misc_RNA
MIR645	ENSG00000208018	20	50585786	50585879	+	miRNA
MIR1302-5	ENSG00000221091	20	50614636	50614785	-	miRNA
RPL36P2	ENSG00000231302	20	50620763	50621077	+	processed_pseudogene
RPL7AP14	ENSG00000213979	20	37444733	37445534	-	processed_pseudogene
RNA5SP479	ENSG00000201728	20	23380896	23381012	-	rRNA_pseudogene
CSTL1	ENSG00000125823	20	23426104	23444930	+	protein_coding
SLC25A6P1	ENSG00000233015	20	21742303	21743077	-	processed_pseudogene
RPL41P1	ENSG00000227063	20	21755270	21755350	+	processed_pseudogene
PARAL1	ENSG00000243961	20	9986088	10007116	+	lncRNA
Metazoa_SRP	ENSG00000276525	20	10025917	10026168	+	misc_RNA
OCSTAMP	ENSG00000149635	20	46540946	46550654	-	protein_coding
SLC13A3	ENSG00000158296	20	46557823	46684467	-	protein_coding
GCNT7	ENSG00000124091	20	56491492	56525925	-	protein_coding
SLC12A5	ENSG00000124140	20	46021690	46060150	+	protein_coding
KAT14	ENSG00000149474	20	18137228	18188387	+	protein_coding
TGM3	ENSG00000125780	20	2296001	2341079	+	protein_coding
TGM6	ENSG00000166948	20	2380901	2432753	+	protein_coding
Y_RNA	ENSG00000207305	20	2453010	2453117	-	misc_RNA
SNORA71E	ENSG00000274309	20	38448084	38448215	+	snoRNA
SNORA60	ENSG00000199266	20	38449370	38449503	+	snoRNA
MIR548O2	ENSG00000275453	20	38516563	38516632	+	miRNA
RPS3P2	ENSG00000231307	20	38537758	38538458	+	processed_pseudogene
Metazoa_SRP	ENSG00000277965	20	38711821	38712103	-	misc_RNA
SLC32A1	ENSG00000101438	20	38724486	38729372	+	protein_coding
RN7SKP173	ENSG00000199691	20	38761528	38761842	+	misc_RNA
CNBD2	ENSG00000149646	20	35954564	36030700	+	protein_coding
MIR1257	ENSG00000284193	20	61953546	61953662	-	miRNA
RPL17P48	ENSG00000235018	20	62037429	62037956	-	processed_pseudogene
MIR3195	ENSG00000265306	20	62064802	62064885	+	miRNA
TAF4	ENSG00000130699	20	61953469	62065881	-	protein_coding
C20orf202	ENSG00000215595	20	1203454	1209076	+	protein_coding
WFDC8	ENSG00000158901	20	45551153	45579326	-	protein_coding
CCNB1IP1P2	ENSG00000230860	20	45567990	45568807	-	processed_pseudogene
ADIG	ENSG00000182035	20	38581195	38588463	+	protein_coding
MIR4756	ENSG00000265595	20	54068408	54068485	-	miRNA
5_8S_rRNA	ENSG00000275877	20	30484925	30485076	-	rRNA
U6	ENSG00000274385	20	30713240	30713346	-	snRNA
FASTKD5	ENSG00000215251	20	3146519	3159865	-	protein_coding
TP53RK	ENSG00000172315	20	46684365	46689444	-	protein_coding
MIR499A	ENSG00000207635	20	34990376	34990497	+	miRNA
MIR499B	ENSG00000283441	20	34990400	34990472	-	miRNA
RNU6-407P	ENSG00000202150	20	35030317	35030420	-	snRNA
HMGB1P1	ENSG00000124097	20	57487959	57495366	-	protein_coding
HSPD1P19	ENSG00000270411	20	58097267	58097591	+	processed_pseudogene
CIMIP1	ENSG00000124237	20	58150902	58161150	+	protein_coding
ANKRD60	ENSG00000124227	20	58216126	58228653	-	protein_coding
MIR6812	ENSG00000273555	20	45425510	45425573	+	miRNA
SUN5	ENSG00000167098	20	32983773	33004433	-	protein_coding
PUDPP3	ENSG00000214245	20	33047517	33048152	-	processed_pseudogene
BPIFB4	ENSG00000186191	20	33079643	33111751	+	protein_coding
BPIFA2	ENSG00000131050	20	33161768	33181412	+	protein_coding
SOCS2P1	ENSG00000237662	20	33187391	33188292	+	processed_pseudogene
BPIFA3	ENSG00000131059	20	33217310	33227806	+	protein_coding
RPL12P3	ENSG00000233106	20	33272262	33272657	-	processed_pseudogene
BPIFB5P	ENSG00000233146	20	33316869	33329969	+	unitary_pseudogene
BPIFB3	ENSG00000186190	20	33053903	33073847	+	protein_coding
PPIAP2	ENSG00000227379	20	25368275	25368766	-	processed_pseudogene
XPOTP1	ENSG00000214185	20	34213495	34215892	-	processed_pseudogene
DENRP1	ENSG00000236456	20	34245953	34246537	-	processed_pseudogene
AHCY	ENSG00000101444	20	34280268	34311802	-	protein_coding
Y_RNA	ENSG00000201498	20	34384165	34384265	-	misc_RNA
CDC42P1	ENSG00000234933	20	34402149	34402696	-	processed_pseudogene
ITCH-AS1	ENSG00000236388	20	34441592	34442025	-	lncRNA
ITCH-IT1	ENSG00000231795	20	34450930	34454552	+	lncRNA
MIR644A	ENSG00000207997	20	34466325	34466418	+	miRNA
FDX1P1	ENSG00000181741	20	34475924	34476474	-	processed_pseudogene
Y_RNA	ENSG00000206582	20	34526510	34526606	-	misc_RNA
GINS1	ENSG00000101003	20	25391008	25452700	+	protein_coding
KRT18P3	ENSG00000215553	20	22732802	22734089	-	processed_pseudogene
GCNT1P1	ENSG00000236474	20	18420160	18421454	-	processed_pseudogene
RNA5SP476	ENSG00000252422	20	18433842	18433944	+	rRNA_pseudogene
MIR3192	ENSG00000265137	20	18470615	18470691	+	miRNA
RPL21P3	ENSG00000225419	20	18485265	18486052	+	processed_pseudogene
RPS19P1	ENSG00000214612	20	18504633	18505066	+	processed_pseudogene
SMIM26	ENSG00000232388	20	18567347	18569563	+	protein_coding
RN7SL638P	ENSG00000243702	20	18592330	18592619	+	misc_RNA
RNU6ATAC34P	ENSG00000221806	20	18611047	18611167	-	snRNA
DUXAP7	ENSG00000232136	20	18642782	18643634	-	processed_pseudogene
RTEL1-TNFRSF6B	ENSG00000026036	20	63659300	63698684	+	protein_coding
Y_RNA	ENSG00000252064	20	57311854	57311958	+	misc_RNA
MIR4325	ENSG00000266666	20	57321502	57321591	-	miRNA
RPL39P39	ENSG00000231005	20	57328546	57328696	+	processed_pseudogene
SPO11	ENSG00000054796	20	57329803	57343994	+	protein_coding
MTND1P9	ENSG00000228995	20	57357426	57358369	-	processed_pseudogene
RBM38	ENSG00000132819	20	57391396	57409333	+	protein_coding
DEFB121	ENSG00000204548	20	31404845	31412838	-	protein_coding
DEFB123	ENSG00000180424	20	31440632	31450257	+	protein_coding
DEFB124	ENSG00000180383	20	31465471	31476757	-	protein_coding
NOL4L	ENSG00000197183	20	32443059	32585333	-	protein_coding
Y_RNA	ENSG00000252021	20	45004348	45004454	+	misc_RNA
KCNS1	ENSG00000124134	20	45091214	45101127	-	protein_coding
