Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RN7SKP214	ENSG00000201078	22	37055033	37055347	-	misc_RNA
IGLCOR22-1	ENSG00000254127	22	32199919	32200234	+	IG_C_pseudogene
SLC5A4-AS1	ENSG00000242082	22	32205115	32278382	+	lncRNA
CPSF1P1	ENSG00000214076	22	32269381	32273110	+	transcribed_processed_pseudogene
RFPL3	ENSG00000128276	22	32354885	32361161	+	protein_coding
IGLCOR22-2	ENSG00000271093	22	32356676	32356988	-	IG_C_pseudogene
IGLVIVOR22-2	ENSG00000243519	22	32376682	32377135	+	IG_V_pseudogene
RGL4P1	ENSG00000232218	22	32386668	32386868	+	unprocessed_pseudogene
RN7SL305P	ENSG00000240647	22	31981147	31981427	-	misc_RNA
RPS3AP55	ENSG00000230203	22	26422071	26423193	-	processed_pseudogene
MIR548J	ENSG00000221760	22	26555212	26555323	-	miRNA
CRYBA4	ENSG00000196431	22	26621963	26630669	+	protein_coding
Y_RNA	ENSG00000252412	22	37013225	37013319	+	misc_RNA
RPL39P41	ENSG00000226233	22	37215738	37215891	-	processed_pseudogene
RPS10P29	ENSG00000215464	22	24269346	24270134	-	processed_pseudogene
SPECC1L-ADORA2A	ENSG00000258555	22	24270898	24442356	+	protein_coding
ARL5AP4	ENSG00000224806	22	24686168	24686679	+	processed_pseudogene
ACTR2P1	ENSG00000224334	22	24686923	24688087	+	processed_pseudogene
CRIP1P4	ENSG00000182351	22	24712292	24712520	+	processed_pseudogene
MYO18B	ENSG00000133454	22	25742144	26031045	+	protein_coding
RPL7P52	ENSG00000228599	22	40106325	40107066	-	processed_pseudogene
COX6B1P3	ENSG00000172912	22	40569286	40569895	+	processed_pseudogene
RPL4P6	ENSG00000230071	22	40586700	40588003	-	processed_pseudogene
MIR3200	ENSG00000264661	22	30731557	30731641	+	miRNA
EIF4HP2	ENSG00000237977	22	30902219	30902781	+	processed_pseudogene
PPP1R26P4	ENSG00000278008	22	18715815	18719341	+	processed_pseudogene
E2F6P1	ENSG00000234764	22	18833694	18834438	+	processed_pseudogene
CELSR1P1	ENSG00000237517	22	18985836	18994501	+	transcribed_unprocessed_pseudogene
Y_RNA	ENSG00000206739	22	19045256	19045367	+	misc_RNA
DGCR11	ENSG00000273311	22	19046162	19048375	-	lncRNA
RPL28P6	ENSG00000237347	22	19055801	19056512	+	processed_pseudogene
APOBEC3B	ENSG00000179750	22	38982347	38992804	+	protein_coding
DNAJA1P6	ENSG00000228045	22	17518676	17519029	-	processed_pseudogene
MIR3198-1	ENSG00000264757	22	17764180	17764259	-	miRNA
MICAL3	ENSG00000243156	22	17787649	18024561	-	protein_coding
MIR648	ENSG00000207780	22	17980868	17980961	-	miRNA
RHEBP3	ENSG00000237446	22	18019214	18020200	+	processed_pseudogene
ARL2BPP10	ENSG00000225225	22	18102457	18103649	-	processed_pseudogene
ACR	ENSG00000100312	22	50738196	50745339	+	protein_coding
SNRPA1P2	ENSG00000213683	22	50754675	50755434	-	processed_pseudogene
MIR4764	ENSG00000266012	22	33436582	33436669	-	miRNA
SNORA50B	ENSG00000253007	22	33704786	33704920	-	snoRNA
LARGE-IT1	ENSG00000232081	22	33723832	33724912	-	lncRNA
FAM136EP	ENSG00000230634	22	46481329	46481760	-	processed_pseudogene
CELSR1	ENSG00000075275	22	46360834	46537620	-	protein_coding
PARVB	ENSG00000188677	22	43999211	44172939	+	protein_coding
YME1L1P1	ENSG00000236831	22	15489990	15492564	+	unprocessed_pseudogene
ARHGAP42P3	ENSG00000235759	22	15550904	15553838	-	processed_pseudogene
USP10P3	ENSG00000215268	22	15562017	15564276	-	processed_pseudogene
SSBP3P3	ENSG00000213727	22	15572089	15573265	-	processed_pseudogene
Metazoa_SRP	ENSG00000276800	22	21463963	21464279	+	misc_RNA
RN7SKP221	ENSG00000222352	22	21545344	21545644	-	misc_RNA
Metazoa_SRP	ENSG00000275293	22	21555138	21555457	+	misc_RNA
RNU6-495P	ENSG00000199865	22	41377177	41377283	-	snRNA
Y_RNA	ENSG00000200332	22	41648089	41648190	-	misc_RNA
SNU13	ENSG00000100138	22	41673933	41690504	-	protein_coding
RNU6-476P	ENSG00000207457	22	41679711	41679817	+	snRNA
HMGN2P10	ENSG00000231261	22	41709225	41709489	-	processed_pseudogene
RNU6ATAC22P	ENSG00000252603	22	41722043	41722131	-	snRNA
RN7SL162P	ENSG00000266503	22	28642979	28643270	-	misc_RNA
RPL8P5	ENSG00000232926	22	19887289	19887970	+	processed_pseudogene
MIR4761	ENSG00000284031	22	19963753	19963834	+	miRNA
MIR185	ENSG00000208023	22	20033139	20033220	+	miRNA
Metazoa_SRP	ENSG00000277950	22	20070716	20070965	+	misc_RNA
MIR3618	ENSG00000284140	22	20085746	20085833	+	miRNA
MIR1306	ENSG00000284464	22	20086058	20086142	+	miRNA
MIR6816	ENSG00000278278	22	20114686	20114751	-	miRNA
SNORA77B	ENSG00000264346	22	20126402	20126526	+	snoRNA
CCDC188	ENSG00000234409	22	20148416	20151055	-	protein_coding
KRT18P62	ENSG00000233471	22	19257520	19258806	+	processed_pseudogene
RN7SL168P	ENSG00000244296	22	19365766	19366044	+	misc_RNA
RPL7AP70	ENSG00000235776	22	19792294	19793094	+	processed_pseudogene
RTN4R	ENSG00000040608	22	20241415	20283246	-	protein_coding
MIR1286	ENSG00000221039	22	20249134	20249211	-	miRNA
PRODHLP	ENSG00000161132	22	20299760	20313216	+	unprocessed_pseudogene
TXNRD2	ENSG00000184470	22	19875517	19941820	-	protein_coding
PANX2	ENSG00000073150	22	50170731	50180295	+	protein_coding
Y_RNA	ENSG00000206813	22	41747312	41747413	+	misc_RNA
MIR33A	ENSG00000207932	22	41900944	41901012	+	miRNA
MIR378I	ENSG00000283829	22	41923222	41923297	-	miRNA
SNORD13P1	ENSG00000238498	22	42076058	42076161	-	snoRNA
RNU7-167P	ENSG00000238584	22	35249772	35249833	+	snRNA
MIR3909	ENSG00000266320	22	35335640	35335758	+	miRNA
MIR6069	ENSG00000274280	22	35336721	35336799	-	miRNA
HMOX1	ENSG00000100292	22	35380361	35394214	+	protein_coding
CACNG2	ENSG00000166862	22	36560857	36703752	-	protein_coding
SLC5A4	ENSG00000100191	22	32218464	32255347	-	protein_coding
APOBEC3H	ENSG00000100298	22	39097224	39104067	+	protein_coding
CIMIP4	ENSG00000185264	22	36991120	37007851	-	protein_coding
RNU6-900P	ENSG00000207227	22	37891347	37891448	+	snRNA
MIR6820	ENSG00000284289	22	37967563	37967624	+	miRNA
MIR4534	ENSG00000284266	22	37988794	37988853	+	miRNA
CCDC116	ENSG00000161180	22	21632716	21637329	+	protein_coding
MIR301B	ENSG00000212102	22	21652981	21653058	+	miRNA
MIR130B	ENSG00000283871	22	21653304	21653385	+	miRNA
PPIL2	ENSG00000100023	22	21666000	21700015	+	protein_coding
YPEL1	ENSG00000100027	22	21697536	21735794	-	protein_coding
RN7SL280P	ENSG00000244671	22	21722895	21723182	-	misc_RNA
RNU6-225P	ENSG00000207343	22	20416797	20416899	-	snRNA
KLHL12P1	ENSG00000215493	22	20450122	20451824	+	processed_pseudogene
RNY1P9	ENSG00000255156	22	20475203	20475311	-	misc_RNA
Y_RNA	ENSG00000201916	22	20481158	20481268	+	misc_RNA
RN7SL812P	ENSG00000242876	22	20481935	20482213	-	misc_RNA
KRT18P5	ENSG00000236670	22	20482815	20484105	-	processed_pseudogene
GSTT3P	ENSG00000224205	22	23976872	23991421	-	transcribed_unprocessed_pseudogene
RNU6-810P	ENSG00000200871	22	29134014	29134120	+	snRNA
RNU6-1219P	ENSG00000251952	22	29191697	29191808	-	snRNA
SNORD125	ENSG00000239127	22	29333163	29333258	-	snoRNA
NEFH	ENSG00000100285	22	29480218	29491390	+	protein_coding
RPEP4	ENSG00000233010	22	29608900	29609501	+	processed_pseudogene
Y_RNA	ENSG00000200976	22	29758758	29758859	+	misc_RNA
SEC14L2	ENSG00000100003	22	30396941	30425303	+	protein_coding
RNU6-564P	ENSG00000222915	22	30421045	30421148	+	snRNA
SLC39A1P1	ENSG00000230137	22	30439837	30440318	+	processed_pseudogene
SDC4P	ENSG00000214161	22	30481311	30481911	-	processed_pseudogene
SIRPAP1	ENSG00000225774	22	30542536	30544305	+	processed_pseudogene
PES1-AS1	ENSG00000223831	22	30598309	30606687	+	lncRNA
RN7SL268P	ENSG00000244425	22	23879493	23879790	-	misc_RNA
KLHL5P1	ENSG00000225282	22	23926900	23929574	+	processed_pseudogene
RPS29P31	ENSG00000224279	22	38574931	38575431	-	processed_pseudogene
PRDX3P1	ENSG00000229598	22	38722743	38723505	-	processed_pseudogene
TSSK2	ENSG00000206203	22	19131308	19132622	+	protein_coding
GSC2	ENSG00000063515	22	19146993	19150292	-	protein_coding
GGTLC5P	ENSG00000276160	22	18340145	18345899	+	unprocessed_pseudogene
PPP1R26P3	ENSG00000275060	22	18400407	18404206	-	unprocessed_pseudogene
ATP5PFP2	ENSG00000237472	22	22988263	22988581	+	processed_pseudogene
RSPH14	ENSG00000100218	22	23059415	23145021	-	protein_coding
Metazoa_SRP	ENSG00000283438	22	23132730	23133005	-	misc_RNA
U7	ENSG00000275635	22	23137805	23137864	-	snRNA
BCRP8	ENSG00000236794	22	23179918	23180172	-	processed_pseudogene
RN7SL263P	ENSG00000240160	22	23261782	23262071	-	misc_RNA
FBXW4P1	ENSG00000230701	22	23262767	23265005	+	processed_pseudogene
MIR658	ENSG00000284197	22	37844272	37844371	-	miRNA
MIR659	ENSG00000207696	22	37847678	37847774	-	miRNA
EIF3L	ENSG00000100129	22	37848868	37889407	+	protein_coding
PHF10P2	ENSG00000231466	22	25349543	25350322	-	processed_pseudogene
IGLVIVOR22-1	ENSG00000271138	22	25437306	25437823	-	IG_V_pseudogene
MIR6817	ENSG00000277872	22	25455646	25455711	+	miRNA
MIR649	ENSG00000207575	22	21034176	21034272	-	miRNA
TUBA3GP	ENSG00000249680	22	21065462	21070097	+	unprocessed_pseudogene
TCF20	ENSG00000100207	22	42160013	42343616	-	protein_coding
MTCO1P20	ENSG00000233764	22	36172422	36172779	+	processed_pseudogene
MTCO2P20	ENSG00000231576	22	36172934	36173948	+	processed_pseudogene
MTATP6P20	ENSG00000237948	22	36174261	36174822	+	processed_pseudogene
MTCO3P20	ENSG00000225557	22	36175167	36175854	+	processed_pseudogene
MTCYBP34	ENSG00000237129	22	36175857	36176526	+	processed_pseudogene
MTND1P10	ENSG00000229088	22	36178554	36179385	+	processed_pseudogene
TERF2IPP1	ENSG00000229492	22	17418697	17419828	+	processed_pseudogene
CLCP1	ENSG00000232305	22	17424388	17424775	-	processed_pseudogene
SYCE3	ENSG00000217442	22	50551112	50562919	-	protein_coding
CHKB-CPT1B	ENSG00000254413	22	50568869	50582965	-	protein_coding
TMEM191C	ENSG00000206140	22	21466423	21471269	+	protein_coding
H1-0	ENSG00000189060	22	37805229	37807432	+	protein_coding
CLDN5	ENSG00000184113	22	19523024	19527545	-	protein_coding
FAM227A	ENSG00000184949	22	38578118	38656629	-	protein_coding
RIMBP3C	ENSG00000183246	22	21545666	21551461	-	protein_coding
C22orf31	ENSG00000100249	22	29058672	29061831	-	protein_coding
RNA5SP493	ENSG00000200985	22	21792434	21792524	+	rRNA_pseudogene
MPPE1P2	ENSG00000225544	22	21885282	21885673	-	processed_pseudogene
PPM1F	ENSG00000100034	22	21919425	21952848	-	protein_coding
IGLVI-70	ENSG00000253239	22	22026076	22026593	+	IG_V_pseudogene
IGLV4-69	ENSG00000211637	22	22030934	22031472	+	IG_V_gene
IGLVI-68	ENSG00000254355	22	22032745	22033194	+	IG_V_pseudogene
IGLV10-54	ENSG00000211642	22	22214794	22215270	+	IG_V_gene
IGLV10-67	ENSG00000253794	22	22043618	22043942	+	IG_V_pseudogene
IGLVIV-66-1	ENSG00000253874	22	22058433	22058892	+	IG_V_pseudogene
IGLVV-66	ENSG00000254075	22	22061077	22061538	+	IG_V_pseudogene
IGLVIV-65	ENSG00000254161	22	22070225	22070707	+	IG_V_pseudogene
IGLVIV-64	ENSG00000253242	22	22075366	22075666	+	IG_V_pseudogene
IGLVI-63	ENSG00000253752	22	22079770	22080263	+	IG_V_pseudogene
IGLV1-62	ENSG00000253823	22	22086561	22087110	+	IG_V_pseudogene
IGLV8-61	ENSG00000211638	22	22098700	22099212	+	IG_V_gene
ABHD17AP5	ENSG00000263366	22	22114844	22118005	-	processed_pseudogene
IGLV4-60	ENSG00000211639	22	22162199	22162681	+	IG_V_gene
SOCS2P2	ENSG00000224465	22	22170983	22171556	-	processed_pseudogene
IGLVIV-59	ENSG00000254308	22	22179228	22179477	+	IG_V_pseudogene
IGLVV-58	ENSG00000253637	22	22182582	22182885	+	IG_V_pseudogene
BMP6P1	ENSG00000236323	22	22185941	22186619	+	processed_pseudogene
IGLV6-57	ENSG00000211640	22	22195799	22196276	+	IG_V_gene
IGLVI-56	ENSG00000253126	22	22198560	22199011	+	IG_V_pseudogene
IGLV11-55	ENSG00000211641	22	22201663	22202161	+	IG_V_gene
IGLVIV-53	ENSG00000253935	22	22219647	22220133	+	IG_V_pseudogene
TOP3BP1	ENSG00000228050	22	22223187	22224566	-	processed_pseudogene
BMS1P20	ENSG00000272779	22	22303224	22310401	+	transcribed_unprocessed_pseudogene
IGLV5-52	ENSG00000211643	22	22318727	22319226	+	IG_V_gene
IGLV1-51	ENSG00000211644	22	22322472	22322969	+	IG_V_gene
IGLV1-50	ENSG00000211645	22	22327300	22327814	+	IG_V_gene
ASH2LP3	ENSG00000225724	22	22339573	22341214	+	unprocessed_pseudogene
IGLV9-49	ENSG00000223350	22	22343187	22343732	+	IG_V_gene
IGLV5-48	ENSG00000211647	22	22352940	22353433	+	IG_V_gene
IGLV1-47	ENSG00000211648	22	22357739	22358260	+	IG_V_gene
ASH2LP2	ENSG00000237428	22	22366210	22367770	+	processed_pseudogene
IGLV7-46	ENSG00000211649	22	22369614	22370087	+	IG_V_gene
IGLV5-45	ENSG00000211650	22	22375986	22376505	+	IG_V_gene
IGLV1-44	ENSG00000211651	22	22380766	22381347	+	IG_V_gene
IGLV7-43	ENSG00000211652	22	22395018	22395489	+	IG_V_gene
IGLVI-42	ENSG00000254175	22	22397032	22397524	+	IG_V_pseudogene
IGLVVII-41-1	ENSG00000254073	22	22398849	22398999	+	IG_V_pseudogene
IGLV1-41	ENSG00000253818	22	22404207	22404721	+	IG_V_pseudogene
IGLV1-40	ENSG00000211653	22	22409766	22410282	+	IG_V_gene
ASH2LP1	ENSG00000224144	22	22420326	22421310	+	processed_pseudogene
IGLVI-38	ENSG00000253889	22	22425821	22426314	+	IG_V_pseudogene
IGLV5-37	ENSG00000211654	22	22427540	22428035	+	IG_V_gene
IGLV1-36	ENSG00000211655	22	22431958	22432465	+	IG_V_gene
ASH2LP4	ENSG00000230821	22	22446686	22448336	+	processed_pseudogene
IGLV7-35	ENSG00000253631	22	22450202	22450652	+	IG_V_pseudogene
SHISA8	ENSG00000234965	22	41909543	41915074	-	protein_coding
HMGN2P9	ENSG00000180150	22	43802544	43802772	+	processed_pseudogene
TRMT112P8	ENSG00000233388	22	35501861	35503586	-	processed_pseudogene
MRPS16P3	ENSG00000226336	22	35703803	35704176	+	processed_pseudogene
APOL5	ENSG00000128313	22	35717872	35729483	+	protein_coding
NDUFA9P1	ENSG00000237406	22	35897270	35898404	-	processed_pseudogene
MIR6819	ENSG00000278420	22	36286847	36286907	-	miRNA
RPS15AP38	ENSG00000237668	22	36421273	36421644	-	processed_pseudogene
SEC14L6	ENSG00000214491	22	30522799	30546741	-	protein_coding
STMN3P1	ENSG00000271181	22	25179309	25179554	-	processed_pseudogene
CRYBB3	ENSG00000100053	22	25199858	25207359	+	protein_coding
SELENOO	ENSG00000073169	22	50201011	50217616	+	protein_coding
OR11H1	ENSG00000130538	22	15528192	15529139	+	protein_coding
TTC28	ENSG00000100154	22	27978014	28679840	-	protein_coding
GSTT4	ENSG00000276950	22	23998401	24005453	-	protein_coding
BPIFC	ENSG00000184459	22	32413845	32464484	-	protein_coding
ADM2	ENSG00000128165	22	50481543	50486440	+	protein_coding
BBLNP2	ENSG00000224256	22	28835893	28836137	-	processed_pseudogene
MIRLET7A3	ENSG00000283990	22	46112749	46112822	+	miRNA
MIR4763	ENSG00000284175	22	46113566	46113657	+	miRNA
MIRLET7B	ENSG00000284520	22	46113686	46113768	+	miRNA
RN7SKP80	ENSG00000202058	22	42565048	42565330	-	misc_RNA
RNU6-513P	ENSG00000251913	22	42569147	42569250	-	snRNA
Y_RNA	ENSG00000200448	22	42762860	42762959	-	misc_RNA
RPL5P34	ENSG00000234009	22	42776406	42777296	-	processed_pseudogene
ADAMTS7P5	ENSG00000274717	22	42791814	42794313	-	processed_pseudogene
COA1P1	ENSG00000226989	22	42853403	42853799	-	processed_pseudogene
Y_RNA	ENSG00000252225	22	36440880	36440970	-	misc_RNA
PIWIL3	ENSG00000184571	22	24719034	24774720	-	protein_coding
RFPL2	ENSG00000128253	22	32190435	32205073	-	protein_coding
TMEM121B	ENSG00000183307	22	17116297	17121367	-	protein_coding
RPL31P62	ENSG00000235328	22	17093612	17093939	-	processed_pseudogene
IL17REL	ENSG00000188263	22	49991811	50012765	-	protein_coding
RPL32P5	ENSG00000236325	22	17192936	17193308	+	processed_pseudogene
FAM32BP	ENSG00000203416	22	17213516	17214155	+	processed_pseudogene
CECR9	ENSG00000231004	22	17329034	17329232	+	TEC
RN7SL843P	ENSG00000239547	22	17352881	17353177	-	misc_RNA
LINC02557	ENSG00000225413	22	23512494	23513602	-	lncRNA
IGLL1	ENSG00000128322	22	23573125	23580302	-	protein_coding
POM121L7P	ENSG00000239511	22	21125660	21128063	-	processed_pseudogene
E2F6P2	ENSG00000224688	22	21141624	21142371	-	processed_pseudogene
LRRC74B	ENSG00000187905	22	21045946	21064168	+	protein_coding
SLC9A3P2	ENSG00000238125	22	20652730	20654750	+	processed_pseudogene
ABHD17AP4	ENSG00000229107	22	20667836	20670984	-	processed_pseudogene
E2F6P3	ENSG00000226885	22	21268161	21268903	+	processed_pseudogene
PPP1R26P5	ENSG00000232771	22	21341595	21345258	+	processed_pseudogene
LINC01651	ENSG00000279920	22	21354563	21358067	+	lncRNA
SUSD2P1	ENSG00000226534	22	21370064	21371945	+	processed_pseudogene
Metazoa_SRP	ENSG00000273846	22	21379382	21379701	-	misc_RNA
RN7SKP63	ENSG00000200057	22	21389191	21389491	+	misc_RNA
Metazoa_SRP	ENSG00000275840	22	21396273	21396590	-	misc_RNA
RN7SKP210	ENSG00000238875	22	39874255	39874515	-	misc_RNA
UQCRFS1P1	ENSG00000226085	22	39875289	39876108	+	processed_pseudogene
TMA7B	ENSG00000225528	22	39960397	39964905	+	protein_coding
FAM246C	ENSG00000286025	22	19029524	19031242	+	protein_coding
ZNF280B	ENSG00000275004	22	22484421	22508742	-	protein_coding
ZNF280A	ENSG00000169548	22	22513736	22520270	-	protein_coding
PRAME	ENSG00000185686	22	22547701	22559361	-	protein_coding
LL22NC03-63E9.3	ENSG00000220891	22	22559343	22566602	+	lncRNA
IGLV2-34	ENSG00000253120	22	22580014	22580296	+	IG_V_pseudogene
IGLV2-33	ENSG00000211656	22	22588155	22588688	+	IG_V_gene
IGLV3-32	ENSG00000211657	22	22594528	22595056	+	IG_V_gene
IGLV3-31	ENSG00000253920	22	22604445	22605165	+	IG_V_pseudogene
IGLV3-30	ENSG00000253329	22	22618572	22619163	+	IG_V_pseudogene
BCRP4	ENSG00000215456	22	22630065	22636153	+	unprocessed_pseudogene
GGTLC2	ENSG00000100121	22	22644614	22647898	+	protein_coding
IGLV3-29	ENSG00000253338	22	22661299	22661542	+	IG_V_pseudogene
IGLV2-28	ENSG00000253451	22	22664473	22664907	+	IG_V_pseudogene
IGLV3-27	ENSG00000211658	22	22668288	22668806	+	IG_V_gene
IGLV3-26	ENSG00000253913	22	22673152	22673602	+	IG_V_pseudogene
IGLVVI-25-1	ENSG00000253779	22	22679097	22679345	+	IG_V_pseudogene
IGLV3-25	ENSG00000211659	22	22686726	22687271	+	IG_V_gene
IGLV3-24	ENSG00000253822	22	22694439	22694952	+	IG_V_pseudogene
IGLV2-23	ENSG00000211660	22	22697789	22698407	+	IG_V_gene
IGLVVI-22-1	ENSG00000253546	22	22700760	22700970	+	IG_V_pseudogene
IGLV3-22	ENSG00000211661	22	22704265	22704822	+	IG_V_gene
IGLV3-21	ENSG00000211662	22	22711689	22713203	+	IG_V_gene
IGLVI-20	ENSG00000254240	22	22715290	22715419	+	IG_V_pseudogene
IGLV3-19	ENSG00000211663	22	22720623	22721145	+	IG_V_gene
IGLV2-18	ENSG00000211664	22	22734607	22735089	+	IG_V_gene
IGLV3-17	ENSG00000253152	22	22738944	22739187	+	IG_V_pseudogene
IGLV3-16	ENSG00000211665	22	22747383	22747921	+	IG_V_gene
IGLV3-15	ENSG00000253786	22	22755554	22755797	+	IG_V_pseudogene
IGLV2-14	ENSG00000211666	22	22758700	22759218	+	IG_V_gene
RNU6-331P	ENSG00000207455	22	29899587	29899693	-	snRNA
RNU6-375P	ENSG00000252859	22	41168217	41168316	+	snRNA
MIR6889	ENSG00000274552	22	41252992	41253050	-	miRNA
RN7SL704P	ENSG00000241693	22	38231720	38231993	+	misc_RNA
Metazoa_SRP	ENSG00000277385	22	38281028	38281289	-	misc_RNA
SLC35E4	ENSG00000100036	22	30635781	30669016	+	protein_coding
RPL13AP26	ENSG00000250318	22	30653877	30654814	-	unprocessed_pseudogene
MCHR1	ENSG00000128285	22	40679273	40682812	+	protein_coding
TUG1	ENSG00000253352	22	30969245	30979395	+	protein_coding
RN7SL385P	ENSG00000241333	22	37669464	37669739	-	misc_RNA
TPTEP2-CSNK1E	ENSG00000283900	22	38291918	38398522	-	protein_coding
DDX17	ENSG00000100201	22	38483438	38507660	-	protein_coding
LGALS2	ENSG00000100079	22	37570248	37582616	-	protein_coding
Metazoa_SRP	ENSG00000273866	22	37578669	37578922	+	misc_RNA
TTLL8	ENSG00000138892	22	50018575	50058298	-	protein_coding
RIMBP3B	ENSG00000274600	22	21383751	21389478	+	protein_coding
MRTFA	ENSG00000196588	22	40410281	40636719	-	protein_coding
TBX1	ENSG00000184058	22	19756703	19783593	+	protein_coding
CPMER	ENSG00000227838	22	27676559	27714970	-	lncRNA
PITPNB	ENSG00000180957	22	27851669	27920134	-	protein_coding
MIR3199-1	ENSG00000264073	22	27920525	27920612	-	miRNA
MIR3199-2	ENSG00000283225	22	27920526	27920611	+	miRNA
RN7SL757P	ENSG00000239249	22	28056153	28056453	-	misc_RNA
MN1	ENSG00000169184	22	27748277	27801756	-	protein_coding
GSTT2	ENSG00000099984	22	23980058	23983915	+	protein_coding
Y_RNA	ENSG00000222698	22	41045497	41045591	+	misc_RNA
RPS9P2	ENSG00000237214	22	41064052	41064633	+	processed_pseudogene
Y_RNA	ENSG00000199515	22	41065554	41065646	-	misc_RNA
ACTBP15	ENSG00000213857	22	41074180	41075239	-	processed_pseudogene
MIR1281	ENSG00000284015	22	41092513	41092566	+	miRNA
POTEH	ENSG00000198062	22	15690026	15721631	+	protein_coding
POTEH-AS1	ENSG00000236666	22	15699361	15703403	-	lncRNA
RNU6-816P	ENSG00000212216	22	15701459	15701565	+	snRNA
IGLV3-10	ENSG00000211669	22	22811747	22812281	+	IG_V_gene
IGLV3-9	ENSG00000211670	22	22819010	22819756	+	IG_V_gene
IGLV2-8	ENSG00000278196	22	22822658	22823289	+	IG_V_gene
MIR650	ENSG00000284049	22	22822776	22822871	+	miRNA
IGLV3-7	ENSG00000254077	22	22838602	22838872	+	IG_V_pseudogene
IGLV3-6	ENSG00000253448	22	22850375	22850624	+	IG_V_pseudogene
IGLV2-5	ENSG00000253234	22	22856762	22857038	+	IG_V_pseudogene
IGLV3-4	ENSG00000226420	22	22858025	22858268	+	IG_V_pseudogene
IGLV4-3	ENSG00000211672	22	22871507	22872035	+	IG_V_gene
IGLV3-2	ENSG00000253963	22	22873212	22873440	+	IG_V_pseudogene
IGLV3-1	ENSG00000211673	22	22880706	22881396	+	IG_V_gene
MIR5571	ENSG00000264824	22	22886267	22886379	+	miRNA
IGLL5	ENSG00000254709	22	22887780	22896111	+	protein_coding
IGLJ1	ENSG00000211674	22	22893692	22893818	+	IG_J_gene
IGLC1	ENSG00000211675	22	22895375	22895834	+	IG_C_gene
IGLJ2	ENSG00000211676	22	22899481	22899655	+	IG_J_gene
IGLC2	ENSG00000211677	22	22900976	22901437	+	IG_C_gene
IGLJ3	ENSG00000211678	22	22904850	22905025	+	IG_J_gene
IGLC3	ENSG00000211679	22	22906342	22906803	+	IG_C_gene
IGLJ4	ENSG00000211680	22	22910574	22910606	+	IG_J_gene
