Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
POLE4P1	ENSG00000226955	3	32592972	32593312	-	processed_pseudogene
CDC42P7	ENSG00000237982	3	38270283	38270767	-	processed_pseudogene
RFC3P1	ENSG00000236158	3	36169767	36170448	-	processed_pseudogene
HSPA8P18	ENSG00000232953	3	19940269	19943310	-	processed_pseudogene
NUP210P2	ENSG00000225275	3	11900011	11901245	+	unprocessed_pseudogene
COX6CP10	ENSG00000238008	3	33554636	33554859	+	processed_pseudogene
HMGB3P12	ENSG00000237603	3	26216322	26216877	+	processed_pseudogene
CRB3P1	ENSG00000232563	3	1394173	1394448	-	processed_pseudogene
MTARC2P1	ENSG00000232958	3	6208269	6208571	+	unprocessed_pseudogene
CNN2P6	ENSG00000213854	3	31181751	31182650	-	processed_pseudogene
SLC22A13	ENSG00000172940	3	38265812	38278757	+	protein_coding
MARK2P14	ENSG00000231897	3	11906527	11912313	+	unprocessed_pseudogene
RPS12P5	ENSG00000226216	3	29390848	29391218	+	processed_pseudogene
RPL23AP38	ENSG00000184423	3	1595777	1596245	-	processed_pseudogene
RHBDF1P1	ENSG00000234123	3	14572852	14574792	-	processed_pseudogene
VENTXP4	ENSG00000230465	3	26346681	26347638	-	processed_pseudogene
RPS24P8	ENSG00000224094	3	45159774	45160175	-	processed_pseudogene
H3P11	ENSG00000230111	3	31269007	31269406	+	processed_pseudogene
RPL31P18	ENSG00000213849	3	32507955	32508325	+	processed_pseudogene
RBMS3-AS2	ENSG00000203506	3	29526251	29642809	-	lncRNA
APRG1	ENSG00000198590	3	37381062	37440186	+	lncRNA
ZNF652P1	ENSG00000235278	3	50786674	50788285	-	processed_pseudogene
PTPRG	ENSG00000144724	3	61561569	62297609	+	protein_coding
ILF2P1	ENSG00000244226	3	65687301	65688468	+	processed_pseudogene
DLEC1P1	ENSG00000230123	3	38325237	38329070	-	unprocessed_pseudogene
RPL7AP23	ENSG00000241367	3	82319172	82320279	-	processed_pseudogene
RPS12P6	ENSG00000240752	3	78758974	78759374	+	processed_pseudogene
CSNK2A2IP	ENSG00000283434	3	88338416	88467594	+	protein_coding
PROS2P	ENSG00000189002	3	90202316	90257415	-	unprocessed_pseudogene
TCEAL8P1	ENSG00000271174	3	66622760	66623102	-	processed_pseudogene
RPL10AP6	ENSG00000226360	3	61742455	61743106	-	processed_pseudogene
RPL17P17	ENSG00000223409	3	65843890	65844446	+	processed_pseudogene
MTCO2P6	ENSG00000240951	3	89587886	89588570	-	processed_pseudogene
HNRNPA3P8	ENSG00000239699	3	80216261	80217234	+	processed_pseudogene
HMGB1P38	ENSG00000243877	3	79957566	79958142	-	processed_pseudogene
ICE2P2	ENSG00000242705	3	88948142	88950928	+	processed_pseudogene
ID2B	ENSG00000237456	3	62124204	62124608	-	processed_pseudogene
RPEP2	ENSG00000234158	3	26015669	26016369	+	processed_pseudogene
SETP6	ENSG00000241319	3	81612238	81612805	-	processed_pseudogene
CYP51A1P1	ENSG00000241095	3	82806515	82808021	-	processed_pseudogene
KBTBD8	ENSG00000163376	3	66998307	67011210	+	protein_coding
PPATP1	ENSG00000241293	3	87051192	87052738	-	processed_pseudogene
PDZRN3	ENSG00000121440	3	73382431	73624941	-	protein_coding
TMEM183AP5	ENSG00000241776	3	84691681	84692591	-	processed_pseudogene
RPL21P41	ENSG00000214560	3	66637149	66637412	+	processed_pseudogene
FAM3D-AS1	ENSG00000244383	3	58607080	58644491	+	lncRNA
PSMC1P6	ENSG00000240255	3	87630301	87631619	-	processed_pseudogene
WDR82P1	ENSG00000234629	3	94937086	94938024	-	processed_pseudogene
OSBPL9P1	ENSG00000271389	3	80163327	80164795	+	processed_pseudogene
SRRM1P2	ENSG00000242195	3	83937045	83938236	+	processed_pseudogene
NDUFA5P5	ENSG00000242365	3	88601061	88601402	+	processed_pseudogene
HYDINP1	ENSG00000242586	3	80442081	80442305	+	unprocessed_pseudogene
ADAMTS9-AS1	ENSG00000241158	3	64561322	64592757	+	lncRNA
IMPG2	ENSG00000081148	3	101222546	101320575	-	protein_coding
MRPS17P3	ENSG00000239226	3	78525101	78525485	+	processed_pseudogene
HSPE1P19	ENSG00000271024	3	90261414	90261708	-	processed_pseudogene
TUBBP11	ENSG00000243195	3	103630661	103630912	+	processed_pseudogene
EZRP1	ENSG00000243635	3	104502700	104503266	+	processed_pseudogene
LINC02070	ENSG00000241328	3	86481943	86496996	+	lncRNA
MTCO1P6	ENSG00000240309	3	89588714	89590097	-	processed_pseudogene
ACTR3P3	ENSG00000242573	3	101163094	101163986	+	processed_pseudogene
NDUFA4P2	ENSG00000236691	3	103240987	103241230	+	processed_pseudogene
GUCA1C	ENSG00000138472	3	108907792	108953879	-	protein_coding
ARMC10P1	ENSG00000178660	3	94506766	94507620	-	processed_pseudogene
H3P12	ENSG00000230618	3	109409678	109410084	-	processed_pseudogene
CCDC137P1	ENSG00000242609	3	72086888	72087725	+	processed_pseudogene
BRD7P7	ENSG00000239288	3	109241507	109243125	+	processed_pseudogene
RAP1BP2	ENSG00000214405	3	104063039	104063582	+	processed_pseudogene
SSX2IPP1	ENSG00000240107	3	103538635	103540487	-	processed_pseudogene
ZNF90P1	ENSG00000241738	3	101357292	101359242	+	processed_pseudogene
COX6CP6	ENSG00000240156	3	70751123	70751350	+	processed_pseudogene
ST13P14	ENSG00000240959	3	50876712	50877657	-	processed_pseudogene
TMEM158	ENSG00000249992	3	45224466	45226287	-	protein_coding
KRT8P35	ENSG00000242841	3	63096374	63097711	-	processed_pseudogene
UBE2Q2P9	ENSG00000244130	3	72006774	72006975	+	processed_pseudogene
GAPDHP50	ENSG00000241861	3	89047442	89048434	-	processed_pseudogene
RABGGTBP1	ENSG00000240751	3	113360267	113361319	+	processed_pseudogene
LCORLP1	ENSG00000240568	3	68192398	68192580	+	processed_pseudogene
HMGB1P36	ENSG00000243873	3	70753854	70754573	+	processed_pseudogene
NFYBP1	ENSG00000214380	3	109915976	109916940	-	processed_pseudogene
GPR27	ENSG00000170837	3	71753855	71756496	+	protein_coding
UBL5P3	ENSG00000240359	3	63203218	63203448	-	processed_pseudogene
CFAP44	ENSG00000206530	3	113286930	113441610	-	protein_coding
OR7E66P	ENSG00000243674	3	75347833	75348787	-	unprocessed_pseudogene
PPIAP15	ENSG00000244196	3	109471329	109471812	-	processed_pseudogene
MORC1	ENSG00000114487	3	108958248	109118134	-	protein_coding
ZFAND2AP1	ENSG00000243945	3	109977540	109977767	-	processed_pseudogene
MAGI1-IT1	ENSG00000272610	3	65872815	65954558	-	lncRNA
SPICE1-CFAP44	ENSG00000285943	3	113361901	113515151	-	protein_coding
RPL10P7	ENSG00000242052	3	119635526	119636150	-	processed_pseudogene
RPSAP29	ENSG00000244722	3	110682286	110683154	-	processed_pseudogene
CCDC137P2	ENSG00000239350	3	72085109	72085287	+	processed_pseudogene
COPS8P2	ENSG00000214552	3	68145004	68145630	+	processed_pseudogene
HSPA8P9	ENSG00000241478	3	137880295	137882237	+	processed_pseudogene
TRAT1	ENSG00000163519	3	108822770	108855005	+	protein_coding
TIMMDC1-DT	ENSG00000272662	3	119497678	119498181	-	lncRNA
MAGI1-AS1	ENSG00000240175	3	65893816	65925297	+	lncRNA
RFKP2	ENSG00000239439	3	112030931	112031649	-	processed_pseudogene
NPM1P17	ENSG00000242070	3	137723774	137724543	+	processed_pseudogene
RPL27P9	ENSG00000236722	3	58511310	58511676	+	processed_pseudogene
BFSP2	ENSG00000170819	3	133400056	133475222	+	protein_coding
RPLP0P8	ENSG00000244640	3	68633706	68634356	-	processed_pseudogene
RNF7	ENSG00000114125	3	141738249	141747560	+	protein_coding
TMEM108-AS1	ENSG00000251011	3	133245603	133257207	-	lncRNA
DIMT1P1	ENSG00000271249	3	109701456	109702218	-	processed_pseudogene
GM2AP1	ENSG00000241695	3	145684572	145685092	+	processed_pseudogene
HMGN2P25	ENSG00000228398	3	141865012	141865279	-	processed_pseudogene
PROK2	ENSG00000163421	3	71771655	71785206	-	protein_coding
SOX14	ENSG00000168875	3	137764315	137766334	+	protein_coding
ATP1B3-AS1	ENSG00000244124	3	141918252	141919021	-	lncRNA
SDHBP1	ENSG00000242222	3	135925891	135926167	+	processed_pseudogene
RLIG1P2	ENSG00000244561	3	109396616	109397870	+	processed_pseudogene
PSMC1P1	ENSG00000241506	3	68635705	68637024	+	processed_pseudogene
FKBP1AP4	ENSG00000282502	3	149463779	149464114	-	processed_pseudogene
ZIC1	ENSG00000152977	3	147393422	147510293	+	protein_coding
PBX2P1	ENSG00000244171	3	143176327	143177617	+	processed_pseudogene
HMGN1P10	ENSG00000244101	3	136609050	136609602	+	processed_pseudogene
VN2R1P	ENSG00000174930	3	156019646	156037647	+	unitary_pseudogene
KCNAB1-AS1	ENSG00000242370	3	156441157	156446905	-	lncRNA
RPL21P71	ENSG00000239412	3	147276768	147277252	+	processed_pseudogene
AFF4P1	ENSG00000249820	3	133409955	133410843	+	processed_pseudogene
SLC9A9-AS1	ENSG00000240012	3	143342246	143347071	+	lncRNA
PPM1L	ENSG00000163590	3	160755602	161078902	+	protein_coding
MRE11P1	ENSG00000242537	3	156111432	156114198	-	processed_pseudogene
SYNPR	ENSG00000163630	3	63228315	63616924	+	protein_coding
LINC02010	ENSG00000242671	3	146921795	146927429	+	lncRNA
SSBL6P	ENSG00000244429	3	166293756	166294353	+	processed_pseudogene
MTCO3P38	ENSG00000242456	3	166161203	166161968	-	processed_pseudogene
SLC9A9-AS2	ENSG00000244493	3	143381338	143382161	+	lncRNA
NPM1P28	ENSG00000240804	3	147590996	147591835	-	processed_pseudogene
RPS6P4	ENSG00000244571	3	163115429	163116186	+	processed_pseudogene
UBTD2P1	ENSG00000248374	3	143620528	143627690	+	unprocessed_pseudogene
KLF7P1	ENSG00000240704	3	170952850	170953897	-	processed_pseudogene
WDR70P1	ENSG00000241929	3	149462182	149464830	-	processed_pseudogene
TOMM22P6	ENSG00000241874	3	162486541	162486949	-	processed_pseudogene
TRIM59-IFT80	ENSG00000248710	3	160227454	160449829	-	protein_coding
MTND3P7	ENSG00000240824	3	166160777	166161119	-	processed_pseudogene
MMACHCP1	ENSG00000237501	3	172830981	172831229	-	processed_pseudogene
LARP7P4	ENSG00000244024	3	145523538	145524415	+	processed_pseudogene
EEF1B2P8	ENSG00000230497	3	175059361	175060031	-	processed_pseudogene
SI	ENSG00000090402	3	164978898	165078496	-	protein_coding
SPATA16	ENSG00000144962	3	172889357	173141235	-	protein_coding
MECOM-AS1	ENSG00000241479	3	169447867	169477052	+	lncRNA
NAP1L5P1	ENSG00000231384	3	172680714	172681224	+	processed_pseudogene
MCUR1P2	ENSG00000242326	3	166181313	166181820	-	processed_pseudogene
MTND4P17	ENSG00000242178	3	166160021	166160370	-	processed_pseudogene
PPIAP74	ENSG00000220343	3	167065831	167066320	+	processed_pseudogene
KRT18P35	ENSG00000215606	3	141470634	141471902	-	processed_pseudogene
TMEM38BP1	ENSG00000238026	3	176113702	176114537	-	processed_pseudogene
RPL19P6	ENSG00000233597	3	142043623	142044198	-	processed_pseudogene
UBE2V1P2	ENSG00000214192	3	175718231	175718670	-	processed_pseudogene
ATP5MC1P4	ENSG00000227440	3	172828736	172829176	-	processed_pseudogene
YWHAQP6	ENSG00000249986	3	141600276	141600579	-	processed_pseudogene
TBPL1P1	ENSG00000224611	3	172522228	172522444	+	processed_pseudogene
NAALADL2	ENSG00000177694	3	174438573	175810548	+	protein_coding
SLC31A1P1	ENSG00000224426	3	172603440	172604006	-	processed_pseudogene
TPT1P3	ENSG00000241899	3	141709016	141709832	-	processed_pseudogene
MTND4LP10	ENSG00000240084	3	166160414	166160704	-	processed_pseudogene
BZW1P1	ENSG00000236686	3	172425850	172427089	-	processed_pseudogene
LINC02006	ENSG00000238755	3	153384934	153980186	-	lncRNA
RPS17P10	ENSG00000235110	3	143855739	143856142	-	processed_pseudogene
HNRNPA1P20	ENSG00000205412	3	148166344	148167298	-	processed_pseudogene
NAALADL2-AS2	ENSG00000226779	3	175234861	175271096	-	lncRNA
MECOM	ENSG00000085276	3	169083499	169663775	-	protein_coding
DDX5P1	ENSG00000236241	3	175675087	175676801	-	processed_pseudogene
CHST2	ENSG00000175040	3	143119771	143124014	+	protein_coding
RTP1	ENSG00000175077	3	187197486	187201462	+	protein_coding
RPL7AP25	ENSG00000235294	3	181505075	181505879	-	processed_pseudogene
LINC01014	ENSG00000223941	3	178419201	178457309	+	lncRNA
ACTG1P23	ENSG00000230362	3	175977497	175978570	-	processed_pseudogene
RPL28P1	ENSG00000213174	3	170653846	170654259	-	processed_pseudogene
MTCH2P1	ENSG00000243886	3	137535572	137536142	-	processed_pseudogene
RASA2-IT1	ENSG00000250170	3	141525133	141526121	+	lncRNA
PCBP2P4	ENSG00000270981	3	157230320	157231208	-	processed_pseudogene
EIF2AK1P1	ENSG00000242479	3	142450102	142452149	+	processed_pseudogene
RPL32P8	ENSG00000240246	3	149433044	149433274	-	processed_pseudogene
NGRNP1	ENSG00000214210	3	164001606	164002465	-	processed_pseudogene
WWTR1-IT1	ENSG00000241985	3	149648997	149650184	-	lncRNA
GHSR	ENSG00000121853	3	172443291	172448456	-	protein_coding
SNRNP40P1	ENSG00000227709	3	156175852	156176911	-	processed_pseudogene
NDUFB4P1	ENSG00000242510	3	67513940	67514320	+	processed_pseudogene
GPR149	ENSG00000174948	3	154334943	154430190	-	protein_coding
RPL21P42	ENSG00000240068	3	154023835	154024298	+	processed_pseudogene
PAQR9-AS1	ENSG00000241570	3	142960650	143001559	+	lncRNA
EI24P1	ENSG00000236357	3	176068042	176068908	-	processed_pseudogene
PPIAP75	ENSG00000271131	3	178493327	178493810	-	processed_pseudogene
ADIPOQ-AS1	ENSG00000226482	3	186851886	186856123	-	lncRNA
SETP14	ENSG00000240489	3	155987304	155988176	+	processed_pseudogene
OPA1-AS1	ENSG00000224855	3	193618609	193627337	-	lncRNA
CLSTN2	ENSG00000158258	3	139935185	140577397	+	protein_coding
NMNAT1P3	ENSG00000238077	3	190166764	190167651	+	processed_pseudogene
RTP4	ENSG00000136514	3	187368385	187372076	+	protein_coding
EEF1A1P45	ENSG00000244503	3	149494660	149495995	+	processed_pseudogene
WWTR1-AS1	ENSG00000241313	3	149656999	149661364	+	lncRNA
DNAJC13	ENSG00000138246	3	132417502	132539032	+	protein_coding
ALG1L15P	ENSG00000242017	3	156044155	156044948	-	processed_pseudogene
TPRG1-AS2	ENSG00000230115	3	189238686	189240594	-	lncRNA
TRIM42	ENSG00000155890	3	140678064	140701150	+	protein_coding
KLHL6	ENSG00000172578	3	183487551	183555706	-	protein_coding
EI24P6	ENSG00000271413	3	176069107	176069252	+	processed_pseudogene
LINC01209	ENSG00000228308	3	176814155	176817001	-	lncRNA
ADAMTS9	ENSG00000163638	3	64515654	64688000	-	protein_coding
DDX50P2	ENSG00000240048	3	154352136	154354799	-	processed_pseudogene
RPL19P2	ENSG00000229863	3	57134142	57134723	+	processed_pseudogene
KCNAB1-AS2	ENSG00000240596	3	156215560	156227883	-	lncRNA
MTAPP2	ENSG00000230077	3	189969030	189969861	-	processed_pseudogene
GK5	ENSG00000175066	3	142157527	142225592	-	protein_coding
LINC02041	ENSG00000228952	3	187448845	187449450	+	lncRNA
KLF3P2	ENSG00000241879	3	156977558	156977825	+	processed_pseudogene
FBXO45	ENSG00000174013	3	196568611	196589059	+	protein_coding
IGF2BP2-AS1	ENSG00000163915	3	185712528	185729787	+	lncRNA
RPS29P3	ENSG00000225770	3	196536532	196536702	+	processed_pseudogene
PYDC2	ENSG00000253548	3	191461163	191461456	+	protein_coding
RNF168	ENSG00000163961	3	196468783	196503768	-	protein_coding
CRADDP1	ENSG00000239706	3	156988117	156988712	-	processed_pseudogene
MB21D2	ENSG00000180611	3	192796815	192917856	-	protein_coding
ATP13A5-AS1	ENSG00000236508	3	193307244	193314362	+	lncRNA
ENAHP1	ENSG00000214147	3	190830965	190832173	+	processed_pseudogene
DTWD1P2	ENSG00000243518	3	155401329	155403399	-	processed_pseudogene
PLCH1-AS1	ENSG00000239508	3	155449184	155457753	+	lncRNA
RPS27AP8	ENSG00000237483	3	172225428	172225872	-	processed_pseudogene
RPL6P7	ENSG00000239212	3	155657760	155658612	+	processed_pseudogene
GMNC	ENSG00000205835	3	190852737	190892429	-	protein_coding
RPL7AP24	ENSG00000241307	3	155760617	155761217	+	processed_pseudogene
PRICKLE1P1	ENSG00000243584	3	183613620	183616742	+	processed_pseudogene
NAA50P2	ENSG00000213358	3	196527339	196528791	-	unprocessed_pseudogene
ETV5-AS1	ENSG00000234197	3	186079170	186080947	+	lncRNA
GAPDHP47	ENSG00000243033	3	143503275	143504273	-	processed_pseudogene
ST13P15	ENSG00000243759	3	143517123	143518229	-	processed_pseudogene
RBM43P1	ENSG00000239263	3	69471452	69472532	-	processed_pseudogene
VEZF1P1	ENSG00000236229	3	193155456	193157208	-	processed_pseudogene
RNU6-1194P	ENSG00000252017	3	282689	282792	-	snRNA
RN7SKP144	ENSG00000223040	3	2088933	2089211	-	misc_RNA
RNU4ATAC17P	ENSG00000253081	3	8364529	8364648	-	snRNA
RNU6-905P	ENSG00000207163	3	14530982	14531088	-	snRNA
RN7SL147P	ENSG00000263988	3	11952788	11953085	-	misc_RNA
RN7SL120P	ENSG00000244169	3	1065580	1065875	-	misc_RNA
MIR4791	ENSG00000271898	3	19314848	19314931	-	miRNA
MIR3135A	ENSG00000266745	3	20137565	20137641	+	miRNA
RNU4-85P	ENSG00000201545	3	19996803	19996925	+	snRNA
RNU6-822P	ENSG00000199577	3	20268965	20269070	-	snRNA
MIR3714	ENSG00000283885	3	16933196	16933260	+	miRNA
MIR466	ENSG00000265376	3	31161704	31161787	-	miRNA
MIR548AY	ENSG00000276147	3	32506283	32506389	-	miRNA
U3	ENSG00000281710	3	30304321	30304536	-	snoRNA
RNU6-815P	ENSG00000206807	3	20507644	20507756	-	snRNA
RNU6-243P	ENSG00000212442	3	35256840	35256946	-	snRNA
RNA5SP127	ENSG00000222983	3	31228715	31228847	+	rRNA_pseudogene
MIR128-2	ENSG00000207625	3	35744476	35744559	+	miRNA
RNU6-235P	ENSG00000199514	3	38303773	38303879	-	snRNA
U3	ENSG00000202268	3	45255409	45255620	-	snoRNA
MIR4272	ENSG00000283298	3	67225464	67225527	+	miRNA
RNA5SP134	ENSG00000252301	3	63545440	63545535	+	rRNA_pseudogene
RN7SL647P	ENSG00000243957	3	78115158	78115457	+	misc_RNA
RNU7-119P	ENSG00000239119	3	73593940	73594002	-	snRNA
Y_RNA	ENSG00000252420	3	61739127	61739229	-	misc_RNA
RNU2-10P	ENSG00000252184	3	62118300	62118510	-	snRNA
RN7SKP284	ENSG00000222934	3	86362132	86362474	+	misc_RNA
RNU6-739P	ENSG00000212340	3	64511755	64511857	+	snRNA
RN7SL271P	ENSG00000239250	3	71827177	71827471	+	misc_RNA
Y_RNA	ENSG00000207316	3	88431191	88431309	+	misc_RNA
RNU6-281P	ENSG00000206939	3	70808350	70808452	+	snRNA
U3	ENSG00000212598	3	90030284	90030495	+	snoRNA
RN7SL751P	ENSG00000240964	3	78938009	78938292	-	misc_RNA
RNU6-873P	ENSG00000200703	3	87742543	87742649	-	snRNA
MIR3923	ENSG00000265193	3	79507887	79507969	+	miRNA
RNU2-28P	ENSG00000222389	3	81509476	81509664	+	snRNA
RN7SKP61	ENSG00000222574	3	78161698	78161992	+	misc_RNA
RNU6-1129P	ENSG00000251773	3	86235321	86235424	+	snRNA
MIR548AB	ENSG00000265328	3	103524033	103524116	-	miRNA
RNU6-1236P	ENSG00000252889	3	109225129	109225227	+	snRNA
RNU6ATAC15P	ENSG00000221206	3	110551845	110551965	-	snRNA
RNU6-712P	ENSG00000222490	3	90184634	90184733	+	snRNA
MIR4445	ENSG00000265956	3	109602828	109602897	+	miRNA
RNU6-461P	ENSG00000201065	3	102755064	102755170	-	snRNA
RNU1-43P	ENSG00000201922	3	103159960	103160124	+	snRNA
MIR567	ENSG00000207940	3	112112801	112112898	+	miRNA
Y_RNA	ENSG00000201426	3	110727021	110727121	+	misc_RNA
U3	ENSG00000221633	3	109018909	109019116	-	snoRNA
RNU6-823P	ENSG00000212344	3	128141875	128141977	-	snRNA
MIR7110	ENSG00000284421	3	123161794	123161879	+	miRNA
Metazoa_SRP	ENSG00000277635	3	109295239	109295498	+	misc_RNA
RNU6-1284P	ENSG00000200571	3	136430084	136430183	-	snRNA
RNA5SP142	ENSG00000201325	3	137518134	137518255	-	rRNA_pseudogene
U8	ENSG00000201398	3	154007367	154007502	-	snoRNA
RNU6-509P	ENSG00000200389	3	141902924	141903030	-	snRNA
RN7SL715P	ENSG00000272096	3	155437538	155437823	-	misc_RNA
RNA5SP144	ENSG00000222778	3	144186905	144187020	-	rRNA_pseudogene
RNU6-425P	ENSG00000206604	3	142145454	142145555	+	snRNA
RN7SKP46	ENSG00000251751	3	157930492	157930725	-	misc_RNA
RNU6-1294P	ENSG00000251804	3	142407657	142407737	-	snRNA
RNU1-100P	ENSG00000202125	3	142420205	142420369	-	snRNA
Y_RNA	ENSG00000201778	3	157153548	157153640	+	misc_RNA
RN7SKP177	ENSG00000222499	3	157017342	157017696	+	misc_RNA
Y_RNA	ENSG00000200052	3	165122713	165122823	-	misc_RNA
RNU6-1098P	ENSG00000252581	3	149525631	149525726	+	snRNA
RNU7-82P	ENSG00000238924	3	163470205	163470266	-	snRNA
MIR569	ENSG00000207963	3	171106664	171106759	-	miRNA
RNU6-547P	ENSG00000252082	3	172703124	172703225	+	snRNA
Y_RNA	ENSG00000201860	3	191641135	191641237	+	misc_RNA
MIR1263	ENSG00000221251	3	164171471	164171556	-	miRNA
MIR7977	ENSG00000283333	3	176515103	176515151	+	miRNA
SNORA63D	ENSG00000201229	3	183451857	183451988	+	snoRNA
RN7SKP40	ENSG00000253020	3	174631823	174632064	+	misc_RNA
RNU6-486P	ENSG00000199986	3	180581057	180581163	+	snRNA
RNU6-505P	ENSG00000207156	3	146996607	146996713	-	snRNA
RNU1-70P	ENSG00000199488	3	170994870	170995033	-	snRNA
MIR944	ENSG00000216058	3	189829922	189830009	+	miRNA
SNORA72	ENSG00000200355	3	172771277	172771405	-	snoRNA
Metazoa_SRP	ENSG00000277118	3	186076306	186076591	-	misc_RNA
RNA5SP147	ENSG00000252302	3	176763233	176763341	+	rRNA_pseudogene
RNU4-4P	ENSG00000201458	3	172796429	172796558	-	snRNA
MIR4789	ENSG00000264974	3	175369540	175369621	+	miRNA
Y_RNA	ENSG00000207370	3	193624189	193624301	+	misc_RNA
RNU6-1233P	ENSG00000199792	3	175397247	175397348	-	snRNA
RNU4-91P	ENSG00000201648	3	175609479	175609613	+	snRNA
SNORA63E	ENSG00000199363	3	183453814	183453944	+	snoRNA
RNU6-1317P	ENSG00000201452	3	175767558	175767661	+	snRNA
U8	ENSG00000201810	3	180542701	180542836	+	snoRNA
RNA5SP146	ENSG00000222675	3	157173918	157174040	-	rRNA_pseudogene
RNA5SP148	ENSG00000252336	3	178429197	178429290	-	rRNA_pseudogene
RNU6-1109P	ENSG00000212489	3	190165417	190165523	-	snRNA
RN7SL141P	ENSG00000243398	3	172237326	172237591	+	misc_RNA
GMFBP1	ENSG00000243495	3	100665050	100665476	-	processed_pseudogene
ABRAXAS1P1	ENSG00000213431	3	100910975	100912175	-	processed_pseudogene
RNU6-865P	ENSG00000201642	3	100952627	100952733	+	snRNA
UBQLN4P1	ENSG00000241627	3	148985868	148987668	-	processed_pseudogene
Y_RNA	ENSG00000201031	3	149094353	149094462	-	misc_RNA
MED28P2	ENSG00000240511	3	149099499	149099815	-	processed_pseudogene
Metazoa_SRP	ENSG00000277250	3	128673681	128674021	-	misc_RNA
POU5F1P6	ENSG00000242551	3	128674735	128677005	-	unprocessed_pseudogene
MARK2P8	ENSG00000239503	3	128748538	128749489	-	processed_pseudogene
CBX5P1	ENSG00000241535	3	88095408	88095968	-	processed_pseudogene
ABCF2P1	ENSG00000242159	3	88317156	88319022	+	processed_pseudogene
FAM136CP	ENSG00000232830	3	101414228	101414633	+	processed_pseudogene
BTF3P16	ENSG00000282978	3	101457241	101457732	-	processed_pseudogene
Y_RNA	ENSG00000201554	3	101458530	101458626	+	misc_RNA
PCNP	ENSG00000081154	3	101574180	101594465	+	protein_coding
RPS18P5	ENSG00000242299	3	101576489	101576947	-	processed_pseudogene
RPL32P7	ENSG00000243396	3	101599243	101599644	-	processed_pseudogene
RNU6-1256P	ENSG00000252348	3	101615826	101615928	+	snRNA
Y_RNA	ENSG00000212319	3	101628310	101628406	-	misc_RNA
Y_RNA	ENSG00000201511	3	101647421	101647522	+	misc_RNA
RNY1P12	ENSG00000201121	3	101662060	101662164	-	misc_RNA
HMGB3P14	ENSG00000231845	3	134170487	134171085	+	processed_pseudogene
HMGN1P9	ENSG00000248377	3	134385197	134385494	+	processed_pseudogene
HMGB3P13	ENSG00000214288	3	134437605	134438211	+	processed_pseudogene
DPPA4P2	ENSG00000249691	3	134510531	134511413	-	processed_pseudogene
RNU6-1174P	ENSG00000253087	3	134780527	134780627	-	snRNA
RNA5SP141	ENSG00000201413	3	134783436	134783555	-	rRNA_pseudogene
CYCSP11	ENSG00000229217	3	10057973	10058287	-	processed_pseudogene
FANCD2OS	ENSG00000163705	3	10081317	10108255	-	protein_coding
LINC00852	ENSG00000231177	3	10284419	10285746	+	lncRNA
GHRLOS	ENSG00000240288	3	10285754	10294903	+	lncRNA
MIR378B	ENSG00000264534	3	10330229	10330285	+	miRNA
