Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RPS20P5	ENSG00000236888	1	57605847	57606206	-	processed_pseudogene
MATR3P3	ENSG00000237897	1	105890693	105891430	-	processed_pseudogene
RPL21P23	ENSG00000236776	1	56538452	56538911	+	processed_pseudogene
MTND3P21	ENSG00000235794	1	93924386	93924716	-	unprocessed_pseudogene
RPL21P26	ENSG00000232918	1	94406395	94406882	-	processed_pseudogene
RPSAP19	ENSG00000183298	1	101786340	101787219	-	processed_pseudogene
DNAJA1P5	ENSG00000162699	1	101893105	101894047	+	processed_pseudogene
HSP90B3P	ENSG00000203914	1	91642516	91644082	+	processed_pseudogene
LINC01787	ENSG00000231987	1	96254069	96374125	-	lncRNA
MTATP6P13	ENSG00000229842	1	93925406	93926072	-	unprocessed_pseudogene
MAN1A2	ENSG00000198162	1	117367449	117528872	+	protein_coding
LINC02868	ENSG00000203864	1	116694112	116706603	+	lncRNA
CIMAP3	ENSG00000173947	1	111346600	111353013	+	protein_coding
GAPDHP64	ENSG00000231072	1	116713833	116714835	-	processed_pseudogene
TRIM45	ENSG00000134253	1	117111060	117122587	-	protein_coding
RPS26P15	ENSG00000223416	1	58056133	58056480	-	processed_pseudogene
NBPF17P	ENSG00000179571	1	143595216	143635641	-	unprocessed_pseudogene
SEPTIN2P1	ENSG00000227850	1	105698039	105698218	+	processed_pseudogene
LINC02788	ENSG00000285532	1	90835660	90849472	+	lncRNA
VPS25P1	ENSG00000226755	1	117549415	117549922	+	processed_pseudogene
MTND5P20	ENSG00000238256	1	113576757	113576899	-	processed_pseudogene
SYCP1	ENSG00000198765	1	114854863	114995370	+	protein_coding
NEFHP1	ENSG00000223489	1	116739981	116742609	-	processed_pseudogene
VDAC2P3	ENSG00000213262	1	117640812	117641639	-	processed_pseudogene
FTLP17	ENSG00000228347	1	104153306	104153830	-	processed_pseudogene
HIGD1AP12	ENSG00000236012	1	111380291	111380571	+	processed_pseudogene
TSHB	ENSG00000134200	1	115029826	115034302	+	protein_coding
PSMC1P12	ENSG00000226126	1	118614333	118615646	-	processed_pseudogene
RPS15AP9	ENSG00000228453	1	117138229	117138609	+	processed_pseudogene
MTIF2P1	ENSG00000233432	1	121502344	121503891	+	processed_pseudogene
SPAG17	ENSG00000155761	1	117953590	118185228	-	protein_coding
UBE2WP1	ENSG00000234422	1	96418594	96418933	+	processed_pseudogene
SLC6A17-AS1	ENSG00000227091	1	110165948	110172489	-	lncRNA
CDK4P1	ENSG00000225036	1	105433994	105434821	+	processed_pseudogene
TXNP3	ENSG00000234388	1	112363281	112363581	+	processed_pseudogene
RPS29P29	ENSG00000233717	1	151111912	151112728	-	processed_pseudogene
LYSMD1	ENSG00000163155	1	151159748	151165948	-	protein_coding
ELOCP19	ENSG00000241975	1	88829102	88829419	+	processed_pseudogene
PNRC2P1	ENSG00000228217	1	117778087	117778506	-	processed_pseudogene
LINC02799	ENSG00000235887	1	143499187	143500512	-	lncRNA
PPIAP7	ENSG00000173810	1	101270875	101271363	-	processed_pseudogene
OR10AE1P	ENSG00000271890	1	159581620	159582648	-	unprocessed_pseudogene
NR1H5P	ENSG00000227970	1	114837227	114851453	+	unitary_pseudogene
MTCO2P21	ENSG00000236689	1	93926615	93927569	-	unprocessed_pseudogene
PFN1P12	ENSG00000226028	1	143619994	143620527	+	processed_pseudogene
MTATP6P14	ENSG00000233449	1	106802755	106803427	-	processed_pseudogene
NKAIN1P1	ENSG00000242943	1	143487772	143488353	+	processed_pseudogene
FMO8P	ENSG00000238087	1	166566178	166580705	+	unprocessed_pseudogene
TLCD4-RWDD3	ENSG00000271092	1	95117923	95247225	+	protein_coding
FMO11P	ENSG00000232148	1	166763334	166792767	+	unprocessed_pseudogene
FDPSP1	ENSG00000225462	1	187563061	187564131	+	processed_pseudogene
LINC01720	ENSG00000231175	1	190624890	190801658	+	lncRNA
XCL2	ENSG00000143185	1	168540768	168543997	-	protein_coding
LRRC8D-DT	ENSG00000272931	1	89820174	89820868	-	lncRNA
CNN2P10	ENSG00000232223	1	166796266	166797183	+	processed_pseudogene
LAMC1-AS1	ENSG00000224468	1	183138402	183141282	-	lncRNA
MTCO1P14	ENSG00000232551	1	106804474	106806032	-	processed_pseudogene
TPR	ENSG00000047410	1	186311652	186375693	-	protein_coding
CHIA	ENSG00000134216	1	111290851	111320566	+	protein_coding
PRELID1P7	ENSG00000230748	1	165497724	165498348	+	processed_pseudogene
WDR82P2	ENSG00000241318	1	91534666	91535593	-	processed_pseudogene
RPL5P6	ENSG00000232393	1	91023919	91024804	+	processed_pseudogene
OR10J5	ENSG00000184155	1	159535078	159536007	-	protein_coding
HSPE1P6	ENSG00000232917	1	203903723	203904013	-	processed_pseudogene
EEF1A1P14	ENSG00000233057	1	194188967	194190342	+	processed_pseudogene
XCL1	ENSG00000143184	1	168576605	168582069	+	protein_coding
ISCUP1	ENSG00000238051	1	170211010	170211457	-	processed_pseudogene
HNRNPA1P46	ENSG00000228020	1	191146025	191146961	-	processed_pseudogene
FTH1P2	ENSG00000234975	1	228687415	228687826	+	processed_pseudogene
RPS29P5	ENSG00000230777	1	175921975	175922145	+	processed_pseudogene
CATSPERE	ENSG00000179397	1	244454377	244641177	+	protein_coding
TFDP1P1	ENSG00000224540	1	209232196	209233419	+	processed_pseudogene
EDARADD	ENSG00000186197	1	236348257	236502915	+	protein_coding
LINC03121	ENSG00000261182	1	188218400	188220676	+	lncRNA
ATP5MC2P1	ENSG00000225712	1	209267798	209268223	-	processed_pseudogene
LMX1A	ENSG00000162761	1	165201867	165356715	-	protein_coding
ADCY10	ENSG00000143199	1	167809386	167914215	-	protein_coding
SELE	ENSG00000007908	1	169722640	169764705	-	protein_coding
RHOU	ENSG00000116574	1	228735479	228746664	+	protein_coding
PRRX1	ENSG00000116132	1	170662728	170739421	+	protein_coding
FMO10P	ENSG00000234984	1	166665885	166682196	+	unprocessed_pseudogene
RIMKLBP2	ENSG00000225920	1	219199914	219200567	-	processed_pseudogene
MIPEPP2	ENSG00000224783	1	238777049	238779200	-	processed_pseudogene
SRP14P4	ENSG00000268062	1	171345105	171345307	-	processed_pseudogene
RPL7AP21	ENSG00000229757	1	168578653	168579439	-	processed_pseudogene
RPL21P28	ENSG00000220749	1	212051524	212052006	-	processed_pseudogene
ZNF678	ENSG00000181450	1	227563543	227677443	+	protein_coding
LHX9	ENSG00000143355	1	197911902	197935478	+	protein_coding
CHCHD2P5	ENSG00000223490	1	93921268	93921667	-	processed_pseudogene
KIF26B	ENSG00000162849	1	245154985	245709432	+	protein_coding
PRR13P1	ENSG00000232824	1	198197779	198198186	-	processed_pseudogene
LMX1A-AS2	ENSG00000224702	1	165210627	165213090	+	lncRNA
LINC01035	ENSG00000226486	1	188905688	189037564	+	lncRNA
LINC00210	ENSG00000231814	1	217892900	217920804	+	lncRNA
PTPN14	ENSG00000152104	1	214348700	214552449	-	protein_coding
LINC01653	ENSG00000232100	1	218043505	218059140	+	lncRNA
HMGB1P11	ENSG00000230547	1	171270954	171271590	-	processed_pseudogene
OR2L6P	ENSG00000232215	1	248003129	248004068	+	unprocessed_pseudogene
RPL4P2	ENSG00000232341	1	166747379	166748660	+	processed_pseudogene
OR2L9P	ENSG00000237492	1	247974741	247975653	+	unprocessed_pseudogene
RGS18	ENSG00000150681	1	192158462	192185815	+	protein_coding
TGFB2	ENSG00000092969	1	218345336	218444619	+	protein_coding
HFM1	ENSG00000162669	1	91260766	91404856	-	protein_coding
MORF4L1P7	ENSG00000225904	1	176367699	176368401	-	processed_pseudogene
FMO1	ENSG00000010932	1	171248471	171285978	+	protein_coding
TGFB2-OT1	ENSG00000281453	1	218442626	218443996	+	lncRNA
TUBB8P10	ENSG00000237469	1	227493029	227495142	-	unprocessed_pseudogene
QRSL1P2	ENSG00000227613	1	222261833	222262796	-	processed_pseudogene
PAPPA2	ENSG00000116183	1	176463171	176845601	+	protein_coding
CLPTM1LP1	ENSG00000271036	1	189035961	189036444	-	processed_pseudogene
SPMIP3	ENSG00000173728	1	244352635	244389663	+	protein_coding
SPATA45	ENSG00000185523	1	212830141	212847649	-	protein_coding
TOP1P1	ENSG00000285665	1	171339299	171339959	+	processed_pseudogene
RPS3AP9	ENSG00000231022	1	188694320	188695111	+	processed_pseudogene
SHCBP1L	ENSG00000157060	1	182899865	182953525	-	protein_coding
RPL23AP22	ENSG00000237213	1	193756815	193757267	-	processed_pseudogene
RPL10AP5	ENSG00000235467	1	242365189	242365822	+	processed_pseudogene
RPL23AP18	ENSG00000225338	1	212309051	212309518	-	processed_pseudogene
DUTP6	ENSG00000225171	1	166868748	166869209	+	processed_pseudogene
PTP4A1P7	ENSG00000237514	1	176616273	176616786	-	processed_pseudogene
HMGN1P4	ENSG00000224040	1	182942115	182942404	-	processed_pseudogene
SLC4A1APP2	ENSG00000236401	1	187706561	187708898	+	unprocessed_pseudogene
RSL24D1P4	ENSG00000215800	1	242772620	242773103	+	processed_pseudogene
BPNT2P1	ENSG00000270936	1	210462345	210463012	-	processed_pseudogene
LINC01735	ENSG00000261453	1	208606564	208614295	-	lncRNA
LINC01710	ENSG00000225561	1	218912757	218918714	-	lncRNA
RPS26P13	ENSG00000227887	1	208697369	208697698	-	processed_pseudogene
EXOC8	ENSG00000116903	1	231332753	231337852	-	protein_coding
GAPDHP75	ENSG00000226196	1	189132350	189133292	-	processed_pseudogene
CCNQP1	ENSG00000233827	1	200213678	200214322	+	processed_pseudogene
TRNT1P1	ENSG00000225755	1	163237214	163239197	+	processed_pseudogene
ZNF695	ENSG00000197472	1	246945547	247008093	-	protein_coding
SMYD3-IT1	ENSG00000230184	1	246321663	246322438	-	lncRNA
KRT18P28	ENSG00000176855	1	182959074	182960405	-	processed_pseudogene
TGIF2P1	ENSG00000225401	1	244394976	244395660	-	processed_pseudogene
RPL23AP16	ENSG00000228190	1	199371877	199372297	+	processed_pseudogene
ZNF670-ZNF695	ENSG00000135747	1	246945547	247078811	-	protein_coding
RGS21	ENSG00000253148	1	192316992	192367285	+	protein_coding
RCC2-AS1	ENSG00000227751	1	17406760	17407382	+	lncRNA
EEF1A1P44	ENSG00000236468	1	199387141	199388475	+	processed_pseudogene
RAC1P7	ENSG00000236101	1	234026851	234027227	-	processed_pseudogene
USH2A	ENSG00000042781	1	215622891	216423448	-	protein_coding
RPL31P13	ENSG00000228646	1	213428708	213429077	-	processed_pseudogene
ADSS2	ENSG00000035687	1	244408494	244451909	-	protein_coding
PLD5	ENSG00000180287	1	242082986	242524697	-	protein_coding
NXNP1	ENSG00000226693	1	218881600	218882650	-	processed_pseudogene
BANF1P4	ENSG00000223828	1	174756850	174757119	-	processed_pseudogene
CHCHD4P5	ENSG00000225222	1	246178778	246179204	+	processed_pseudogene
STYXL2	ENSG00000198842	1	167094075	167129165	+	protein_coding
PM20D1-AS1	ENSG00000286619	1	205813322	205896082	+	lncRNA
COLGALT2	ENSG00000198756	1	183929854	184037729	-	protein_coding
GAPDHP29	ENSG00000178596	1	94302038	94303022	+	processed_pseudogene
SLC35F3	ENSG00000183780	1	233904676	234324511	+	protein_coding
DPY19L4P1	ENSG00000229663	1	248771635	248773792	-	processed_pseudogene
MAEL	ENSG00000143194	1	166975582	167022214	+	protein_coding
NDUFAF4P4	ENSG00000231378	1	174849667	174850168	-	processed_pseudogene
LINC01691	ENSG00000224857	1	121573946	121580524	-	lncRNA
LINC01363	ENSG00000231605	1	167175363	167195792	-	lncRNA
GPR52	ENSG00000203737	1	174447964	174449545	+	protein_coding
FEN1P1	ENSG00000215873	1	91328369	91329513	+	processed_pseudogene
SMYD3	ENSG00000185420	1	245749342	246507312	-	protein_coding
HMGB3P6	ENSG00000213070	1	164356767	164357364	+	processed_pseudogene
NMNAT1P2	ENSG00000225719	1	164343005	164343864	+	processed_pseudogene
VDAC1P10	ENSG00000232809	1	215376484	215377374	+	processed_pseudogene
LINC01677	ENSG00000233047	1	105927620	106028277	-	lncRNA
HMCN1	ENSG00000143341	1	185734391	186190949	+	protein_coding
PDC	ENSG00000116703	1	186443566	186461114	-	protein_coding
MIR4689	ENSG00000264101	1	5862672	5862741	-	miRNA
RN7SL614P	ENSG00000243267	1	10616836	10617115	+	misc_RNA
RNU6-1265P	ENSG00000252151	1	14124233	14124335	-	snRNA
SNORA70	ENSG00000252969	1	12221148	12221271	-	snoRNA
RNA5SP40	ENSG00000252956	1	9437669	9437778	-	rRNA_pseudogene
MIR34A	ENSG00000284357	1	9151668	9151777	-	miRNA
MIR552	ENSG00000207941	1	34669599	34669694	-	miRNA
RNU6-605P	ENSG00000199963	1	38926870	38926977	+	snRNA
MIR4255	ENSG00000264698	1	37161563	37161634	+	miRNA
RNU6-636P	ENSG00000207328	1	37203610	37203716	+	snRNA
Y_RNA	ENSG00000207466	1	38950825	38950925	-	misc_RNA
RNA5SP43	ENSG00000252368	1	37264677	37264786	-	rRNA_pseudogene
Y_RNA	ENSG00000206779	1	28422555	28422655	-	misc_RNA
RNU6-753P	ENSG00000200796	1	38396659	38396765	+	snRNA
MIR6732	ENSG00000283724	1	37480230	37480289	+	miRNA
MIR6733	ENSG00000284410	1	43171652	43171712	-	miRNA
RNU2-30P	ENSG00000252018	1	52754322	52754462	+	snRNA
RNU6-969P	ENSG00000206627	1	52805108	52805212	-	snRNA
RNU6-1237P	ENSG00000207508	1	40177843	40177949	+	snRNA
Y_RNA	ENSG00000200171	1	44153385	44153480	-	misc_RNA
RNU6-1026P	ENSG00000207194	1	50582404	50582511	+	snRNA
MIR6079	ENSG00000283477	1	43838622	43838683	+	miRNA
MIR5581	ENSG00000263675	1	37500935	37500994	-	miRNA
RNU7-62P	ENSG00000238653	1	64384398	64384459	-	snRNA
RNU6-414P	ENSG00000200575	1	61816419	61816522	+	snRNA
RNU6-1177P	ENSG00000212360	1	61852499	61852602	+	snRNA
RN7SKP19	ENSG00000251825	1	73191604	73191855	-	misc_RNA
RNU2-15P	ENSG00000222624	1	65415816	65416006	+	snRNA
RNU4-88P	ENSG00000223152	1	66094461	66094546	-	snRNA
RNA5SP23	ENSG00000212308	1	78375164	78375268	-	rRNA_pseudogene
MIR7156	ENSG00000276081	1	77060143	77060202	+	miRNA
RN7SL62P	ENSG00000239640	1	52714399	52714695	+	misc_RNA
RNU6-503P	ENSG00000252338	1	75538015	75538119	-	snRNA
RN7SL854P	ENSG00000239319	1	65761058	65761352	-	misc_RNA
RNU7-8P	ENSG00000251767	1	77420325	77420386	+	snRNA
RNA5SP22	ENSG00000202263	1	78094807	78094915	-	rRNA_pseudogene
RNA5SP52	ENSG00000199318	1	87453240	87453373	-	rRNA_pseudogene
SNORD3G	ENSG00000199666	1	90657750	90657964	+	snoRNA
RNA5SP50	ENSG00000200601	1	73749517	73749623	-	rRNA_pseudogene
RN7SL392P	ENSG00000242482	1	67656831	67657129	-	misc_RNA
RNA5SP51	ENSG00000201620	1	85883680	85883798	-	rRNA_pseudogene
Y_RNA	ENSG00000206817	1	91261625	91261724	+	misc_RNA
RN7SL440P	ENSG00000264963	1	94150738	94151080	+	misc_RNA
MIR30E	ENSG00000198974	1	40754355	40754446	+	miRNA
RNU6-750P	ENSG00000212248	1	99978939	99979045	+	snRNA
MIR30C1	ENSG00000207962	1	40757284	40757372	+	miRNA
RNU6-125P	ENSG00000207234	1	88816779	88816885	+	snRNA
RNU6-1318P	ENSG00000202259	1	100000637	100000739	-	snRNA
RNU6-695P	ENSG00000212459	1	90253456	90253559	-	snRNA
MIR378G	ENSG00000263526	1	94745860	94745900	-	miRNA
MIR760	ENSG00000211575	1	93846832	93846911	+	miRNA
Y_RNA	ENSG00000202254	1	99791662	99791753	+	misc_RNA
RNU4-75P	ENSG00000201491	1	99784740	99784885	-	snRNA
MIR7852	ENSG00000275455	1	107897223	107897304	+	miRNA
RNU1-130P	ENSG00000200800	1	96225901	96226060	+	snRNA
RNU6-965P	ENSG00000252530	1	101728642	101728737	-	snRNA
MIR320B1	ENSG00000211543	1	116671749	116671827	+	miRNA
RN7SKP272	ENSG00000252797	1	89987713	89987944	-	misc_RNA
RNA5SP56	ENSG00000222209	1	118264372	118264489	-	rRNA_pseudogene
Metazoa_SRP	ENSG00000277141	1	117243212	117243508	-	misc_RNA
MIR942	ENSG00000215930	1	117094643	117094728	+	miRNA
RN7SKP285	ENSG00000222069	1	103523562	103523879	+	misc_RNA
RNU4ATAC8P	ENSG00000252005	1	73883714	73883822	+	snRNA
RNA5SP55	ENSG00000252510	1	116962347	116962471	-	rRNA_pseudogene
RNA5SP533	ENSG00000252830	1	143439605	143439714	+	rRNA
MIR4256	ENSG00000283296	1	112461770	112461833	-	miRNA
RNU6-352P	ENSG00000252717	1	101859851	101859957	+	snRNA
7SK	ENSG00000277313	1	120228046	120228295	-	misc_RNA
RNU6-41P	ENSG00000207472	1	182982212	182982318	-	snRNA
RNU5F-6P	ENSG00000199849	1	164351273	164351388	+	snRNA
U3	ENSG00000212538	1	163923670	163923873	+	snoRNA
RNU6-983P	ENSG00000251813	1	194488103	194488205	-	snRNA
Y_RNA	ENSG00000207108	1	185630428	185630528	-	misc_RNA
RNU6-716P	ENSG00000202491	1	200008505	200008607	-	snRNA
Y_RNA	ENSG00000201596	1	185634073	185634182	-	misc_RNA
U7	ENSG00000273629	1	176217541	176217602	+	snRNA
RNU1-141P	ENSG00000201493	1	218129795	218129952	+	snRNA
RNU6-778P	ENSG00000200139	1	199888159	199888261	+	snRNA
RNU2-12P	ENSG00000253025	1	176243862	176244029	-	snRNA
SNORA16B	ENSG00000201544	1	212352816	212352950	+	snoRNA
SNORD116	ENSG00000202498	1	215630026	215630117	-	snoRNA
MIR1255B2	ENSG00000221545	1	167998660	167998726	+	miRNA
SCARNA3	ENSG00000252906	1	175968398	175968540	-	scaRNA
RNU6-609P	ENSG00000202329	1	200014689	200014795	-	snRNA
RN7SL299P	ENSG00000242794	1	232222866	232223145	+	misc_RNA
MIR3119-1	ENSG00000283340	1	170151378	170151462	-	miRNA
RNU6-570P	ENSG00000252860	1	200054061	200054165	+	snRNA
MIR3119-2	ENSG00000263390	1	170151378	170151462	+	miRNA
SNORA14B	ENSG00000207181	1	235127803	235127937	-	snoRNA
MIR4671	ENSG00000264377	1	234306467	234306539	+	miRNA
RNU6-465P	ENSG00000207149	1	120126974	120127074	+	snRNA
MIR205	ENSG00000284485	1	209432133	209432242	+	miRNA
RN7SL333P	ENSG00000239494	1	169859756	169860052	+	misc_RNA
Y_RNA	ENSG00000199442	1	247997000	247997096	+	misc_RNA
RN7SL668P	ENSG00000239690	1	234904186	234904488	+	misc_RNA
RNU6-1283P	ENSG00000202184	1	246189014	246189118	-	snRNA
RN7SL344P	ENSG00000241395	1	211792111	211792406	-	misc_RNA
Y_RNA	ENSG00000200982	1	248045788	248045889	+	misc_RNA
RNA5SP80	ENSG00000222407	1	231281414	231281524	-	rRNA_pseudogene
RNU6-1205P	ENSG00000200495	1	248912690	248912795	-	snRNA
RNA5SP73	ENSG00000252553	1	189666149	189666256	-	rRNA_pseudogene
RN7SKP156	ENSG00000222240	1	188155839	188156180	-	misc_RNA
RNA5SP65	ENSG00000200036	1	167005959	167006077	+	rRNA_pseudogene
U3	ENSG00000212610	1	218541690	218541899	-	snoRNA
RNA5SP62	ENSG00000200327	1	163468496	163468605	-	rRNA_pseudogene
RNU5A-8P	ENSG00000200972	1	210374154	210374267	-	snRNA
Y_RNA	ENSG00000212205	1	211803017	211803104	+	misc_RNA
MIR3122	ENSG00000264358	1	212077613	212077685	+	miRNA
RNA5SP63	ENSG00000212527	1	163509484	163509595	+	rRNA_pseudogene
RN7SKP98	ENSG00000252879	1	212099521	212099676	-	misc_RNA
RNA5SP77	ENSG00000202264	1	227561181	227561300	+	rRNA_pseudogene
5S_rRNA	ENSG00000285609	1	182944365	182944490	-	rRNA_pseudogene
RN7SKP12	ENSG00000252084	1	242188647	242188789	-	misc_RNA
Y_RNA	ENSG00000200085	1	248029120	248029221	+	misc_RNA
MIR3124	ENSG00000264500	1	248826377	248826443	+	miRNA
RNU6-1240P	ENSG00000202025	1	186311825	186311928	-	snRNA
Y_RNA	ENSG00000206990	1	165662585	165662687	-	misc_RNA
RPL21P27	ENSG00000225272	1	165676310	165676781	+	processed_pseudogene
RPS4XP4	ENSG00000215520	1	20525989	20526751	+	processed_pseudogene
FAM43B	ENSG00000183114	1	20552573	20555020	+	protein_coding
MIR6084	ENSG00000284005	1	20633679	20633788	+	miRNA
ZNF101P2	ENSG00000234473	1	192993449	192994677	-	processed_pseudogene
SCARNA18B	ENSG00000238754	1	193057281	193057415	-	snoRNA
MIR1278	ENSG00000221680	1	193136503	193136583	+	miRNA
Metazoa_SRP	ENSG00000276735	1	193236794	193237107	-	misc_RNA
SGO1P1	ENSG00000270615	1	69606855	69608301	-	processed_pseudogene
RN7SL538P	ENSG00000240692	1	69879592	69879895	+	misc_RNA
RN7SL242P	ENSG00000244389	1	70180144	70180440	-	misc_RNA
Metazoa_SRP	ENSG00000278636	1	70430896	70431178	+	misc_RNA
CASP3P1	ENSG00000237033	1	70660657	70661265	-	processed_pseudogene
EEF1A1P48	ENSG00000229239	1	23670294	23680259	+	unprocessed_pseudogene
SEPTIN14P12	ENSG00000235748	1	197138748	197139307	-	processed_pseudogene
MRPS21P3	ENSG00000221879	1	197363817	197364078	+	processed_pseudogene
