Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
LDHAP3	ENSG00000236090	2	41819747	41820754	+	processed_pseudogene
GGT8P	ENSG00000236969	2	91775944	91781169	+	unprocessed_pseudogene
MTFR2P1	ENSG00000233716	2	63232453	63233577	-	processed_pseudogene
LINC01867	ENSG00000225444	2	52370602	52390056	+	lncRNA
PNPP1	ENSG00000228209	2	76258034	76258897	-	processed_pseudogene
PSAT1P2	ENSG00000232144	2	62552463	62553434	-	processed_pseudogene
WBP1P2	ENSG00000233205	2	87972656	87973082	+	processed_pseudogene
CAPZBP1	ENSG00000231723	2	103623630	103623830	+	processed_pseudogene
RPL21P36	ENSG00000233752	2	36299388	36299830	-	processed_pseudogene
DNAH6	ENSG00000115423	2	84516455	84819589	+	protein_coding
RPL37P12	ENSG00000237916	2	109552536	109552846	+	processed_pseudogene
GGCTP3	ENSG00000225842	2	52474073	52474411	-	processed_pseudogene
FAM110C	ENSG00000184731	2	38814	46870	-	protein_coding
RPL22P11	ENSG00000233707	2	109737139	109737523	-	processed_pseudogene
TCF7L1-IT1	ENSG00000231134	2	85186409	85187253	+	lncRNA
NKAIN1P2	ENSG00000271627	2	91723023	91723605	+	processed_pseudogene
DBF4P3	ENSG00000271097	2	87301658	87302251	+	processed_pseudogene
ALK	ENSG00000171094	2	29192774	29921586	-	protein_coding
ILRUNP1	ENSG00000227513	2	106344566	106345433	+	processed_pseudogene
DUXAP1	ENSG00000259056	2	84750769	84751231	+	transcribed_unprocessed_pseudogene
LDHAP7	ENSG00000235847	2	84777259	84778223	-	processed_pseudogene
CIMIP2C	ENSG00000173557	2	26562585	26579532	+	protein_coding
MTCYBP39	ENSG00000226341	2	116751158	116751648	+	processed_pseudogene
ANAPC1P5	ENSG00000275597	2	87980714	87992858	-	unprocessed_pseudogene
RSL24D1P2	ENSG00000230595	2	62561058	62561423	-	processed_pseudogene
CENPNP1	ENSG00000233671	2	87221113	87222488	-	processed_pseudogene
NPAS2-AS1	ENSG00000230140	2	100970767	100977766	-	lncRNA
ST6GAL2-IT1	ENSG00000238250	2	106822923	106825031	-	lncRNA
IL1B	ENSG00000125538	2	112829751	112836816	-	protein_coding
RPS12P4	ENSG00000236533	2	41850203	41850601	-	processed_pseudogene
PPIAP63	ENSG00000231570	2	56750300	56750563	+	processed_pseudogene
LINC01593	ENSG00000231221	2	108049200	108052755	-	lncRNA
MTND4P26	ENSG00000234065	2	120213631	120214989	+	processed_pseudogene
MTND2P21	ENSG00000230950	2	117025077	117026118	+	unprocessed_pseudogene
RPL22P8	ENSG00000237745	2	107914948	107915286	+	processed_pseudogene
SMC3P1	ENSG00000231822	2	99102018	99102752	+	processed_pseudogene
SH3RF3	ENSG00000172985	2	109129205	109504634	+	protein_coding
KNOP1P3	ENSG00000224344	2	51511058	51511483	+	processed_pseudogene
TMEM182	ENSG00000170417	2	102736905	103019900	+	protein_coding
BBIP1P1	ENSG00000271532	2	101068378	101068656	+	processed_pseudogene
AMANZI	ENSG00000280228	2	112840328	112844195	+	TEC
ACTR3BP2	ENSG00000226481	2	91940668	91942040	+	processed_pseudogene
MTND5P28	ENSG00000223549	2	120215181	120217279	+	processed_pseudogene
DPP10-AS2	ENSG00000235717	2	114833830	114835588	-	lncRNA
IGKV1OR2-1	ENSG00000235235	2	91817771	91818248	+	IG_V_pseudogene
TACR1-AS1	ENSG00000270571	2	75154366	75189949	+	lncRNA
NT5C1B-RDH14	ENSG00000250741	2	18555545	18589564	-	protein_coding
NXPH2	ENSG00000144227	2	138669157	138780390	-	protein_coding
EIF2S2P7	ENSG00000271115	2	57048350	57049336	-	processed_pseudogene
BTF3P5	ENSG00000233594	2	55435156	55435622	-	processed_pseudogene
LINC02898	ENSG00000205086	2	41935368	41956806	-	lncRNA
MTCO1P43	ENSG00000228898	2	117026537	117027024	+	unprocessed_pseudogene
NCKAP5-IT1	ENSG00000232474	2	133431666	133433897	-	lncRNA
SRSF3P5	ENSG00000235325	2	107920763	107921248	-	processed_pseudogene
CRYGGP	ENSG00000223710	2	51775258	51775402	-	unprocessed_pseudogene
KRT18P33	ENSG00000214533	2	65666695	65667737	+	processed_pseudogene
GACAT1	ENSG00000232991	2	107754112	107822129	+	lncRNA
PABPC1P6	ENSG00000227497	2	91877969	91880195	+	processed_pseudogene
NDUFAF2P1	ENSG00000279307	2	20529467	20529976	-	processed_pseudogene
TMEM185B	ENSG00000226479	2	120217479	120223400	-	protein_coding
XIAPP3	ENSG00000180152	2	112853328	112854122	+	processed_pseudogene
MTND1P28	ENSG00000230158	2	117023918	117024867	+	unprocessed_pseudogene
YY1P2	ENSG00000229104	2	138897151	138898098	+	processed_pseudogene
RPS14P4	ENSG00000226928	2	111295629	111296046	-	processed_pseudogene
STON1-GTF2A1L	ENSG00000068781	2	48529925	48776517	+	protein_coding
SOWAHC	ENSG00000198142	2	109614364	109618990	+	protein_coding
AHCYP4	ENSG00000232992	2	138901433	138902747	-	processed_pseudogene
MTND6P9	ENSG00000233248	2	155313440	155313958	-	processed_pseudogene
SDHCP3	ENSG00000234946	2	23943846	23944351	+	processed_pseudogene
ISCA1P6	ENSG00000227653	2	128518788	128519177	-	processed_pseudogene
MAP3K20-AS1	ENSG00000238133	2	173166446	173282036	-	lncRNA
PPP1R2P5	ENSG00000229360	2	106940880	106941482	-	processed_pseudogene
SNRPGP9	ENSG00000228551	2	109251422	109251646	+	processed_pseudogene
GAPDHP57	ENSG00000236167	2	75455994	75456578	-	processed_pseudogene
MRPS18BP2	ENSG00000235232	2	139668547	139669305	+	processed_pseudogene
MTCYBP9	ENSG00000229935	2	155314066	155314368	+	processed_pseudogene
TOMM40P4	ENSG00000213222	2	131723253	131724279	-	processed_pseudogene
DSTNP5	ENSG00000236681	2	204306842	204307364	+	processed_pseudogene
ATP5MC2P3	ENSG00000230482	2	197263111	197263535	+	processed_pseudogene
DBF4P2	ENSG00000271635	2	111558413	111559937	-	processed_pseudogene
RPL9P13	ENSG00000228374	2	139732708	139733282	-	processed_pseudogene
LRP1B	ENSG00000168702	2	140231423	142131016	-	protein_coding
RPSAP23	ENSG00000230391	2	115468056	115468938	+	processed_pseudogene
ACTP1	ENSG00000229890	2	108099110	108099492	+	processed_pseudogene
KCNJ3	ENSG00000162989	2	154697855	154858354	+	protein_coding
NCK2-AS1	ENSG00000235522	2	105846534	105857177	-	lncRNA
COPRSP1	ENSG00000236440	2	140683360	140683888	-	processed_pseudogene
SLC6A14P3	ENSG00000236655	2	126311466	126311927	-	processed_pseudogene
IGKV1OR2-2	ENSG00000223816	2	92034522	92035000	-	unprocessed_pseudogene
RPS21P2	ENSG00000230353	2	106288803	106289053	-	processed_pseudogene
LRRC57P1	ENSG00000238065	2	140898423	140899106	+	processed_pseudogene
JPT1P1	ENSG00000213148	2	173431349	173431812	-	processed_pseudogene
MTCO1P44	ENSG00000227149	2	140216997	140217239	-	processed_pseudogene
RPL27P7	ENSG00000233741	2	119993199	119993611	-	processed_pseudogene
RPS15AP13	ENSG00000228568	2	72288785	72289110	+	processed_pseudogene
RPS16P3	ENSG00000233329	2	141208082	141208376	-	processed_pseudogene
CBY1P1	ENSG00000236832	2	173477996	173478400	-	processed_pseudogene
TBR1	ENSG00000136535	2	161416297	161425870	+	protein_coding
MTND2P19	ENSG00000231567	2	140217651	140220368	-	unprocessed_pseudogene
EDDM3CP	ENSG00000234060	2	134319654	134320078	-	processed_pseudogene
LINC01832	ENSG00000224231	2	138101878	138107178	+	lncRNA
ALDH7A1P2	ENSG00000232292	2	172893763	172894383	-	processed_pseudogene
BMS1P19	ENSG00000231099	2	109667128	109668002	+	processed_pseudogene
PPIAP66	ENSG00000226131	2	173485865	173486362	-	processed_pseudogene
RPL27AP4	ENSG00000233939	2	106304755	106305197	+	processed_pseudogene
EXTL2P1	ENSG00000223976	2	175842887	175843302	+	processed_pseudogene
MTCO1P45	ENSG00000232982	2	155263458	155263724	-	processed_pseudogene
MTND1P27	ENSG00000223921	2	140220584	140221485	-	processed_pseudogene
LINC01854	ENSG00000204460	2	129242173	129273848	-	lncRNA
RPL17P15	ENSG00000229326	2	119698623	119700151	+	processed_pseudogene
RPS20P12	ENSG00000237784	2	234329483	234329838	+	processed_pseudogene
KRT18P46	ENSG00000235716	2	161580072	161581350	+	processed_pseudogene
LINC01790	ENSG00000230173	2	194730595	194761435	+	lncRNA
LY75-CD302	ENSG00000248672	2	159771851	159904710	-	protein_coding
MTND2P20	ENSG00000229701	2	155264163	155264823	-	processed_pseudogene
RPL15P5	ENSG00000233045	2	138278574	138279210	+	processed_pseudogene
HSPE1P9	ENSG00000232690	2	234455157	234455783	-	unprocessed_pseudogene
MYO3B-AS1	ENSG00000231898	2	170332085	170408564	-	lncRNA
INHBB	ENSG00000163083	2	120346136	120351803	+	protein_coding
YWHAEP5	ENSG00000234645	2	138288029	138288793	-	processed_pseudogene
ZNF385B	ENSG00000144331	2	179441982	179861612	-	protein_coding
ELOAP1	ENSG00000235640	2	123695302	123697396	+	processed_pseudogene
ARL4C	ENSG00000188042	2	234493041	234497081	-	protein_coding
SRSF3P6	ENSG00000233307	2	109732731	109733136	+	processed_pseudogene
IDI1P1	ENSG00000237939	2	138307319	138307970	+	processed_pseudogene
VPS26CP1	ENSG00000213083	2	206686517	206687362	-	processed_pseudogene
RNF103-CHMP3	ENSG00000249884	2	86505668	86721122	-	protein_coding
TPM3P8	ENSG00000183022	2	230573167	230573809	-	processed_pseudogene
MDH1B	ENSG00000138400	2	206737763	206765328	-	protein_coding
PPIAP65	ENSG00000233428	2	129496297	129496788	+	processed_pseudogene
TXNL4AP1	ENSG00000213126	2	179814251	179814675	+	processed_pseudogene
ANKRD49P1	ENSG00000228446	2	224499387	224500100	-	processed_pseudogene
PSMD14P1	ENSG00000227738	2	123762171	123763071	+	processed_pseudogene
MTND4P28	ENSG00000233709	2	155311023	155311409	+	processed_pseudogene
RNF14P1	ENSG00000232915	2	138412066	138413318	-	processed_pseudogene
SMC4P1	ENSG00000229568	2	136544712	136545542	+	unprocessed_pseudogene
RPS6P2	ENSG00000231541	2	179001756	179002760	+	processed_pseudogene
MTND5P30	ENSG00000233039	2	155311697	155313427	+	processed_pseudogene
ITPRID2-DT	ENSG00000260742	2	181887851	181891663	-	lncRNA
OR7E28P	ENSG00000251491	2	158862311	158863285	+	transcribed_unprocessed_pseudogene
GTF2A1L	ENSG00000242441	2	48617798	48733148	+	protein_coding
ZSWIM2	ENSG00000163012	2	186827475	186849208	-	protein_coding
LINC01826	ENSG00000232740	2	123066151	123073481	-	lncRNA
RPL5P8	ENSG00000213917	2	214280638	214281452	-	processed_pseudogene
LINC03097	ENSG00000231653	2	206640073	206641282	+	lncRNA
NCKAP5-AS1	ENSG00000233729	2	132915557	132931494	+	lncRNA
ITPRID2	ENSG00000138434	2	181891730	181930738	+	protein_coding
LINC01920	ENSG00000236049	2	150552532	150572221	-	lncRNA
PPIAP67	ENSG00000237260	2	176338637	176339077	+	processed_pseudogene
DNAH7	ENSG00000118997	2	195737703	196068837	-	protein_coding
DPP10	ENSG00000175497	2	114442299	115845780	+	protein_coding
VWC2L	ENSG00000174453	2	214411054	214578976	+	protein_coding
XIRP2-AS1	ENSG00000254552	2	167123904	167140955	-	lncRNA
TANK-AS1	ENSG00000224467	2	161096231	161160224	-	lncRNA
GLULP6	ENSG00000215043	2	194129354	194130266	-	processed_pseudogene
FTH1P20	ENSG00000226564	2	180872867	180873414	-	processed_pseudogene
SLC44A3P1	ENSG00000232658	2	193256483	193257757	+	processed_pseudogene
VWC2L-IT1	ENSG00000224257	2	214510196	214536890	+	lncRNA
HNRNPA1P47	ENSG00000236695	2	194187379	194188309	+	processed_pseudogene
IMPDH1P7	ENSG00000226553	2	187001876	187003377	-	processed_pseudogene
MTCO3P43	ENSG00000227788	2	120211727	120212862	+	processed_pseudogene
DNAJC17P1	ENSG00000235218	2	193276668	193277614	-	processed_pseudogene
NANOGP2	ENSG00000228670	2	222452400	222453126	-	processed_pseudogene
SEC61GP1	ENSG00000224219	2	193730555	193730689	-	processed_pseudogene
GAPDHP49	ENSG00000234285	2	222503883	222504843	-	processed_pseudogene
RPL27AP3	ENSG00000236667	2	180938830	180939298	-	processed_pseudogene
KRT18P29	ENSG00000213958	2	181961212	181962478	-	processed_pseudogene
BANF1P3	ENSG00000237758	2	230725143	230725403	-	processed_pseudogene
TBC1D8-AS1	ENSG00000272902	2	101151660	101155412	+	lncRNA
LINC01789	ENSG00000229457	2	107254691	107365873	-	lncRNA
ABCA12	ENSG00000144452	2	214931542	215138626	-	protein_coding
MTND3P10	ENSG00000233286	2	120212935	120213275	+	processed_pseudogene
MTND4LP14	ENSG00000243104	2	120213344	120213631	+	processed_pseudogene
CRLF3P1	ENSG00000236596	2	103494241	103495842	+	processed_pseudogene
ITM2C	ENSG00000135916	2	230864639	230879248	+	protein_coding
CEP19P1	ENSG00000231032	2	235147016	235147500	-	processed_pseudogene
OR7E89P	ENSG00000243792	2	158853755	158854576	+	transcribed_unprocessed_pseudogene
TERF1P6	ENSG00000223824	2	189917254	189917758	-	processed_pseudogene
KIAA2012	ENSG00000182329	2	202073255	202205188	+	protein_coding
RPL7P61	ENSG00000230282	2	163152251	163153307	-	processed_pseudogene
CDK8P2	ENSG00000227368	2	112932625	112933171	+	processed_pseudogene
RPS17P8	ENSG00000226242	2	192774082	192774416	+	processed_pseudogene
FABP5P10	ENSG00000213201	2	151186188	151186595	+	processed_pseudogene
AHCTF1P1	ENSG00000226121	2	161500885	161507705	-	processed_pseudogene
MXRA7P1	ENSG00000232320	2	161340816	161341326	-	processed_pseudogene
AHCYP5	ENSG00000213107	2	195582794	195584031	-	processed_pseudogene
ATP5PBP4	ENSG00000214025	2	153158938	153159683	+	processed_pseudogene
LIN28AP1	ENSG00000213120	2	183260642	183261046	+	processed_pseudogene
HNRNPCP2	ENSG00000204253	2	189923336	189924216	+	processed_pseudogene
MTNAP1P1	ENSG00000226946	2	161568502	161570185	-	processed_pseudogene
LINC02991	ENSG00000196758	2	239578301	239586094	+	lncRNA
PPP3R1	ENSG00000221823	2	68178857	68256237	-	protein_coding
CACYBPP2	ENSG00000177855	2	183607442	183608119	-	processed_pseudogene
RBM43	ENSG00000184898	2	151247940	151261863	-	protein_coding
LINC01941	ENSG00000226813	2	126109761	126118023	-	lncRNA
SPHKAP	ENSG00000153820	2	227979955	228181687	-	protein_coding
HMGB1P3	ENSG00000250011	2	230515023	230515638	+	processed_pseudogene
IQCA1-AS1	ENSG00000232893	2	236391074	236392388	+	lncRNA
SNF8P1	ENSG00000203387	2	228352120	228353215	-	processed_pseudogene
RPL3P5	ENSG00000231546	2	236407846	236409077	-	transcribed_processed_pseudogene
MTND5P22	ENSG00000238046	2	124680722	124680916	-	processed_pseudogene
RNF11P1	ENSG00000213110	2	189930277	189931010	-	processed_pseudogene
MTATP6P26	ENSG00000236878	2	120211054	120211715	+	processed_pseudogene
INPP5D	ENSG00000168918	2	233059967	233207903	+	protein_coding
LINC01935	ENSG00000224095	2	102967408	102984429	-	lncRNA
KDM3AP1	ENSG00000233996	2	189486480	189487992	-	processed_pseudogene
LINC03116	ENSG00000234207	2	22377594	22482004	+	lncRNA
ST13P2	ENSG00000235616	2	187825341	187826449	+	processed_pseudogene
KRT18P19	ENSG00000213601	2	189311263	189311967	-	processed_pseudogene
YWHAZP2	ENSG00000213236	2	126557435	126558162	-	processed_pseudogene
KCTD5P1	ENSG00000224232	2	241478316	241478993	+	processed_pseudogene
MIR7515	ENSG00000283394	2	6650373	6650439	+	miRNA
Metazoa_SRP	ENSG00000237261	2	14530941	14531223	+	misc_RNA
RN7SKP168	ENSG00000222842	2	17122841	17123140	-	misc_RNA
MIR548S	ENSG00000265056	2	11767444	11767525	+	miRNA
MIR7158	ENSG00000276733	2	5974662	5974732	+	miRNA
RN7SL140P	ENSG00000266059	2	20175346	20175639	+	misc_RNA
RNU6-1288P	ENSG00000251859	2	14274622	14274725	-	snRNA
RNU6-961P	ENSG00000200763	2	20175805	20175909	+	snRNA
RN7SKP112	ENSG00000223145	2	7141227	7141544	-	misc_RNA
RN7SKP27	ENSG00000222616	2	22861552	22861884	+	misc_RNA
RNU6-1215P	ENSG00000207170	2	18583367	18583468	-	snRNA
MIR4262	ENSG00000265172	2	11836933	11836986	-	miRNA
SNORD18	ENSG00000238503	2	12030303	12030372	-	snoRNA
MIR3681	ENSG00000264089	2	12199130	12199201	+	miRNA
MIR4757	ENSG00000266738	2	19348429	19348505	+	miRNA
RNU6-843P	ENSG00000207183	2	12411398	12411501	-	snRNA
RNA5SP88	ENSG00000202430	2	24564630	24564738	-	rRNA_pseudogene
MIR3125	ENSG00000264370	2	12737367	12737444	+	miRNA
RNA5SP87	ENSG00000206882	2	22338886	22339003	-	rRNA_pseudogene
RN7SL610P	ENSG00000243847	2	23996795	23997085	-	misc_RNA
RNA5SP90	ENSG00000201671	2	31228312	31228410	+	rRNA_pseudogene
Y_RNA	ENSG00000207218	2	41857271	41857372	-	misc_RNA
RNU6-1117P	ENSG00000207255	2	35471605	35471708	+	snRNA
MIR548AD	ENSG00000265301	2	35471405	35471486	+	miRNA
RN7SL602P	ENSG00000264352	2	34809233	34809556	-	misc_RNA
RNU4-63P	ENSG00000223245	2	41871271	41871388	+	snRNA
RN7SL414P	ENSG00000239396	2	45569199	45569492	-	misc_RNA
Metazoa_SRP	ENSG00000273913	2	42511570	42511851	+	misc_RNA
Metazoa_SRP	ENSG00000278764	2	46266690	46266971	+	misc_RNA
Y_RNA	ENSG00000207411	2	43620878	43620984	-	misc_RNA
RNU4-49P	ENSG00000251889	2	48340687	48340826	-	snRNA
RN7SL361P	ENSG00000242158	2	60640705	60641002	+	misc_RNA
MIR4432	ENSG00000266078	2	60387362	60387445	-	miRNA
RNU1-32P	ENSG00000200807	2	60384605	60384763	+	snRNA
RNU6-634P	ENSG00000239189	2	55499950	55500055	+	snRNA
RNU6-221P	ENSG00000238493	2	55456106	55456204	-	snRNA
RN7SL18P	ENSG00000241625	2	62491178	62491468	+	misc_RNA
Metazoa_SRP	ENSG00000283636	2	63168600	63168847	+	misc_RNA
RNU6-282P	ENSG00000202227	2	48501922	48502024	-	snRNA
RNU6-612P	ENSG00000252718	2	60719640	60719741	+	snRNA
RN7SL51P	ENSG00000239958	2	62262387	62262671	-	misc_RNA
MIR4431	ENSG00000264975	2	52702522	52702615	-	miRNA
Y_RNA	ENSG00000252436	2	62726636	62726740	-	misc_RNA
Y_RNA	ENSG00000202195	2	52297995	52298096	+	misc_RNA
MIR548BA	ENSG00000212036	2	49059603	49059658	+	miRNA
RNU6-439P	ENSG00000206915	2	49233794	49233899	-	snRNA
RN7SL531P	ENSG00000264071	2	43492032	43492313	+	misc_RNA
U3	ENSG00000221638	2	75627950	75628168	+	snoRNA
RNA5SP98	ENSG00000200028	2	76772909	76773045	+	rRNA_pseudogene
RN7SKP203	ENSG00000200488	2	76445079	76445410	-	misc_RNA
RNU6-827P	ENSG00000202423	2	78882447	78882552	+	snRNA
RN7SL201P	ENSG00000242118	2	81967079	81967374	+	misc_RNA
RNU6-685P	ENSG00000252897	2	82268612	82268706	+	snRNA
RNU6-812P	ENSG00000200048	2	78882628	78882734	+	snRNA
Y_RNA	ENSG00000201311	2	82307067	82307168	-	misc_RNA
RN7SKP224	ENSG00000201010	2	48217575	48217899	+	misc_RNA
RNU6-674P	ENSG00000200701	2	85204926	85205032	+	snRNA
RN7SKP164	ENSG00000251947	2	76595413	76595678	-	misc_RNA
RNA5SP99	ENSG00000200890	2	81496214	81496327	-	rRNA_pseudogene
RNU6-1312P	ENSG00000199295	2	83657735	83657842	+	snRNA
MIR4780	ENSG00000265003	2	88082519	88082599	-	miRNA
MIR4771-1	ENSG00000264793	2	87194786	87194859	+	miRNA
RNA5SP100	ENSG00000222835	2	91674857	91674966	+	rRNA_pseudogene
RNU6-775P	ENSG00000238619	2	55451004	55451099	-	snRNA
MIR5696	ENSG00000264857	2	101309450	101309534	+	miRNA
RNU4-84P	ENSG00000201070	2	98782410	98782548	+	snRNA
RNU2-63P	ENSG00000222724	2	88016354	88016547	-	snRNA
SNORD89	ENSG00000212283	2	101272936	101273049	-	snoRNA
RNU2-41P	ENSG00000222923	2	114420125	114420302	+	snRNA
MIR4265	ENSG00000264934	2	109141490	109141588	-	miRNA
MIR4266	ENSG00000265965	2	109313571	109313625	-	miRNA
Metazoa_SRP	ENSG00000277628	2	109124357	109124609	-	misc_RNA
RNU7-46P	ENSG00000238830	2	98840675	98840736	-	snRNA
RNU6-259P	ENSG00000206726	2	124989219	124989325	+	snRNA
RN7SL635P	ENSG00000243029	2	65545401	65545696	-	misc_RNA
RNU7-190P	ENSG00000239185	2	117139715	117139775	-	snRNA
Y_RNA	ENSG00000202046	2	120192245	120192357	+	misc_RNA
RNU6-675P	ENSG00000206963	2	126702839	126702942	-	snRNA
RN7SL111P	ENSG00000243510	2	118016385	118016669	+	misc_RNA
MIR4435-2	ENSG00000266139	2	111321013	111321086	-	miRNA
VTRNA2-2P	ENSG00000251900	2	65555432	65555534	-	misc_RNA
Y_RNA	ENSG00000252742	2	128350829	128350927	-	misc_RNA
RN7SKP102	ENSG00000223118	2	123869256	123869570	-	misc_RNA
RNA5SP102	ENSG00000252674	2	124932915	124933020	+	rRNA_pseudogene
MIR3679	ENSG00000263813	2	134127125	134127192	+	miRNA
RN7SKP141	ENSG00000251976	2	136390332	136390669	+	misc_RNA
RNA5SP103	ENSG00000238379	2	128445081	128445198	-	rRNA_pseudogene
Y_RNA	ENSG00000222394	2	137715332	137715440	+	misc_RNA
RNA5SP104	ENSG00000222921	2	134231195	134231312	+	rRNA_pseudogene
