Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
CBX3P8	ENSG00000254496	11	49406190	49406714	+	processed_pseudogene
TRIM51DP	ENSG00000255190	11	49874945	49876638	+	transcribed_unprocessed_pseudogene
OR5D15P	ENSG00000255019	11	55786964	55787905	+	unprocessed_pseudogene
OR4A19P	ENSG00000254940	11	49920312	49921414	-	unprocessed_pseudogene
PHKG1P3	ENSG00000236919	11	50246554	50247761	-	unprocessed_pseudogene
OR5L2	ENSG00000205030	11	55827219	55828154	+	protein_coding
SVIP	ENSG00000198168	11	22813799	22830299	-	protein_coding
OR10AF1P	ENSG00000255416	11	55948120	55948924	-	unprocessed_pseudogene
OR5D14	ENSG00000186113	11	55795556	55796500	+	protein_coding
OR4A21P	ENSG00000181943	11	55491205	55492148	+	unprocessed_pseudogene
OR4A1P	ENSG00000254408	11	49898267	49899186	-	unprocessed_pseudogene
OR4A7P	ENSG00000255349	11	54692450	54693359	+	unprocessed_pseudogene
OR4A6P	ENSG00000255078	11	54724847	54725816	+	unprocessed_pseudogene
OR4A18P	ENSG00000254637	11	49917391	49918478	-	unprocessed_pseudogene
LINC02707	ENSG00000255427	11	34570876	34573982	+	lncRNA
OR5D13	ENSG00000279761	11	55773438	55774382	+	protein_coding
OR9Q1	ENSG00000186509	11	58023881	58181616	+	protein_coding
OR4C16	ENSG00000279514	11	55572128	55573060	+	protein_coding
OR5B10P	ENSG00000255096	11	58348989	58349630	-	unprocessed_pseudogene
OR4R3P	ENSG00000254624	11	49923049	49923886	+	unprocessed_pseudogene
OR5D17P	ENSG00000181837	11	55754977	55755957	+	unprocessed_pseudogene
KRT18P14	ENSG00000186082	11	35860249	35861498	-	processed_pseudogene
OR10W1	ENSG00000172772	11	58266792	58268260	-	protein_coding
OR10AK1P	ENSG00000254807	11	55957216	55957630	-	unprocessed_pseudogene
OR5B17	ENSG00000197786	11	58358124	58359069	-	protein_coding
OR4A5	ENSG00000221840	11	54706832	54707902	+	protein_coding
NAV2-AS1	ENSG00000254894	11	20119684	20120632	-	lncRNA
RPL12P31	ENSG00000241228	11	35997226	35997675	-	processed_pseudogene
OR4A8	ENSG00000225997	11	54682877	54683821	+	protein_coding
CIR1P3	ENSG00000216708	11	34430880	34431649	+	processed_pseudogene
MMADHCP2	ENSG00000254708	11	34335118	34336003	-	processed_pseudogene
EEF1A1P47	ENSG00000255450	11	29275655	29276565	+	processed_pseudogene
TRIM48	ENSG00000150244	11	55262155	55271114	+	protein_coding
CCDC179	ENSG00000255359	11	22846922	22860474	-	protein_coding
SLC17A6-DT	ENSG00000254768	11	22283730	22338245	-	lncRNA
OR5W1P	ENSG00000227806	11	55903341	55904278	-	unprocessed_pseudogene
OR10Q2P	ENSG00000272900	11	58291826	58292765	-	unprocessed_pseudogene
OR5I1	ENSG00000167825	11	55935456	55936400	-	protein_coding
OR5W2	ENSG00000187612	11	55913650	55914582	-	protein_coding
EIF4A2P3	ENSG00000254589	11	58242043	58243097	-	processed_pseudogene
RPL7AP56	ENSG00000242834	11	37725666	37726456	+	processed_pseudogene
AHNAK	ENSG00000124942	11	62433542	62556235	-	protein_coding
RCC2P6	ENSG00000254454	11	62371146	62373168	+	processed_pseudogene
TRIM51	ENSG00000124900	11	55883297	55891810	+	protein_coding
OR5BC1P	ENSG00000255218	11	58317637	58318375	-	unprocessed_pseudogene
HNRNPRP2	ENSG00000255047	11	29668886	29669628	-	processed_pseudogene
RPL7AP58	ENSG00000240554	11	29725764	29726565	+	processed_pseudogene
OR5D16	ENSG00000205029	11	55838752	55839738	+	protein_coding
FIBIN	ENSG00000176971	11	26994112	26997087	+	protein_coding
OR5B19P	ENSG00000255431	11	58343737	58344664	-	unprocessed_pseudogene
LINC01616	ENSG00000261340	11	29980113	29982392	-	lncRNA
OR5L1	ENSG00000279395	11	55811367	55812476	+	protein_coding
WEE2P1	ENSG00000254672	11	35967010	35968676	-	processed_pseudogene
MUC15	ENSG00000169550	11	26559032	26572263	-	protein_coding
PLEKHB1	ENSG00000021300	11	73646178	73662819	+	protein_coding
UBTFL10	ENSG00000255385	11	89700764	89701325	+	processed_pseudogene
FGF3	ENSG00000186895	11	69809968	69819416	-	protein_coding
ANKRD33BP7	ENSG00000255162	11	89785945	89787838	+	unprocessed_pseudogene
TRIM53BP	ENSG00000166013	11	89841997	89850970	+	unprocessed_pseudogene
LINC02758	ENSG00000248990	11	28679183	28683469	+	lncRNA
MTND4LP18	ENSG00000254747	11	81552226	81552516	+	processed_pseudogene
H3P34	ENSG00000255295	11	89498748	89499198	-	processed_pseudogene
TRIM77	ENSG00000214414	11	89710299	89717872	+	protein_coding
TUBAP2	ENSG00000214391	11	90282560	90284172	+	processed_pseudogene
COX6A1P4	ENSG00000254437	11	80957317	80957634	+	processed_pseudogene
CBX3P7	ENSG00000197692	11	89293745	89294246	-	processed_pseudogene
MTMR12P1	ENSG00000255504	11	101208905	101209450	+	transcribed_processed_pseudogene
RSF1-IT2	ENSG00000254985	11	77717712	77718411	-	lncRNA
HPRT1P3	ENSG00000256752	11	93998643	93999218	-	processed_pseudogene
DDI1	ENSG00000170967	11	104036640	104039196	+	protein_coding
TYR	ENSG00000077498	11	89177875	89295759	+	protein_coding
OSBPL9P2	ENSG00000254677	11	91114724	91115951	-	processed_pseudogene
MMP8	ENSG00000118113	11	102711796	102727050	-	protein_coding
NAALAD2	ENSG00000077616	11	90131515	90192894	+	protein_coding
MMP27	ENSG00000137675	11	102691487	102705769	-	protein_coding
ASS1P13	ENSG00000255353	11	107176286	107177530	+	processed_pseudogene
ARHGAP42	ENSG00000165895	11	100687288	100993941	+	protein_coding
TOMM20P1	ENSG00000224829	11	77313606	77314032	+	processed_pseudogene
HMGN2P38	ENSG00000231726	11	73580253	73580517	+	processed_pseudogene
TENM4-AS1	ENSG00000255345	11	79092848	79098003	+	lncRNA
HEPHL1	ENSG00000181333	11	94021354	94114208	+	protein_coding
TRIM49	ENSG00000168930	11	89797655	89808575	-	protein_coding
CARD18	ENSG00000255501	11	105137714	105531697	-	protein_coding
RPA2P3	ENSG00000255547	11	100336856	100337625	+	processed_pseudogene
UBTFL2	ENSG00000234376	11	89752785	89753975	-	processed_pseudogene
MTND6P25	ENSG00000255316	11	81555910	81556425	-	unprocessed_pseudogene
OSBPL9P3	ENSG00000255070	11	91115961	91116555	+	processed_pseudogene
DSCAML1	ENSG00000177103	11	117427772	117817525	-	protein_coding
SMARCE1P1	ENSG00000225215	11	107403404	107404589	-	processed_pseudogene
FTH1P16	ENSG00000227376	11	77734475	77735026	-	processed_pseudogene
HNRNPA1P60	ENSG00000233497	11	110788026	110788976	-	processed_pseudogene
ARL6IP1P3	ENSG00000255014	11	80653429	80653988	-	processed_pseudogene
METTL5P4	ENSG00000255483	11	107600379	107600868	-	processed_pseudogene
RPS4XP12	ENSG00000244400	11	121250270	121250978	-	processed_pseudogene
PKNOX2-DT	ENSG00000254880	11	125158461	125164609	-	lncRNA
LINC02697	ENSG00000255327	11	134950708	134951568	+	lncRNA
RPS27P20	ENSG00000240121	11	129537869	129538114	+	processed_pseudogene
PHB1P16	ENSG00000227593	11	94055023	94055972	-	processed_pseudogene
RPL23AP62	ENSG00000213233	11	112461468	112461920	-	processed_pseudogene
SLC17A6	ENSG00000091664	11	22338381	22379503	+	protein_coding
TENM4	ENSG00000149256	11	78652829	79441030	-	protein_coding
TRPC6P5	ENSG00000254515	11	121238304	121238688	+	processed_pseudogene
LINC01395	ENSG00000281097	11	129612116	129617269	-	lncRNA
UBASH3B	ENSG00000154127	11	122655722	122814473	+	protein_coding
TMEM225	ENSG00000204300	11	123882920	123885670	-	protein_coding
KIRREL3	ENSG00000149571	11	126423358	127003460	-	protein_coding
DNAJB6P1	ENSG00000254612	11	127940913	127941654	-	processed_pseudogene
PPP1R10P1	ENSG00000255352	11	130789231	130791025	-	processed_pseudogene
PANX3	ENSG00000154143	11	124611428	124620356	+	protein_coding
ELOCP22	ENSG00000255006	11	120619934	120620267	-	processed_pseudogene
TSPAN18-AS1	ENSG00000255032	11	44719392	44736692	-	lncRNA
PKNOX2-AS1	ENSG00000254932	11	125258626	125266798	-	lncRNA
MIR6744	ENSG00000275669	11	1256605	1256670	+	miRNA
MIR4299	ENSG00000266645	11	11656651	11656722	-	miRNA
MIR8070	ENSG00000278529	11	11783135	11783222	-	miRNA
RNA5SP332	ENSG00000212365	11	14134986	14135100	+	rRNA_pseudogene
MIR302E	ENSG00000221703	11	7234766	7234837	+	miRNA
MIR4486	ENSG00000265210	11	19575310	19575372	+	miRNA
MIR4694	ENSG00000264309	11	19760004	19760083	-	miRNA
RNU6-783P	ENSG00000252519	11	23849778	23849882	+	snRNA
Y_RNA	ENSG00000207252	11	24455911	24456010	+	misc_RNA
RNA5SP338	ENSG00000222427	11	22688351	22688435	+	rRNA_pseudogene
RN7SL240P	ENSG00000243505	11	29721399	29721684	-	misc_RNA
MIR8054	ENSG00000275868	11	23419105	23419190	-	miRNA
U3	ENSG00000212551	11	32081764	32081973	+	snoRNA
RNU6-99P	ENSG00000201591	11	39261107	39261213	+	snRNA
MIR3973	ENSG00000263389	11	36010098	36010204	+	miRNA
RN7SKP158	ENSG00000222385	11	28261194	28261519	-	misc_RNA
MIR8068	ENSG00000273912	11	28477481	28477548	-	miRNA
MIR6860	ENSG00000283326	11	67045643	67045708	+	miRNA
RNU6-544P	ENSG00000200146	11	80527960	80528066	+	snRNA
Y_RNA	ENSG00000206816	11	77691650	77691751	+	misc_RNA
MIR708	ENSG00000211997	11	79402022	79402109	-	miRNA
RNU7-59P	ENSG00000238880	11	77566934	77566994	-	snRNA
MIR5579	ENSG00000266570	11	79422169	79422226	-	miRNA
MIR4300	ENSG00000264110	11	81890741	81890836	-	miRNA
RNU6-16P	ENSG00000207113	11	88612805	88612911	-	snRNA
Y_RNA	ENSG00000206690	11	88099995	88100105	+	misc_RNA
RN7SL222P	ENSG00000242165	11	100641975	100642273	-	misc_RNA
RN7SKP53	ENSG00000223269	11	99120176	99120490	+	misc_RNA
Y_RNA	ENSG00000206911	11	93827622	93827734	+	misc_RNA
RN7SKP115	ENSG00000200047	11	100839630	100839946	+	misc_RNA
MIR4693	ENSG00000264200	11	103849906	103849980	+	miRNA
Metazoa_SRP	ENSG00000278640	11	105352670	105352956	-	misc_RNA
MIR4490	ENSG00000266703	11	90555774	90555857	-	miRNA
MIR1261	ENSG00000221586	11	90869121	90869202	-	miRNA
RNA5SP349	ENSG00000200613	11	109120878	109120986	-	rRNA_pseudogene
MIR4493	ENSG00000265357	11	123381440	123381512	-	miRNA
RNU4-23P	ENSG00000199709	11	122927034	122927173	+	snRNA
RNU6-321P	ENSG00000222844	11	125277552	125277657	+	snRNA
MIR8052	ENSG00000274999	11	130666735	130666803	+	miRNA
RN7SL167P	ENSG00000242673	11	131004128	131004429	-	misc_RNA
RNU6-1156P	ENSG00000222297	11	125574719	125574818	+	snRNA
RNA5SP352	ENSG00000200278	11	124636459	124636592	+	rRNA_pseudogene
RN7SKP121	ENSG00000222774	11	127406028	127406332	-	misc_RNA
RN7SKP279	ENSG00000223315	11	127407851	127408148	+	misc_RNA
MIR326	ENSG00000199090	11	75335092	75335186	-	miRNA
SNORD15A	ENSG00000206941	11	75400391	75400538	+	snoRNA
SNORD15B	ENSG00000207445	11	75404421	75404566	+	snoRNA
RN7SL786P	ENSG00000263993	11	75742129	75742426	+	misc_RNA
Y_RNA	ENSG00000200256	11	75835215	75835323	-	misc_RNA
Y_RNA	ENSG00000199362	11	75837544	75837645	-	misc_RNA
MS4A14	ENSG00000166928	11	60378530	60417756	+	protein_coding
MS4A5	ENSG00000166930	11	60429572	60455214	+	protein_coding
POU2F3	ENSG00000137709	11	120236640	120319945	+	protein_coding
POU2F3-AS1	ENSG00000259541	11	120249759	120265932	-	lncRNA
7SK	ENSG00000274303	11	120365666	120365963	+	misc_RNA
KCNK4-CATSPERZ	ENSG00000257069	11	64291722	64304769	+	lncRNA
Y_RNA	ENSG00000207024	11	64296037	64296138	+	misc_RNA
CATSPERZ	ENSG00000219435	11	64300358	64304770	+	protein_coding
MIR7155	ENSG00000278359	11	64341849	64341904	-	miRNA
MIR1237	ENSG00000221273	11	64368602	64368703	+	miRNA
SLC22A11	ENSG00000168065	11	64555690	64572875	+	protein_coding
SLC22A12	ENSG00000197891	11	64590641	64602353	+	protein_coding
NRXN2-AS1	ENSG00000237410	11	64646399	64659681	+	lncRNA
MIR192	ENSG00000283926	11	64891137	64891246	-	miRNA
MIR194-2	ENSG00000284155	11	64891355	64891439	-	miRNA
MIR6750	ENSG00000274986	11	64898363	64898437	-	miRNA
MIR6749	ENSG00000274314	11	64902387	64902455	-	miRNA
GPHA2	ENSG00000149735	11	64934471	64935893	-	protein_coding
BATF2	ENSG00000168062	11	64987945	64997018	-	protein_coding
MIR6879	ENSG00000278851	11	65018505	65018570	+	miRNA
EEF1A1P18	ENSG00000270775	11	65025390	65026515	-	processed_pseudogene
OR51C4P	ENSG00000272664	11	4718612	4719559	+	unprocessed_pseudogene
KRT8P49	ENSG00000271602	11	4722740	4724171	-	processed_pseudogene
OR51F3P	ENSG00000272559	11	4736178	4737078	-	unprocessed_pseudogene
OR51F4P	ENSG00000273051	11	4752046	4752944	-	unprocessed_pseudogene
SNORA62	ENSG00000201980	11	4756645	4756797	+	snoRNA
OR51N1P	ENSG00000176951	11	4786754	4787705	+	unprocessed_pseudogene
OR52Y1P	ENSG00000231070	11	4793778	4795284	-	unprocessed_pseudogene
OR52R1	ENSG00000279270	11	4803433	4804380	-	protein_coding
OR51A6P	ENSG00000197023	11	4889593	4890596	-	unprocessed_pseudogene
OR51G1	ENSG00000278870	11	4923374	4924339	-	protein_coding
OR51A3P	ENSG00000227023	11	4937371	4938294	-	unprocessed_pseudogene
OR51A2	ENSG00000205496	11	4954772	4955713	-	protein_coding
OR51A5P	ENSG00000225003	11	4972943	4973884	-	unprocessed_pseudogene
OR51P1P	ENSG00000224300	11	5015138	5016079	+	unprocessed_pseudogene
OR52J2P	ENSG00000230261	11	5037013	5037951	+	unprocessed_pseudogene
OR52J3	ENSG00000205495	11	5046526	5047461	+	protein_coding
OR52E2	ENSG00000176787	11	5058650	5059627	-	protein_coding
OR52E1	ENSG00000273085	11	5069572	5070497	+	protein_coding
OR52S1P	ENSG00000237354	11	5076130	5077066	-	unprocessed_pseudogene
OR52E3P	ENSG00000226157	11	5092676	5093611	+	unprocessed_pseudogene
OR52J1P	ENSG00000203560	11	5104153	5105084	+	unprocessed_pseudogene
HBD	ENSG00000223609	11	5232678	5243657	-	protein_coding
HBG2	ENSG00000196565	11	5253188	5505605	-	protein_coding
HBE1	ENSG00000213931	11	5268345	5505652	-	protein_coding
OR51AB1P	ENSG00000229093	11	5291761	5292380	-	unprocessed_pseudogene
OR51B4	ENSG00000183251	11	5301014	5301946	-	protein_coding
OR51B3P	ENSG00000223735	11	5314772	5315684	-	unprocessed_pseudogene
OR51B8P	ENSG00000236359	11	5330592	5331360	-	unprocessed_pseudogene
OR51B6	ENSG00000176239	11	5351508	5352446	+	protein_coding
TMEM258P1	ENSG00000236248	11	5362615	5362849	+	processed_pseudogene
OR51J1	ENSG00000184321	11	5402597	5403547	+	unprocessed_pseudogene
OR51Q1	ENSG00000167360	11	5422111	5423206	+	protein_coding
OR51K1P	ENSG00000248424	11	5430653	5431602	-	unprocessed_pseudogene
OR51A10P	ENSG00000230484	11	5468486	5469422	-	unitary_pseudogene
OR52D1	ENSG00000181609	11	5488685	5489749	+	protein_coding
UBQLN3	ENSG00000175520	11	5507300	5509958	-	protein_coding
UBQLNL	ENSG00000175518	11	5514393	5518431	-	protein_coding
OLFM5P	ENSG00000224295	11	5518441	5524955	-	unitary_pseudogene
OR52V1P	ENSG00000249633	11	5527277	5528174	-	unprocessed_pseudogene
OR52H2P	ENSG00000248553	11	5551662	5552563	-	unitary_pseudogene
OR52T1P	ENSG00000233646	11	5566678	5567616	-	unprocessed_pseudogene
HNRNPA1P53	ENSG00000229534	11	5571247	5572192	-	processed_pseudogene
OR52B6	ENSG00000187747	11	5580877	5581884	+	protein_coding
TRIM6-TRIM34	ENSG00000258588	11	5596725	5644398	+	protein_coding
OR52U1P	ENSG00000232381	11	5719290	5720212	+	unprocessed_pseudogene
OR56B1	ENSG00000181023	11	5736448	5738523	+	protein_coding
OR52N3P	ENSG00000236965	11	5800364	5801297	+	unprocessed_pseudogene
OR52E6	ENSG00000205409	11	5840928	5841952	-	protein_coding
OR52E7P	ENSG00000233563	11	5873960	5874892	+	unprocessed_pseudogene
HBG1	ENSG00000213934	11	5248269	5249857	-	protein_coding
MRGPRG	ENSG00000182170	11	3217944	3218813	-	protein_coding
MRGPRE	ENSG00000184350	11	3225030	3232417	-	protein_coding
NDUFA5P8	ENSG00000236987	11	3276045	3276390	+	processed_pseudogene
NDUFA5P1	ENSG00000232390	11	3321862	3322202	+	processed_pseudogene
ENPP7P15	ENSG00000284605	11	3429758	3500621	-	transcribed_unprocessed_pseudogene
SNRPCP5	ENSG00000255522	11	3531420	3531608	+	processed_pseudogene
RPS3AP39	ENSG00000237226	11	3549745	3550519	-	processed_pseudogene
GLYATL1P1	ENSG00000255189	11	58978787	58994120	+	unprocessed_pseudogene
GLYATL1P4	ENSG00000254399	11	59042737	59050971	+	unprocessed_pseudogene
DTX4	ENSG00000110042	11	59171430	59208588	+	protein_coding
RN7SL42P	ENSG00000263999	11	59214406	59214699	-	misc_RNA
SLC25A47P1	ENSG00000254799	11	59263389	59263802	-	processed_pseudogene
RN7SL435P	ENSG00000263944	11	59291052	59291333	-	misc_RNA
OR5AN2P	ENSG00000235678	11	59309681	59310576	-	unprocessed_pseudogene
OR5BR1P	ENSG00000255386	11	59332757	59334086	-	unprocessed_pseudogene
OR10D1P	ENSG00000196403	11	124158421	124159356	+	unprocessed_pseudogene
OR8F1P	ENSG00000239426	11	124207183	124208112	+	unprocessed_pseudogene
OR8G7P	ENSG00000276316	11	124238420	124239486	+	unprocessed_pseudogene
SLC5A4P1	ENSG00000255116	11	124273970	124274581	+	processed_pseudogene
GATD1	ENSG00000177225	11	767220	777488	-	protein_coding
SNORA52	ENSG00000199785	11	811681	811814	+	snoRNA
RNU6-876P	ENSG00000212597	11	128993237	128993340	-	snRNA
Y_RNA	ENSG00000206847	11	129030459	129030572	+	misc_RNA
Y_RNA	ENSG00000206967	11	108229503	108229604	-	misc_RNA
OR10D4P	ENSG00000186268	11	124093592	124094532	-	unprocessed_pseudogene
HSPB2-C11orf52	ENSG00000254445	11	111912736	111926871	+	protein_coding
C11orf52	ENSG00000149300	11	111918032	111926871	+	protein_coding
RNA5SP351	ENSG00000238965	11	111928400	111928508	+	rRNA_pseudogene
PPIHP1	ENSG00000230911	11	112029858	112030367	-	processed_pseudogene
RNU6-893P	ENSG00000238444	11	112032499	112032598	-	snRNA
TIMM8B	ENSG00000150779	11	112084800	112086798	-	protein_coding
KCTD9P4	ENSG00000214264	11	112180773	112183191	+	processed_pseudogene
MRPS36P4	ENSG00000255231	11	112208601	112208898	+	processed_pseudogene
RPS12P21	ENSG00000243930	11	112218326	112218720	+	processed_pseudogene
RPS6P16	ENSG00000243250	11	112235371	112236025	-	processed_pseudogene
PLET1	ENSG00000188771	11	112248153	112260860	-	protein_coding
ST13P10	ENSG00000213234	11	112267290	112268371	-	processed_pseudogene
RNU6-1025P	ENSG00000222561	11	948421	948524	+	snRNA
MUC6	ENSG00000184956	11	1012823	1036718	-	protein_coding
MUC2	ENSG00000198788	11	1074875	1110511	+	protein_coding
MIR4298	ENSG00000264493	11	1859464	1859536	-	miRNA
MIR7847	ENSG00000284594	11	1880045	1880147	+	miRNA
LINC01150	ENSG00000229671	11	1897015	1908656	+	lncRNA
MIR675	ENSG00000284010	11	1996759	1996831	-	miRNA
OR4C50P	ENSG00000237610	11	54591480	54592409	+	unprocessed_pseudogene
OR4C46	ENSG00000185926	11	54603069	54603998	-	protein_coding
OR4C7P	ENSG00000255312	11	54635037	54635955	-	unprocessed_pseudogene
OR4R2P	ENSG00000255560	11	54657120	54657716	-	unprocessed_pseudogene
OR4A4P	ENSG00000254769	11	54659667	54660596	+	unprocessed_pseudogene
OR4A3P	ENSG00000254464	11	54662580	54663450	+	unprocessed_pseudogene
OR4A2P	ENSG00000227547	11	54667298	54668210	+	unprocessed_pseudogene
OR52L1	ENSG00000183313	11	5985892	5986985	-	protein_coding
KRT18P58	ENSG00000254831	11	5993876	5994995	-	processed_pseudogene
RNA5SP329	ENSG00000202147	11	6016996	6017114	+	rRNA_pseudogene
OR56A7P	ENSG00000255481	11	6045807	6046747	-	unprocessed_pseudogene
OR52X1P	ENSG00000234895	11	6066873	6067786	-	unitary_pseudogene
OR56B4	ENSG00000180919	11	6107684	6108835	+	protein_coding
OR56B3P	ENSG00000180913	11	6128610	6129556	+	unprocessed_pseudogene
OR52L2P	ENSG00000262980	11	6057286	6058275	-	unprocessed_pseudogene
OR52Z1P	ENSG00000176748	11	5177714	5178664	-	unprocessed_pseudogene
OR5AK1P	ENSG00000255083	11	57018100	57019021	+	unprocessed_pseudogene
OR5BQ1P	ENSG00000273228	11	57029408	57029722	+	unprocessed_pseudogene
RNU6ATAC12P	ENSG00000252351	11	131385249	131385363	+	snRNA
OR8B7P	ENSG00000254976	11	124324871	124325789	-	unprocessed_pseudogene
OR8B6P	ENSG00000255225	11	124338783	124339662	-	unprocessed_pseudogene
OR8B5P	ENSG00000255030	11	124357560	124358469	-	unprocessed_pseudogene
OR8C1P	ENSG00000229254	11	124376877	124377801	-	unprocessed_pseudogene
OR8X1P	ENSG00000255048	11	124404234	124405102	-	unprocessed_pseudogene
OR8A2P	ENSG00000255510	11	124460534	124461485	+	unprocessed_pseudogene
OR8B10P	ENSG00000254646	11	124516311	124517242	-	unprocessed_pseudogene
OR8A3P	ENSG00000255315	11	124531625	124531910	+	unprocessed_pseudogene
OR8A1	ENSG00000196119	11	124566660	124582942	+	protein_coding
MIR1343	ENSG00000251862	11	34941837	34941920	+	miRNA
CD44-AS1	ENSG00000255443	11	35210343	35214985	-	lncRNA
OR52Q1P	ENSG00000277514	11	5903767	5904448	+	unprocessed_pseudogene
GUCY1A2	ENSG00000152402	11	106674019	107018476	-	protein_coding
RNU6-1306P	ENSG00000202089	11	63882587	63882685	-	snRNA
RNU6-45P	ENSG00000207200	11	63970470	63970576	+	snRNA
COX8A	ENSG00000176340	11	63974620	63976543	+	protein_coding
RNU6-72P	ENSG00000207012	11	72047873	72047951	-	snRNA
MIR3165	ENSG00000263742	11	72072228	72072302	-	miRNA
RPEP6	ENSG00000257075	11	72131282	72131907	+	processed_pseudogene
PHOX2A	ENSG00000165462	11	72239077	72245664	-	protein_coding
COX6CP18	ENSG00000236041	11	2771356	2771577	+	processed_pseudogene
KCNQ1DN	ENSG00000237941	11	2870033	2872105	+	lncRNA
SNORA54	ENSG00000207008	11	2963771	2963893	-	snoRNA
RPL23AP65	ENSG00000243964	11	9606142	9606609	+	processed_pseudogene
RPL21P97	ENSG00000239470	11	9660438	9660920	+	processed_pseudogene
RN7SKP50	ENSG00000201564	11	9680924	9681238	+	misc_RNA
LINC02709	ENSG00000245522	11	9754770	9759533	-	lncRNA
RNU7-28P	ENSG00000252568	11	9843815	9843876	-	snRNA
RNU6ATAC33P	ENSG00000221574	11	10399192	10399317	-	snRNA
MIR4485	ENSG00000283813	11	10508270	10508326	-	miRNA
MIR7154	ENSG00000276639	11	45691704	45691776	-	miRNA
FREY1	ENSG00000234776	11	45906513	45907272	-	protein_coding
FBLIM1P2	ENSG00000254871	11	46142716	46143594	+	processed_pseudogene
MIR4688	ENSG00000264102	11	46376402	46376484	+	miRNA
FAM76B	ENSG00000077458	11	95768953	95790409	-	protein_coding
RNA5SP345	ENSG00000222578	11	95840017	95840124	-	rRNA_pseudogene
RPL32P25	ENSG00000242993	11	95963219	95963624	+	processed_pseudogene
CCDC85B	ENSG00000175602	11	65890673	65891635	+	protein_coding
C11orf68	ENSG00000175573	11	65916810	65919062	-	protein_coding
DRAP1	ENSG00000175550	11	65919274	65921563	+	protein_coding
CST6	ENSG00000175315	11	66012008	66013505	+	protein_coding
CATSPER1	ENSG00000175294	11	66016752	66026479	-	protein_coding
CNIH2	ENSG00000174871	11	66278175	66285301	+	protein_coding
TMEM151A	ENSG00000179292	11	66291894	66296664	+	protein_coding
CD248	ENSG00000174807	11	66314494	66317044	-	protein_coding
Metazoa_SRP	ENSG00000276918	11	66374138	66374435	-	misc_RNA
BRD9P1	ENSG00000254736	11	66389609	66390168	+	processed_pseudogene
RNU1-84P	ENSG00000202317	11	66393449	66393612	+	snRNA
PACS1	ENSG00000175115	11	66070272	66244744	+	protein_coding
LINC03144	ENSG00000255947	11	61654665	61655702	-	lncRNA
MIR611	ENSG00000284108	11	61792495	61792561	-	miRNA
MIR1908	ENSG00000284416	11	61815161	61815240	-	miRNA
MIR6746	ENSG00000277892	11	61878216	61878278	-	miRNA
RNU6-1243P	ENSG00000200898	11	61937894	61938000	+	snRNA
MYOD1	ENSG00000129152	11	17719571	17722136	+	protein_coding
KCNC1	ENSG00000129159	11	17734774	17856804	+	protein_coding
NXPE2P1	ENSG00000255982	11	114512706	114513431	-	processed_pseudogene
RN7SL828P	ENSG00000272075	11	118067237	118067539	+	misc_RNA
