Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RNU6-655P	ENSG00000199728	18	78036739	78036845	+	snRNA
Y_RNA	ENSG00000201723	18	78544095	78544188	-	misc_RNA
RPL31P59	ENSG00000240364	18	3377916	3378247	-	processed_pseudogene
IGLJCOR18	ENSG00000265243	18	3394889	3395312	+	IG_C_pseudogene
RPL21P127	ENSG00000243720	18	3406342	3406818	-	processed_pseudogene
BOD1P1	ENSG00000263460	18	3415145	3415580	+	transcribed_processed_pseudogene
RNU6-1131P	ENSG00000201825	18	47234442	47234548	-	snRNA
DSG4	ENSG00000175065	18	31376777	31414912	+	protein_coding
Y_RNA	ENSG00000207240	18	31382317	31382430	+	misc_RNA
RN7SKP44	ENSG00000200472	18	31718893	31719208	+	misc_RNA
MIR4744	ENSG00000263849	18	49049687	49049768	-	miRNA
PRR13P4	ENSG00000264971	18	49469803	49470223	+	processed_pseudogene
RPL17-C18orf32	ENSG00000215472	18	49481681	49492479	-	protein_coding
MIR1539	ENSG00000284239	18	49487373	49487422	+	miRNA
SNORD58C	ENSG00000202093	18	49489245	49489308	-	snoRNA
SNORD58A	ENSG00000206602	18	49491283	49491347	-	snoRNA
SNORD58B	ENSG00000271982	18	49491664	49491729	-	snoRNA
SRP72P1	ENSG00000265182	18	49495147	49496896	-	processed_pseudogene
SRSF10P1	ENSG00000267717	18	51158282	51159383	-	processed_pseudogene
RNU1-46P	ENSG00000207154	18	51283733	51283896	-	snRNA
MEX3C	ENSG00000176624	18	51174550	51218333	-	protein_coding
RNA5SP459	ENSG00000252437	18	55146546	55146645	-	rRNA_pseudogene
TCF4-AS1	ENSG00000267028	18	55452533	55482940	+	lncRNA
MIR4529	ENSG00000264571	18	55479221	55479298	+	miRNA
RPL21P126	ENSG00000242320	18	55635833	55636310	+	processed_pseudogene
U3	ENSG00000275900	18	26689316	26689529	-	snoRNA
ONECUT2	ENSG00000119547	18	57435374	57491298	+	protein_coding
RNU6-742P	ENSG00000202159	18	57755394	57755500	+	snRNA
RSL24D1P11	ENSG00000231544	18	57838476	57838966	+	processed_pseudogene
LINC01897	ENSG00000267209	18	57961231	57964434	-	lncRNA
HMGN1P30	ENSG00000235028	18	58018794	58019061	-	processed_pseudogene
MIR122	ENSG00000284440	18	58451074	58451158	+	miRNA
MIR3591	ENSG00000207778	18	58451080	58451152	-	miRNA
SNORA108	ENSG00000252284	18	58600631	58600698	+	snoRNA
RPL9P31	ENSG00000239659	18	58631259	58632120	+	processed_pseudogene
MRPL37P1	ENSG00000266946	18	58690356	58692153	+	processed_pseudogene
RNU6-219P	ENSG00000201598	18	58805268	58805374	+	snRNA
U8	ENSG00000199713	18	58818883	58819016	-	snoRNA
RNU2-69P	ENSG00000251870	18	58926197	58926296	-	snRNA
PTPRM	ENSG00000173482	18	7566782	8406861	+	protein_coding
APCDD1	ENSG00000154856	18	10454635	10489949	+	protein_coding
MIX23P1	ENSG00000264311	18	10623876	10624305	-	processed_pseudogene
PMM2P1	ENSG00000265038	18	10636670	10637399	+	processed_pseudogene
MIR6788	ENSG00000274838	18	10759584	10759649	-	miRNA
RPL21P128	ENSG00000244527	18	21119182	21119661	-	processed_pseudogene
RNU6-120P	ENSG00000251886	18	21120404	21120506	-	snRNA
EXOGP1	ENSG00000263748	18	21182503	21183499	-	processed_pseudogene
MIR320C1	ENSG00000221493	18	21683510	21683597	+	miRNA
ATP5MC1P6	ENSG00000214318	18	63496989	63497400	+	processed_pseudogene
BCL2	ENSG00000171791	18	63123346	63320128	-	protein_coding
ANKRD62	ENSG00000181626	18	12093843	12129764	+	protein_coding
RNU6-324P	ENSG00000200827	18	12098427	12098532	+	snRNA
PMM2P2	ENSG00000267116	18	12192203	12192934	-	processed_pseudogene
MIX23P3	ENSG00000267076	18	12211378	12211807	+	processed_pseudogene
PPIAP56	ENSG00000267663	18	12246589	12247055	+	processed_pseudogene
CIDEA	ENSG00000176194	18	12254361	12277595	+	protein_coding
RNU6-170P	ENSG00000199702	18	12304091	12304194	-	snRNA
MLECP1	ENSG00000277899	18	44522366	44523074	+	processed_pseudogene
SETBP1-DT	ENSG00000267414	18	44676927	44679717	-	lncRNA
MIR4319	ENSG00000265957	18	44970082	44970166	-	miRNA
C18orf15	ENSG00000279020	18	13239543	13242076	+	TEC
MIR5190	ENSG00000266146	18	13459947	13460026	+	miRNA
MIR4526	ENSG00000263527	18	13611114	13611200	+	miRNA
RN7SL362P	ENSG00000242707	18	13715102	13715368	-	misc_RNA
Y_RNA	ENSG00000207034	18	2778941	2779057	+	misc_RNA
LPIN2-AS1	ENSG00000265907	18	2948238	2960756	+	lncRNA
SNRPCP4	ENSG00000264186	18	2990652	2991078	+	processed_pseudogene
SNORA70	ENSG00000252258	18	3025434	3025566	-	snoRNA
RNU7-25P	ENSG00000252353	18	3093568	3093629	+	snRNA
RNU6-857P	ENSG00000251702	18	30984106	30984215	+	snRNA
DSC3	ENSG00000134762	18	30989365	31042815	-	protein_coding
DSC1	ENSG00000134765	18	31129236	31162856	-	protein_coding
DSG1	ENSG00000134760	18	31318160	31359246	+	protein_coding
RNU6-167P	ENSG00000207019	18	31345362	31345467	-	snRNA
PSMA8	ENSG00000154611	18	26133852	26193355	+	protein_coding
NFATC1	ENSG00000131196	18	79395856	79529325	+	protein_coding
LAMA3	ENSG00000053747	18	23689453	23956222	+	protein_coding
GNAL	ENSG00000141404	18	11689264	11885685	+	protein_coding
RNA5SP453	ENSG00000199373	18	32176050	32176168	-	rRNA_pseudogene
MEP1B	ENSG00000141434	18	32185069	32220404	+	protein_coding
CLUHP6	ENSG00000265279	18	32196026	32196966	-	processed_pseudogene
Y_RNA	ENSG00000222395	18	32263135	32263234	-	misc_RNA
LOXHD1	ENSG00000167210	18	46476972	46657220	-	protein_coding
SERPINB13	ENSG00000197641	18	63586989	63604639	+	protein_coding
SERPINB4	ENSG00000206073	18	63637259	63644256	-	protein_coding
SERPINB11	ENSG00000206072	18	63647579	63726432	+	protein_coding
ASXL3-DT	ENSG00000267642	18	33552123	33578187	-	lncRNA
DYNAPP2	ENSG00000267428	18	54563082	54567303	+	unprocessed_pseudogene
DYNAPP3	ENSG00000288484	18	54578541	54578619	+	unprocessed_pseudogene
DYNAP	ENSG00000178690	18	54587757	54599493	+	protein_coding
DIPK1C	ENSG00000187773	18	74434775	74457944	-	protein_coding
RN7SL551P	ENSG00000243856	18	74227506	74227803	+	misc_RNA
C18orf63	ENSG00000206043	18	74315839	74359189	+	protein_coding
FAUP1	ENSG00000235297	18	74389884	74390297	-	processed_pseudogene
SERPINB12	ENSG00000166634	18	63542369	63569329	+	protein_coding
RNU7-129P	ENSG00000251937	18	12400412	12400473	+	snRNA
PRELID3A	ENSG00000141391	18	12407896	12432238	+	protein_coding
AKR1B1P6	ENSG00000225212	18	8545635	8546817	+	processed_pseudogene
RAB12	ENSG00000206418	18	8609437	8639383	+	protein_coding
ELOA2	ENSG00000206181	18	47032527	47035621	-	protein_coding
TXNL4A	ENSG00000141759	18	79970813	80033949	-	protein_coding
RBFA	ENSG00000101546	18	80034389	80050651	+	protein_coding
RBFADN	ENSG00000261126	18	80046900	80095482	+	lncRNA
SLC25A6P4	ENSG00000266909	18	80077707	80078259	+	processed_pseudogene
PARD6G	ENSG00000178184	18	80157232	80247514	-	protein_coding
IL9RP4	ENSG00000262081	18	80140	88570	-	unprocessed_pseudogene
MIR8078	ENSG00000277521	18	112256	112339	-	miRNA
BOLA2P1	ENSG00000266575	18	832238	832469	+	processed_pseudogene
LINC01904	ENSG00000259837	18	926083	927993	-	lncRNA
Y_RNA	ENSG00000200752	18	50959267	50959379	-	misc_RNA
KATNBL1P3	ENSG00000235422	18	2593674	2594913	-	processed_pseudogene
Y_RNA	ENSG00000202224	18	2621090	2621201	+	misc_RNA
RNU6-340P	ENSG00000200875	18	2649761	2649867	-	snRNA
WDR7	ENSG00000091157	18	56651343	57029811	+	protein_coding
CETN1	ENSG00000177143	18	580380	582114	+	protein_coding
RN7SKP146	ENSG00000222174	18	586517	586850	-	misc_RNA
RNU1-109P	ENSG00000206687	18	797989	798135	-	snRNA
LRRC30	ENSG00000206422	18	7231089	7232044	+	protein_coding
LINC03101	ENSG00000286296	18	79539574	79540840	+	lncRNA
LONRF2P1	ENSG00000266605	18	14450216	14450883	-	processed_pseudogene
GRAMD4P7	ENSG00000266242	18	14485806	14487501	+	processed_pseudogene
POTEC	ENSG00000183206	18	14507339	14543600	-	protein_coding
RNU6-1021P	ENSG00000200132	18	14531676	14531782	-	snRNA
OR4K7P	ENSG00000265340	18	14570844	14571788	+	unprocessed_pseudogene
OR4K8P	ENSG00000266693	18	14613137	14614184	+	unprocessed_pseudogene
SNX19P3	ENSG00000264570	18	14629832	14632806	-	processed_pseudogene
VN1R74P	ENSG00000273732	18	14680604	14681106	-	unprocessed_pseudogene
GTF2IP8	ENSG00000276318	18	14695422	14706597	+	unprocessed_pseudogene
RNU6-1210P	ENSG00000200645	18	14759188	14759294	+	snRNA
MIR3156-2	ENSG00000265499	18	14830166	14830242	+	miRNA
LINC01906	ENSG00000265786	18	14877611	14884052	+	lncRNA
RN7SL862P	ENSG00000242651	18	9830330	9830627	-	misc_RNA
RNA5SP449	ENSG00000252680	18	9844717	9844846	-	rRNA_pseudogene
PIGPP4	ENSG00000265564	18	9880580	9880886	-	processed_pseudogene
TXNDC2	ENSG00000168454	18	9885766	9889275	+	protein_coding
RNA5SP450	ENSG00000223138	18	9923920	9924021	+	rRNA_pseudogene
PIEZO2	ENSG00000154864	18	10666483	11149569	-	protein_coding
RPS27P28	ENSG00000243355	18	32779039	32779286	+	processed_pseudogene
CCDC178	ENSG00000166960	18	32937402	33441101	-	protein_coding
MC5R	ENSG00000176136	18	13824149	13827323	+	protein_coding
SNORA37	ENSG00000207233	18	54222284	54222412	-	snoRNA
STARD6	ENSG00000174448	18	54324358	54357964	-	protein_coding
Y_RNA	ENSG00000200750	18	21724119	21724229	+	misc_RNA
RN7SL233P	ENSG00000242971	18	21793883	21794159	+	misc_RNA
SNORA73	ENSG00000199977	18	21817624	21817828	+	snoRNA
MIR133A1	ENSG00000283927	18	21825698	21825785	-	miRNA
MIR1-2	ENSG00000284453	18	21829004	21829088	-	miRNA
RNU6-1038P	ENSG00000252325	18	21879801	21879904	+	snRNA
RNA5SP451	ENSG00000222520	18	21928985	21929094	-	rRNA_pseudogene
RPS4XP19	ENSG00000242058	18	9020029	9020764	+	processed_pseudogene
RNU5F-3P	ENSG00000200637	18	6017723	6017839	-	snRNA
MIR3976	ENSG00000272380	18	5840695	5840833	+	miRNA
GRP	ENSG00000134443	18	59220158	59230774	+	protein_coding
RAX	ENSG00000134438	18	59267035	59274086	-	protein_coding
CPLX4	ENSG00000166569	18	59275156	59318649	-	protein_coding
RPS26P54	ENSG00000224161	18	59761558	59761905	+	processed_pseudogene
GLUD1P4	ENSG00000267486	18	59778572	59778989	+	processed_pseudogene
SIGLEC15	ENSG00000197046	18	45825675	45844094	+	protein_coding
RN7SKP26	ENSG00000222179	18	45989653	45989945	-	misc_RNA
RNY4P37	ENSG00000252034	18	46077004	46077099	-	misc_RNA
RNU6-1278P	ENSG00000251939	18	46121615	46121721	-	snRNA
ASXL3	ENSG00000141431	18	33578219	33751195	+	protein_coding
ELOA3DP	ENSG00000288616	18	46962768	46964408	-	processed_pseudogene
ELOA3BP	ENSG00000288607	18	47022287	47023927	-	processed_pseudogene
ELOA3P	ENSG00000288631	18	47028202	47029842	-	processed_pseudogene
HMSD	ENSG00000221887	18	63949301	63981774	+	protein_coding
RPL12P39	ENSG00000237314	18	64072158	64072653	+	transcribed_processed_pseudogene
SCARNA17	ENSG00000251992	18	49814133	49814276	+	scaRNA
Y_RNA	ENSG00000201668	18	49871555	49871666	-	misc_RNA
RNA5SP457	ENSG00000200527	18	49946266	49946389	-	rRNA_pseudogene
ADAD1P2	ENSG00000267511	18	50063795	50064440	+	processed_pseudogene
MIR4320	ENSG00000283343	18	50126499	50126563	-	miRNA
RN7SL310P	ENSG00000240663	18	50206998	50207278	-	misc_RNA
Y_RNA	ENSG00000201466	18	12760717	12760818	+	misc_RNA
STK25P1	ENSG00000267570	18	12911186	12912023	+	processed_pseudogene
EIF4A2P1	ENSG00000267336	18	12912844	12913906	+	processed_pseudogene
RPL36AP49	ENSG00000243779	18	13919603	13919923	-	processed_pseudogene
ZNF519	ENSG00000175322	18	14057457	14132490	-	protein_coding
FRG2LP	ENSG00000267704	18	14137710	14139272	+	processed_pseudogene
CLUL1	ENSG00000079101	18	596988	650334	+	protein_coding
SERPINB10	ENSG00000242550	18	63907958	63936111	+	protein_coding
Y_RNA	ENSG00000199867	18	62330812	62330913	+	misc_RNA
RPL17P44	ENSG00000241088	18	62415678	62416227	+	processed_pseudogene
ACTBP9	ENSG00000266920	18	62442028	62443126	+	processed_pseudogene
SLC35G4	ENSG00000236396	18	11609596	11610612	+	protein_coding
MIR7153	ENSG00000283492	18	11654885	11654941	-	miRNA
ASNSP6	ENSG00000267333	18	11745626	11747581	+	processed_pseudogene
CHMP1B	ENSG00000255112	18	11851413	11854444	+	protein_coding
CHMP1B-AS1	ENSG00000267165	18	11851414	11852751	-	lncRNA
TSHZ1	ENSG00000179981	18	75210755	75289950	+	protein_coding
GAD3P	ENSG00000267382	18	60611773	60646089	+	transcribed_unprocessed_pseudogene
ROCK1P1	ENSG00000263006	18	116842	118504	+	transcribed_unprocessed_pseudogene
NPIPB1P	ENSG00000257513	18	11619436	11639461	-	transcribed_unprocessed_pseudogene
RNU6-346P	ENSG00000252097	18	76800664	76800774	-	snRNA
ZNF236	ENSG00000130856	18	76822557	76972901	+	protein_coding
RPL26P35	ENSG00000244229	18	76834429	76834888	-	processed_pseudogene
Metazoa_SRP	ENSG00000275355	18	76840838	76841102	-	misc_RNA
ANKRD20A5P	ENSG00000186481	18	14179395	14244811	+	transcribed_unprocessed_pseudogene
RNU6-316P	ENSG00000212329	18	14190700	14190806	+	snRNA
RHOT1P1	ENSG00000266145	18	14222008	14222331	+	processed_pseudogene
CYP4F35P	ENSG00000265787	18	14338015	14338834	+	transcribed_unprocessed_pseudogene
TERF1P2	ENSG00000187589	18	14377546	14378757	-	processed_pseudogene
FEM1AP2	ENSG00000265296	18	14391913	14393909	-	processed_pseudogene
TUBB8B	ENSG00000173213	18	47221	73545	-	protein_coding
PTGR3	ENSG00000180011	18	75195113	75209139	-	protein_coding
RN7SL39P	ENSG00000241223	18	3571215	3571511	-	misc_RNA
DLGAP1-AS3	ENSG00000263724	18	3878058	3897069	+	lncRNA
MIR6718	ENSG00000275518	18	3885353	3885432	+	miRNA
RNU6-831P	ENSG00000207278	18	3894699	3894805	-	snRNA
GAPDHP66	ENSG00000250933	18	3977649	3978615	-	processed_pseudogene
ELOCP27	ENSG00000265545	18	4459230	4459458	+	processed_pseudogene
DLGAP1	ENSG00000170579	18	3496032	4455307	-	protein_coding
DCC	ENSG00000187323	18	52340197	53535899	+	protein_coding
VN1R76P	ENSG00000273762	18	52419189	52419644	-	unprocessed_pseudogene
MIR4528	ENSG00000263872	18	53237101	53237190	+	miRNA
RPL29P32	ENSG00000242945	18	53605254	53605725	-	processed_pseudogene
SNRPGP2	ENSG00000264350	18	54406889	54407114	-	processed_pseudogene
CUPIN1P	ENSG00000283613	18	54412763	54424632	+	unitary_pseudogene
DYNAPP1	ENSG00000264564	18	54525434	54525563	+	processed_pseudogene
RPL7AP67	ENSG00000239683	18	35383354	35384025	-	processed_pseudogene
HNRNPA3P16	ENSG00000267233	18	50814392	50815730	+	processed_pseudogene
RPL17P46	ENSG00000239689	18	50823577	50824120	+	processed_pseudogene
SS18L2P2	ENSG00000266201	18	51421063	51421674	-	processed_pseudogene
RSL24D1P9	ENSG00000265402	18	51612639	51613110	-	processed_pseudogene
Y_RNA	ENSG00000199357	18	23456371	23456467	+	misc_RNA
Y_RNA	ENSG00000199366	18	23582016	23582121	-	misc_RNA
RPS10P27	ENSG00000267752	18	23672253	23672748	-	processed_pseudogene
KIAA0895LP1	ENSG00000264714	18	10724619	10726936	+	transcribed_processed_pseudogene
ADGRA3P1	ENSG00000256616	18	12075205	12076654	-	transcribed_processed_pseudogene
CHORDC1P4	ENSG00000263606	18	2945550	2946534	-	transcribed_processed_pseudogene
CBX3P2	ENSG00000266405	18	2652725	2653259	-	transcribed_processed_pseudogene
CXADRP3	ENSG00000265766	18	14478168	14479267	-	transcribed_processed_pseudogene
RPLP0P12	ENSG00000267669	18	59824025	59825261	+	transcribed_processed_pseudogene
ELOA3CP	ENSG00000275553	18	46968695	46969912	-	transcribed_processed_pseudogene
RPL6P27	ENSG00000235552	18	6462144	6463010	-	transcribed_processed_pseudogene
LRRC37A7P	ENSG00000265158	18	31724228	31725764	+	transcribed_processed_pseudogene
ZNF271P	ENSG00000257267	18	35291184	35307896	+	transcribed_unitary_pseudogene
ROCK1	ENSG00000067900	18	20944612	21111813	-	protein_coding
DLGAP1-AS1	ENSG00000177337	18	3593732	3598363	+	lncRNA
DLGAP1-AS2	ENSG00000262001	18	3594114	3610103	+	lncRNA
RN7SL401P	ENSG00000241866	18	73744935	73745232	+	misc_RNA
SMIM21	ENSG00000206026	18	75409476	75427703	-	protein_coding
CCND3P2	ENSG00000265836	18	76751305	76751841	+	processed_pseudogene
ZNF516-DT	ENSG00000275763	18	76495521	76498088	+	lncRNA
ARL2BPP1	ENSG00000265934	18	76703444	76704254	-	processed_pseudogene
RNA5SP461	ENSG00000252260	18	77863464	77863567	-	rRNA_pseudogene
LDLRAD4-AS2	ENSG00000266954	18	13644815	13645685	-	lncRNA
BNIP3P3	ENSG00000265631	18	15247429	15247997	-	processed_pseudogene
RNU6-721P	ENSG00000222087	18	15320840	15320944	-	snRNA
RNU6ATAC20P	ENSG00000221363	18	22130603	22130729	-	snRNA
RNU6-702P	ENSG00000201852	18	22180112	22180218	-	snRNA
RNU6-1032P	ENSG00000206827	18	22647582	22647688	+	snRNA
UBE2CP2	ENSG00000265939	18	22900486	22900995	-	processed_pseudogene
MIR4741	ENSG00000284331	18	22933349	22933438	+	miRNA
RN7SL745P	ENSG00000242182	18	23004564	23004862	+	misc_RNA
Y_RNA	ENSG00000223023	18	23024596	23024703	+	misc_RNA
SNORA73	ENSG00000201816	18	56079394	56079594	-	snoRNA
MIR8057	ENSG00000276221	18	26591467	26591535	-	miRNA
CIAPIN1P	ENSG00000263846	18	26599408	26600338	+	processed_pseudogene
ATP6V1E1P2	ENSG00000266549	18	26952201	26952558	-	processed_pseudogene
UBA52P9	ENSG00000244329	18	27355406	27355764	-	processed_pseudogene
RBM22P1	ENSG00000265097	18	27418884	27420435	-	processed_pseudogene
PA2G4P3	ENSG00000263405	18	27452514	27453657	-	processed_pseudogene
