Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
RPL3P1	ENSG00000228149	21	36168970	36170180	-	processed_pseudogene
EXOSC3P1	ENSG00000229007	21	32496812	32497311	+	processed_pseudogene
RNA5SP490	ENSG00000252950	21	32563075	32563210	+	rRNA_pseudogene
OR7E23P	ENSG00000228433	21	32621084	32622083	+	unprocessed_pseudogene
CFAP298-TCP10L	ENSG00000265590	21	32402511	32612865	-	protein_coding
SIM2	ENSG00000159263	21	36699115	36749917	+	protein_coding
HLCS-IT1	ENSG00000237646	21	36803984	36806284	-	lncRNA
RNA5SP491	ENSG00000199806	21	36851911	36852028	+	rRNA_pseudogene
DPRXP5	ENSG00000270652	21	36943267	36944125	+	processed_pseudogene
Y_RNA	ENSG00000207416	21	36986739	36986851	-	misc_RNA
MRPL20P1	ENSG00000215734	21	36994643	36995075	+	processed_pseudogene
RIPPLY3	ENSG00000183145	21	37006150	37019662	+	protein_coding
RNU6-696P	ENSG00000212136	21	37045530	37045636	+	snRNA
RRP1B	ENSG00000160208	21	43659560	43696079	+	protein_coding
TMEM97P1	ENSG00000234030	21	43783123	43783573	+	processed_pseudogene
MYL6P1	ENSG00000226543	21	43855890	43856342	-	processed_pseudogene
AGPAT3	ENSG00000160216	21	43865223	43987592	+	protein_coding
RNU6-859P	ENSG00000199598	21	43919795	43919901	-	snRNA
RNU6-1150P	ENSG00000252606	21	43996322	43996420	-	snRNA
H2AZP1	ENSG00000213440	21	44046347	44047041	-	processed_pseudogene
MIR5692B	ENSG00000264580	21	42950928	42951014	-	miRNA
MRPL51P2	ENSG00000232777	21	43115334	43115709	-	processed_pseudogene
MTCO1P3	ENSG00000228930	21	45376191	45376382	-	processed_pseudogene
COL18A1-AS2	ENSG00000224574	21	45407386	45410065	-	lncRNA
COL18A1-AS1	ENSG00000183535	21	45419716	45425070	-	lncRNA
MIR6815	ENSG00000275167	21	45478266	45478326	+	miRNA
MX1-AS1	ENSG00000228318	21	41441056	41445708	-	lncRNA
TPTE	ENSG00000274391	21	10521553	10606140	+	protein_coding
RNU6-954P	ENSG00000223287	21	13968489	13968595	-	snRNA
NF1P3	ENSG00000183249	21	14000927	14005279	+	unprocessed_pseudogene
PPP6R2P1	ENSG00000233442	21	14007134	14014880	+	unprocessed_pseudogene
FRG2MP	ENSG00000275170	21	14019060	14020725	-	processed_pseudogene
RNA5SP488	ENSG00000201812	21	14070871	14070986	+	rRNA_pseudogene
PCBP2P1	ENSG00000235701	21	39171130	39172106	-	processed_pseudogene
TIMM9P2	ENSG00000232608	21	39216624	39217506	+	processed_pseudogene
BRWD1-IT1	ENSG00000237373	21	39217093	39219805	-	lncRNA
METTL21AP1	ENSG00000229623	21	39235386	39236020	-	processed_pseudogene
Y_RNA	ENSG00000252915	21	39344537	39344628	+	misc_RNA
RNF6P1	ENSG00000227406	21	39373763	39377066	-	processed_pseudogene
GET1-SH3BGR	ENSG00000285815	21	39380332	39515506	+	protein_coding
MIR6508	ENSG00000275523	21	39447010	39447069	+	miRNA
MYL6P2	ENSG00000235808	21	39488327	39488760	+	processed_pseudogene
RPS26P4	ENSG00000228349	21	39491544	39491898	-	processed_pseudogene
JCADP1	ENSG00000235012	21	39525583	39529855	+	processed_pseudogene
PCP4	ENSG00000183036	21	39867438	39929397	+	protein_coding
DSCAM	ENSG00000171587	21	40010999	40847158	-	protein_coding
MIR4760	ENSG00000263973	21	40212352	40212431	-	miRNA
DSCAM-IT1	ENSG00000233756	21	40615378	40630767	-	lncRNA
YRDCP3	ENSG00000230859	21	40863994	40864473	+	processed_pseudogene
MIR3197	ENSG00000263681	21	41167557	41167629	+	miRNA
PCSEAT	ENSG00000286027	21	41580475	41582887	+	lncRNA
LINC00111	ENSG00000227702	21	41679181	41697336	+	lncRNA
RIPK4	ENSG00000183421	21	41739369	41767089	-	protein_coding
MIR6814	ENSG00000275166	21	41746772	41746841	-	miRNA
RNA5SP492	ENSG00000223262	21	42221173	42221286	+	rRNA_pseudogene
TFF2	ENSG00000160181	21	42346357	42350997	-	protein_coding
TFF1	ENSG00000160182	21	42362282	42366535	-	protein_coding
UBASH3A	ENSG00000160185	21	42403447	42447684	+	protein_coding
RNU6-1149P	ENSG00000252619	21	42417497	42417593	-	snRNA
RSPH1-DT	ENSG00000239930	21	42496539	42497443	+	lncRNA
RPL31P1	ENSG00000214326	21	43551229	43551600	+	processed_pseudogene
H2BC12L	ENSG00000234289	21	43565182	43565648	+	protein_coding
MIR6070	ENSG00000278433	21	43609887	43609989	-	miRNA
DNMT3L	ENSG00000142182	21	44246339	44262216	-	protein_coding
DNMT3L-AS1	ENSG00000232010	21	44250813	44251520	+	lncRNA
CFAP410	ENSG00000160226	21	44328944	44339402	-	protein_coding
KRTAP10-1	ENSG00000215455	21	44538981	44540195	-	protein_coding
KRTAP10-2	ENSG00000205445	21	44550357	44551505	-	protein_coding
KRTAP10-3	ENSG00000212935	21	44557790	44558795	-	protein_coding
KRTAP10-5	ENSG00000241123	21	44579455	44580604	-	protein_coding
KRTAP10-6	ENSG00000188155	21	44591268	44592505	-	protein_coding
KRTAP10-7	ENSG00000272804	21	44600597	44602174	+	protein_coding
KRTAP10-8	ENSG00000187766	21	44612079	44612954	+	protein_coding
KRTAP10-10	ENSG00000221859	21	44637356	44638455	+	protein_coding
KRTAP10-11	ENSG00000243489	21	44646414	44647650	+	protein_coding
KRTAP12-4	ENSG00000212933	21	44654213	44654659	-	protein_coding
KRTAP12-3	ENSG00000205439	21	44657932	44658341	+	protein_coding
KRTAP12-2	ENSG00000221864	21	44666189	44666927	-	protein_coding
IMMTP1	ENSG00000229880	21	44675868	44678086	-	processed_pseudogene
KRTAP12-1	ENSG00000187175	21	44681576	44682163	-	protein_coding
KRTAP12-5P	ENSG00000276647	21	44686358	44686629	+	processed_pseudogene
KRTAP10-13P	ENSG00000236382	21	44702221	44702791	+	unprocessed_pseudogene
LINC00163	ENSG00000234880	21	44989864	44994086	-	lncRNA
LINC00165	ENSG00000261706	21	44994362	44995185	-	lncRNA
PCBP3-AS1	ENSG00000205424	21	45827961	45837987	-	lncRNA
FTCD-AS1	ENSG00000237338	21	46151614	46152647	+	lncRNA
OLIG1	ENSG00000184221	21	33070141	33072413	+	protein_coding
POTED	ENSG00000166351	21	13609777	13645823	+	protein_coding
UMODL1	ENSG00000177398	21	42062959	42143453	+	protein_coding
KRTAP8-2P	ENSG00000233036	21	30802242	30802427	-	unprocessed_pseudogene
KRTAP8-3P	ENSG00000227840	21	30806932	30807119	-	unprocessed_pseudogene
KRTAP8-1	ENSG00000183640	21	30812697	30813274	-	protein_coding
KRTAP7-1	ENSG00000274749	21	30829039	30829759	-	protein_coding
KRTAP11-1	ENSG00000182591	21	30880644	30881580	-	protein_coding
KRTAP19-8	ENSG00000206102	21	31038159	31038476	-	protein_coding
UBE3AP2	ENSG00000228941	21	31060600	31063168	-	processed_pseudogene
MTRES1P2	ENSG00000237325	21	31452466	31453223	+	processed_pseudogene
TIAM1-AS1	ENSG00000237594	21	31559245	31560487	+	lncRNA
FBXW11P1	ENSG00000230870	21	31627127	31628600	-	processed_pseudogene
HMGN1P2	ENSG00000229046	21	31706555	31706864	+	processed_pseudogene
SRSF9P1	ENSG00000214867	21	36295173	36295702	-	processed_pseudogene
ERVH48-1	ENSG00000233056	21	42916803	42925630	-	protein_coding
LIPI	ENSG00000188992	21	14108813	14210955	-	protein_coding
KRTAP10-9	ENSG00000221837	21	44627093	44628378	+	protein_coding
KRTAP10-4	ENSG00000215454	21	44573729	44575371	+	protein_coding
IGSF5	ENSG00000183067	21	39745183	39802081	+	protein_coding
Y_RNA	ENSG00000274790	21	6223480	6223580	-	misc_RNA
Y_RNA	ENSG00000276902	21	6365955	6366055	+	misc_RNA
MCM3AP	ENSG00000160294	21	46235133	46286297	-	protein_coding
RPL18AP2	ENSG00000225043	21	46420553	46421034	-	processed_pseudogene
DIP2A-IT1	ENSG00000223692	21	46462471	46469306	+	lncRNA
RNU6-396P	ENSG00000202239	21	46525618	46525722	+	snRNA
RPS5P3	ENSG00000215088	21	33481580	33482195	-	processed_pseudogene
BTF3P6	ENSG00000233956	21	33518610	33519108	-	processed_pseudogene
MIR6501	ENSG00000284448	21	33550662	33550728	+	miRNA
RN7SL678P	ENSG00000263969	21	37215605	37215903	+	misc_RNA
TTC3	ENSG00000182670	21	37073226	37203112	+	protein_coding
KRTAP26-1	ENSG00000197683	21	30319124	30320315	-	protein_coding
KRTAP27-1	ENSG00000206107	21	30337013	30337694	-	protein_coding
KRTAP13-6P	ENSG00000250973	21	30356515	30356885	-	unprocessed_pseudogene
KRTAP13-2	ENSG00000182816	21	30371390	30372271	-	protein_coding
MIR4327	ENSG00000265007	21	30375294	30375378	-	miRNA
KRTAP13-1	ENSG00000198390	21	30396031	30396822	+	protein_coding
KRTAP13-5P	ENSG00000233640	21	30436466	30436964	-	unprocessed_pseudogene
KRTAP15-1	ENSG00000186970	21	30440275	30440869	+	protein_coding
KRTAP19-1	ENSG00000184351	21	30479706	30480367	-	protein_coding
KRTAP19-2	ENSG00000186965	21	30487043	30487436	-	protein_coding
KRTAP19-3	ENSG00000244025	21	30491462	30492013	-	protein_coding
KRTAP19-4	ENSG00000186967	21	30496824	30497165	-	protein_coding
KRTAP19-5	ENSG00000186977	21	30501657	30502141	-	protein_coding
KRTAP19-9P	ENSG00000237841	21	30510307	30510497	-	unprocessed_pseudogene
KRTAP19-10P	ENSG00000235312	21	30514613	30514799	-	unprocessed_pseudogene
KRTAP19-11P	ENSG00000236612	21	30537278	30537381	-	unprocessed_pseudogene
KRTAP19-6	ENSG00000186925	21	30541535	30541864	-	protein_coding
KRTAP19-7	ENSG00000244362	21	30560875	30561314	-	protein_coding
KRTAP22-2	ENSG00000206106	21	30590105	30590397	-	protein_coding
KRTAP22-1	ENSG00000186924	21	30601087	30601382	+	protein_coding
KRTAP20-1	ENSG00000244624	21	30616425	30616699	+	protein_coding
KRTAP20-4	ENSG00000206105	21	30620627	30620850	+	protein_coding
KRTAP20-2	ENSG00000184032	21	30635206	30635619	+	protein_coding
KRTAP20-3	ENSG00000206104	21	30642864	30643136	+	protein_coding
KRTAP21-3	ENSG00000231068	21	30718525	30718777	-	protein_coding
KRTAP21-4P	ENSG00000236400	21	30741780	30742595	-	unprocessed_pseudogene
KRTAP21-2	ENSG00000187026	21	30746794	30747259	-	protein_coding
KRTAP21-1	ENSG00000187005	21	30755015	30755428	-	protein_coding
KRTAP23-1	ENSG00000186980	21	30348399	30348606	-	protein_coding
KRTAP13-3	ENSG00000240432	21	30425380	30425926	-	protein_coding
RNU6-426P	ENSG00000252273	21	16035413	16035509	-	snRNA
VDAC2P1	ENSG00000214976	21	16094415	16095372	-	processed_pseudogene
RPS26P5	ENSG00000224602	21	16121310	16121644	-	processed_pseudogene
SNORD74B	ENSG00000201025	21	16284696	16284768	-	snoRNA
MIR99A	ENSG00000207638	21	16539089	16539169	+	miRNA
MIRLET7C	ENSG00000199030	21	16539828	16539911	+	miRNA
MIR125B2	ENSG00000207863	21	16590237	16590325	+	miRNA
RNU1-98P	ENSG00000239023	21	16718998	16719157	+	snRNA
KRTAP13-4	ENSG00000186971	21	30430220	30431026	+	protein_coding
KRTAP6-2	ENSG00000186930	21	30598590	30598902	-	protein_coding
KRTAP6-1	ENSG00000184724	21	30613431	30613930	-	protein_coding
SNORA70	ENSG00000207098	21	32841861	32841995	-	snoRNA
BNAT1	ENSG00000273796	21	45403809	45404943	-	lncRNA
LINC01671	ENSG00000225431	21	42599280	42615094	-	lncRNA
PCNT	ENSG00000160299	21	46324124	46445769	+	protein_coding
MTND6P21	ENSG00000223431	21	44472895	44473739	+	processed_pseudogene
USF1P1	ENSG00000226501	21	33334596	33335097	+	processed_pseudogene
SON	ENSG00000159140	21	33543038	33577481	+	protein_coding
BAGE2	ENSG00000187172	21	10454134	10516431	+	transcribed_unprocessed_pseudogene
ANKRD30BP2	ENSG00000224309	21	13038208	13067033	+	transcribed_unprocessed_pseudogene
ABCC13	ENSG00000243064	21	14274092	14362754	+	transcribed_unprocessed_pseudogene
IFNAR2-IL10RB	ENSG00000249624	21	33229892	33297160	+	protein_coding
COL6A2-DT	ENSG00000227438	21	46093264	46097530	-	lncRNA
GRAMD4P1	ENSG00000227874	21	13665868	13667546	-	processed_pseudogene
CXADRP1	ENSG00000214319	21	13676022	13677116	+	processed_pseudogene
LONRF2P5	ENSG00000273692	21	13704853	13705518	+	processed_pseudogene
MIR8069	ENSG00000278618	21	13724189	13724274	+	miRNA
FEM1AP1	ENSG00000229231	21	13762338	13764332	+	processed_pseudogene
TERF1P1	ENSG00000173231	21	13776086	13777266	+	processed_pseudogene
FAM207CP	ENSG00000232797	21	13792635	13793141	+	processed_pseudogene
GXYLT1P2	ENSG00000224860	21	13824406	13825635	-	processed_pseudogene
CNN2P7	ENSG00000215562	21	13826696	13827627	+	processed_pseudogene
ZNF114P1	ENSG00000234538	21	13839118	13839409	+	processed_pseudogene
CYP4F29P	ENSG00000228314	21	13846759	13847713	-	transcribed_unprocessed_pseudogene
SNX18P13	ENSG00000230965	21	13905960	13906488	-	processed_pseudogene
ANKRD20A11P	ENSG00000215559	21	13909574	13979911	-	transcribed_unprocessed_pseudogene
RHOT1P2	ENSG00000203616	21	13936993	13937325	-	processed_pseudogene
POLR2CP1	ENSG00000228600	21	14757588	14758352	+	processed_pseudogene
GAPDHP16	ENSG00000225502	21	14774301	14775262	+	processed_pseudogene
RBMX2P1	ENSG00000226406	21	14829154	14829989	-	processed_pseudogene
NRIP1	ENSG00000180530	21	14961235	15065936	-	protein_coding
LINC02920	ENSG00000236471	21	15067070	15067837	+	lncRNA
RCAN1	ENSG00000159200	21	34513142	34615113	-	protein_coding
BACH1-IT1	ENSG00000248476	21	29351634	29361894	+	lncRNA
BACH1-AS1	ENSG00000232118	21	29370019	29376339	-	lncRNA
BACH1-IT2	ENSG00000228817	21	29370497	29373709	+	lncRNA
BACH1-IT3	ENSG00000234293	21	29496047	29500386	+	lncRNA
GRIK1	ENSG00000171189	21	29536933	29940033	-	protein_coding
GRIK1-AS1	ENSG00000174680	21	29748175	29764002	+	lncRNA
hsa-mir-8069-1	ENSG00000284550	21	6859171	6859256	+	miRNA
RNU6-123P	ENSG00000251972	21	25943044	25943145	-	snRNA
RNU6-926P	ENSG00000206802	21	26190707	26190813	+	snRNA
KRTAP10-12	ENSG00000189169	21	44697172	44698044	+	protein_coding
DSCR4	ENSG00000184029	21	37951425	38121360	-	lncRNA
DSCR4-IT1	ENSG00000223608	21	38006544	38010618	-	lncRNA
LINC01667	ENSG00000280081	21	9810381	9810503	-	transcribed_processed_pseudogene
RPL13AP7	ENSG00000213885	21	25361821	25362431	+	transcribed_processed_pseudogene
SSR4P1	ENSG00000235374	21	45071828	45072239	-	transcribed_processed_pseudogene
CYCSP42	ENSG00000224524	21	15490530	15490767	-	processed_pseudogene
RNU6-1326P	ENSG00000212564	21	15614283	15614389	+	snRNA
RAD23BP3	ENSG00000226298	21	15694300	15696581	-	processed_pseudogene
RUNX1-AS1	ENSG00000286153	21	34836286	34884882	+	lncRNA
TTC3-AS1	ENSG00000228677	21	37187666	37193926	-	lncRNA
ATP5MFP1	ENSG00000224421	21	36388878	36389112	-	processed_pseudogene
PSMD4P1	ENSG00000223741	21	36485983	36487411	-	processed_pseudogene
TRPM2-AS	ENSG00000230061	21	44414588	44425272	-	lncRNA
MRPS6	ENSG00000243927	21	34073224	34362252	+	protein_coding
SLC5A3	ENSG00000198743	21	34073578	34106260	+	protein_coding
RPS5P2	ENSG00000224598	21	34135432	34136071	-	processed_pseudogene
KCNE2	ENSG00000159197	21	34180729	34371381	+	protein_coding
SNX18P10	ENSG00000279213	21	8801362	8801880	-	processed_pseudogene
MTCO1P1	ENSG00000280243	21	8845566	8846646	+	processed_pseudogene
MIR3648-2	ENSG00000264462	21	8986999	8987178	+	miRNA
TEKT4P2	ENSG00000291050	21	8995098	9129773	-	lncRNA
CDRT15P9	ENSG00000279414	21	9026821	9027329	-	transcribed_processed_pseudogene
TEKT4P2	ENSG00000188681	21	9068414	9073609	-	transcribed_unprocessed_pseudogene
SOWAHCP2	ENSG00000279720	21	9082601	9083101	-	processed_pseudogene
LINC00314	ENSG00000178457	21	27954905	28023232	+	lncRNA
CYYR1	ENSG00000166265	21	26466209	26573286	-	protein_coding
CRYAA	ENSG00000160202	21	43169008	43172810	+	protein_coding
CBR1-AS1	ENSG00000230212	21	36074881	36075602	-	lncRNA
RPL23AP4	ENSG00000212932	21	46690764	46691226	+	processed_pseudogene
LINC01683	ENSG00000233480	21	19893098	19900043	-	lncRNA
LINC00113	ENSG00000225298	21	27722327	27751239	+	lncRNA
CYYR1-AS1	ENSG00000197934	21	26278778	26569252	+	lncRNA
LINC01678	ENSG00000225331	21	44158740	44160137	-	lncRNA
LINC01426	ENSG00000234380	21	34745725	34784886	+	lncRNA
LINC00320	ENSG00000224924	21	20651450	20803816	-	lncRNA
MIR99AHG	ENSG00000215386	21	15928296	16646364	+	lncRNA
CBR3-AS1	ENSG00000236830	21	36098090	36175815	-	lncRNA
APP-DT	ENSG00000273492	21	26170871	26217381	+	lncRNA
LINC01549	ENSG00000232560	21	17438752	17450104	+	lncRNA
LINC01670	ENSG00000279094	21	5448587	5502603	-	lncRNA
CYP4F29P	ENSG00000290541	21	13843132	13897298	-	lncRNA
URB1-AS1	ENSG00000256073	21	32393048	32394380	+	lncRNA
LINC02573	ENSG00000233236	21	20193597	20258820	-	lncRNA
SAMSN1-AS1	ENSG00000223662	21	14582202	14612700	+	lncRNA
PDE9A-AS1	ENSG00000225731	21	42733593	42741820	-	lncRNA
SOD1-DT	ENSG00000234509	21	31624034	31659500	-	lncRNA
LINC02575	ENSG00000228709	21	44485463	44495519	+	lncRNA
LINC01695	ENSG00000236532	21	28116094	28228667	-	lncRNA
HLCS-AS1	ENSG00000224790	21	36966461	36975164	+	lncRNA
LINC00205	ENSG00000223768	21	45287983	45353538	+	lncRNA
LINC00316	ENSG00000237664	21	45338584	45364972	-	lncRNA
LINC00334	ENSG00000182586	21	45234308	45264548	+	lncRNA
LINC00315	ENSG00000184274	21	45299405	45326217	-	lncRNA
LINC03105	ENSG00000276077	21	7430540	7498413	+	lncRNA
LINC01692	ENSG00000226983	21	24840550	25057746	+	lncRNA
DSCAM-AS1	ENSG00000235123	21	40383029	40385439	+	lncRNA
LINC01697	ENSG00000232079	21	28048404	28137611	+	lncRNA
LINC01673	ENSG00000234052	21	27638613	27675024	+	lncRNA
LINC01436	ENSG00000231106	21	36005131	36008300	+	lncRNA
FRGCA	ENSG00000236663	21	43134007	43141679	-	lncRNA
LINC03104	ENSG00000274333	21	5553602	5695242	+	lncRNA
LINC01668	ENSG00000283051	21	42777798	42781958	-	lncRNA
ETS2-AS1	ENSG00000205622	21	38812878	38966406	-	lncRNA
EPCIP-AS1	ENSG00000205930	21	32772100	33019751	+	lncRNA
LINC00945	ENSG00000232539	21	33057829	33065873	+	lncRNA
LINC01690	ENSG00000228961	21	32958807	32960566	+	lncRNA
LINC01674	ENSG00000228159	21	13516102	13598187	+	lncRNA
LINC00313	ENSG00000185186	21	43439234	43479534	-	lncRNA
LINC00479	ENSG00000236384	21	41711461	41715775	-	lncRNA
MIS18A-AS1	ENSG00000227256	21	32277863	32280999	+	lncRNA
LINC00114	ENSG00000223806	21	38733890	38773501	-	lncRNA
LINC01667	ENSG00000293035	21	9781848	9839362	-	lncRNA
TSPEAR-AS1	ENSG00000235890	21	44506807	44525952	+	lncRNA
