Gene_Symbol	Gene_ID	Chr	Start	End	Strand	Biotype
KRT8P1	ENSG00000258948	14	38727275	38728481	+	processed_pseudogene
TRAJ51	ENSG00000248366	14	22487183	22487245	+	TR_J_pseudogene
HMGN2P6	ENSG00000257179	14	25267064	25267336	-	processed_pseudogene
RPS3AP46	ENSG00000226132	14	53612724	53613405	+	processed_pseudogene
PSMA3P1	ENSG00000258563	14	60179382	60180016	+	processed_pseudogene
PPIAP5	ENSG00000258996	14	59181593	59181940	+	processed_pseudogene
TRAJ57	ENSG00000211834	14	22478872	22478934	+	TR_J_gene
MAD2L1P1	ENSG00000258445	14	60779978	60780595	+	processed_pseudogene
GNRHR2P1	ENSG00000259169	14	60398934	60400013	-	unprocessed_pseudogene
RPL31P4	ENSG00000213598	14	58794654	58795029	+	processed_pseudogene
ATP5F1CP1	ENSG00000224004	14	53991101	53991995	-	processed_pseudogene
EIF1AXP2	ENSG00000258980	14	65528830	65529574	-	processed_pseudogene
RPL17P2	ENSG00000242135	14	60212462	60212912	-	processed_pseudogene
SIX6	ENSG00000184302	14	60509146	60512850	+	protein_coding
SIX4	ENSG00000100625	14	60709539	60724351	-	protein_coding
SALL4P7	ENSG00000258692	14	60493766	60496885	-	transcribed_processed_pseudogene
CCDC175	ENSG00000151838	14	59504539	59576812	-	protein_coding
SCOCP1	ENSG00000258896	14	60158976	60159324	+	processed_pseudogene
PCNX1	ENSG00000100731	14	70907405	71115382	+	protein_coding
GPHB5	ENSG00000179600	14	63312835	63318935	-	protein_coding
ATP5F1AP4	ENSG00000258877	14	62604113	62605717	-	processed_pseudogene
SALRNA1	ENSG00000258952	14	60639216	60642589	+	lncRNA
CCDC177	ENSG00000267909	14	69569799	69574871	-	protein_coding
KCNH5	ENSG00000140015	14	62699464	63102037	-	protein_coding
PARP1P2	ENSG00000258995	14	63123007	63123201	+	processed_pseudogene
AKR1B1P5	ENSG00000258685	14	59135488	59136421	-	processed_pseudogene
PTTG1P1	ENSG00000258571	14	71085482	71085833	-	processed_pseudogene
RAP1AP	ENSG00000258769	14	74482985	74483435	+	processed_pseudogene
RMB8AP1	ENSG00000258427	14	60397757	60398281	+	processed_pseudogene
TUBBP3	ENSG00000258406	14	43274824	43275697	+	processed_pseudogene
NCOA4P1	ENSG00000258629	14	65879592	65881070	-	processed_pseudogene
RPL23AP71	ENSG00000237450	14	34485979	34486447	+	processed_pseudogene
SPTSSA	ENSG00000165389	14	34432788	34462240	-	protein_coding
GTF3AP2	ENSG00000258966	14	71044375	71044640	-	transcribed_processed_pseudogene
HNRNPUP1	ENSG00000259051	14	43300263	43300595	+	processed_pseudogene
RPL9P6	ENSG00000241891	14	81777016	81777613	-	processed_pseudogene
YBX1P1	ENSG00000224861	14	66012830	66013789	-	processed_pseudogene
RPL21P8	ENSG00000180662	14	65467807	65468341	-	processed_pseudogene
SLC35F4	ENSG00000151812	14	57563920	57982194	-	protein_coding
FTH1P13	ENSG00000258960	14	65900932	65901451	-	processed_pseudogene
RPL21P11	ENSG00000242571	14	90366697	90367179	-	processed_pseudogene
OR7E159P	ENSG00000258849	14	51771789	51772086	-	unprocessed_pseudogene
EIF3LP1	ENSG00000258501	14	81916231	81917888	+	processed_pseudogene
COILP1	ENSG00000259100	14	39385404	39387102	-	processed_pseudogene
TRAJ50	ENSG00000211839	14	22488593	22488652	+	TR_J_gene
FKBP1BP1	ENSG00000258536	14	41742639	41742963	+	processed_pseudogene
CAP2P1	ENSG00000259151	14	89290205	89291594	-	transcribed_processed_pseudogene
RPS19P3	ENSG00000240463	14	34568689	34569129	-	processed_pseudogene
RAB42P1	ENSG00000230997	14	89892128	89892443	+	processed_pseudogene
ENSAP2	ENSG00000259032	14	82692704	82693055	-	processed_pseudogene
UBA52P3	ENSG00000243023	14	58141279	58141660	+	processed_pseudogene
CYB5AP5	ENSG00000257503	14	26208036	26208424	+	processed_pseudogene
CLEC14A	ENSG00000176435	14	38254000	38256093	-	protein_coding
RGS6	ENSG00000182732	14	71932429	72566530	+	protein_coding
MTCO1P2	ENSG00000259045	14	32484098	32484800	-	unprocessed_pseudogene
LINC00520	ENSG00000258791	14	55781132	55796731	-	lncRNA
MTCYBP27	ENSG00000259012	14	84176419	84177088	+	processed_pseudogene
EEF1A1P2	ENSG00000258841	14	81661428	81662874	+	processed_pseudogene
YWHAQP1	ENSG00000258934	14	42807378	42808112	-	processed_pseudogene
FOXN3-AS1	ENSG00000258920	14	89417354	89419793	+	lncRNA
MTND4P33	ENSG00000258762	14	84172841	84173606	+	processed_pseudogene
OR7K1P	ENSG00000258275	14	25357764	25358689	+	unprocessed_pseudogene
DNAJC19P9	ENSG00000258608	14	45290036	45290386	+	processed_pseudogene
CCDC85C	ENSG00000205476	14	99500190	99604207	-	protein_coding
FOXN3-AS4	ENSG00000258380	14	89399995	89409469	+	lncRNA
MTND5P35	ENSG00000258923	14	84173791	84175510	+	processed_pseudogene
CHORDC2P	ENSG00000259050	14	89736965	89738391	-	processed_pseudogene
SLC35F4-AS1	ENSG00000259039	14	57578409	57600404	+	lncRNA
RPL23AP10	ENSG00000240051	14	96456576	96457041	-	processed_pseudogene
IGHVIII-16-1	ENSG00000283948	14	106170749	106171052	-	IG_V_pseudogene
IGHV3-23	ENSG00000211949	14	106268606	106269140	-	IG_V_gene
IGHVIII-22-2	ENSG00000254045	14	106264688	106264715	-	IG_V_pseudogene
IGHV4-34	ENSG00000211956	14	106373663	106374145	-	IG_V_gene
IGHV1-12	ENSG00000254174	14	106122420	106122709	-	IG_V_pseudogene
IGHVII-30-1	ENSG00000253491	14	106342680	106342980	-	IG_V_pseudogene
IGHVII-15-1	ENSG00000253458	14	106163583	106163802	-	IG_V_pseudogene
IGHGP	ENSG00000253755	14	105664633	105669843	-	IG_C_pseudogene
IGHV3-38	ENSG00000211958	14	106410493	106411021	-	IG_V_gene
IGHV3-22	ENSG00000253957	14	106257762	106258223	-	IG_V_pseudogene
IGHV3-37	ENSG00000253359	14	106396676	106397114	-	IG_V_pseudogene
IGHV4-28	ENSG00000211952	14	106324254	106324760	-	IG_V_gene
IGHV7-34-1	ENSG00000253325	14	106377300	106377733	-	IG_V_pseudogene
IGHVIII-11-1	ENSG00000254215	14	106120207	106120473	-	IG_V_pseudogene
IGHV3-21	ENSG00000211947	14	106235064	106235594	-	IG_V_gene
IGHVII-26-2	ENSG00000253482	14	106314651	106314975	-	IG_V_pseudogene
IGHV3-64D	ENSG00000282639	14	106088122	106088573	-	IG_V_gene
IGHVII-30-21	ENSG00000283607	14	106354448	106354704	-	IG_V_pseudogene
IGHV1-17	ENSG00000254046	14	106174342	106174760	-	IG_V_pseudogene
PEBP1P1	ENSG00000259059	14	96423700	96424209	-	processed_pseudogene
IGHV3-35	ENSG00000211957	14	106389392	106389858	-	IG_V_gene
IGHV3-15	ENSG00000211943	14	106153624	106154163	-	IG_V_gene
ELK2AP	ENSG00000213140	14	105672308	105673314	-	processed_pseudogene
IGHV7-27	ENSG00000254326	14	106317823	106318236	-	IG_V_pseudogene
IGHV3-36	ENSG00000253240	14	106392774	106393231	-	IG_V_pseudogene
IGHV3-25	ENSG00000253441	14	106289029	106289479	-	IG_V_pseudogene
CLBA1	ENSG00000140104	14	104985775	105010482	+	protein_coding
IGHV1-14	ENSG00000253709	14	106145891	106146131	-	IG_V_pseudogene
IGHV3-20	ENSG00000211946	14	106210936	106211453	-	IG_V_gene
IGHV3-33-2	ENSG00000253440	14	106369107	106369546	-	IG_V_pseudogene
GLRXP2	ENSG00000258544	14	90107675	90107995	+	processed_pseudogene
AHNAK2	ENSG00000185567	14	104937244	104978374	-	protein_coding
IGHVIII-25-1	ENSG00000253367	14	106293568	106293808	-	IG_V_pseudogene
IGHV1-24	ENSG00000211950	14	106276548	106277043	-	IG_V_gene
IGHV3-33	ENSG00000211955	14	106359793	106360324	-	IG_V_gene
IGHVIII-38-1	ENSG00000253989	14	106418018	106418299	-	IG_V_pseudogene
IGHV3-30	ENSG00000270550	14	106335082	106335613	-	IG_V_gene
OR7E105P	ENSG00000258423	14	51756996	51757988	+	unprocessed_pseudogene
SLC20A1P2	ENSG00000273894	14	106179554	106180519	-	processed_pseudogene
IGHV5-10-1	ENSG00000282651	14	106107972	106108464	-	IG_V_gene
LINC02312	ENSG00000258869	14	97749264	97763989	-	lncRNA
IGHV3-32	ENSG00000254289	14	106331106	106331563	-	IG_V_pseudogene
IGHVII-33-1	ENSG00000254203	14	106367385	106367664	-	IG_V_pseudogene
IGHV2-26	ENSG00000211951	14	106301396	106301862	-	IG_V_gene
IGHVIII-13-1	ENSG00000253412	14	106142287	106142577	-	IG_V_pseudogene
IGHV1-18	ENSG00000211945	14	106184901	106185394	-	IG_V_gene
HOMER2P2	ENSG00000238275	14	106286811	106287657	-	processed_pseudogene
IGHV3-19	ENSG00000253883	14	106196700	106196990	-	IG_V_pseudogene
IGHV4-31	ENSG00000231475	14	106349283	106349792	-	IG_V_gene
RPL10L	ENSG00000165496	14	46651010	46651781	-	protein_coding
LINC00226	ENSG00000276210	14	106287674	106288828	+	lncRNA
IGHV3-29	ENSG00000270474	14	106356145	106356591	-	IG_V_pseudogene
FOXN3-AS2	ENSG00000259073	14	89576216	89577477	+	lncRNA
IGHV3-13	ENSG00000211942	14	106129540	106130072	-	IG_V_gene
IGHV3-30-2	ENSG00000253587	14	106344385	106344833	-	IG_V_pseudogene
IGHVII-22-1	ENSG00000253345	14	106263362	106263626	-	IG_V_pseudogene
IGHVIII-26-1	ENSG00000253462	14	106309417	106309666	-	IG_V_pseudogene
IGHV3-16	ENSG00000211944	14	106165205	106165730	-	IG_V_gene
IGHV3-11	ENSG00000211941	14	106116635	106117204	-	IG_V_gene
IGHVII-28-1	ENSG00000253149	14	106329432	106329684	-	IG_V_pseudogene
TRAJ46	ENSG00000211843	14	22493403	22493465	+	TR_J_gene
5_8S_rRNA	ENSG00000283274	14	16057472	16057622	+	rRNA
RNU6-458P	ENSG00000206906	14	18343038	18343144	+	snRNA
RNU1-27P	ENSG00000206596	14	34546714	34546877	+	snRNA
RN7SL660P	ENSG00000278746	14	32442341	32442639	+	misc_RNA
RNU6-8	ENSG00000202337	14	32203163	32203269	-	snRNA
MIR3171	ENSG00000264657	14	27633205	27633278	-	miRNA
RNU6-1261P	ENSG00000253003	14	34675891	34675994	+	snRNA
RNA5SP385	ENSG00000251756	14	51692752	51692861	+	rRNA_pseudogene
RNU6-7	ENSG00000201654	14	32202045	32202151	+	snRNA
RNU6-301P	ENSG00000207004	14	51724103	51724209	+	snRNA
Metazoa_SRP	ENSG00000275978	14	34659564	34659878	-	misc_RNA
MIR5580	ENSG00000266431	14	53948427	53948484	-	miRNA
SNORA70	ENSG00000201376	14	51244090	51244224	+	snoRNA
Y_RNA	ENSG00000201820	14	51253933	51254023	-	misc_RNA
MIR4708	ENSG00000266740	14	65335117	65335183	-	miRNA
RN7SL598P	ENSG00000243700	14	58179771	58180064	+	misc_RNA
RN7SKP99	ENSG00000252837	14	57837354	57837660	-	misc_RNA
MIR5586	ENSG00000263629	14	59646962	59647020	-	miRNA
SNORD56B	ENSG00000207444	14	71398337	71398407	+	snoRNA
RN7SL683P	ENSG00000242330	14	71448689	71448958	+	misc_RNA
RNU1-28P	ENSG00000206588	14	34556226	34556389	-	snRNA
RNU6-552P	ENSG00000199739	14	45274359	45274477	-	snRNA
Metazoa_SRP	ENSG00000276782	14	82429872	82430156	+	misc_RNA
Y_RNA	ENSG00000200860	14	66177527	66177635	-	misc_RNA
Y_RNA	ENSG00000201351	14	90177222	90177330	+	misc_RNA
MIR625	ENSG00000207781	14	65471102	65471186	+	miRNA
RNU6-976P	ENSG00000251895	14	84739942	84740052	+	snRNA
RNU6ATAC28P	ENSG00000238561	14	83750384	83750501	+	snRNA
MIR4709	ENSG00000283944	14	74480133	74480204	-	miRNA
RNU7-30P	ENSG00000252644	14	91091077	91091138	+	snRNA
SNORA11B	ENSG00000221102	14	91126425	91126553	+	snoRNA
RN7SKP107	ENSG00000201027	14	89621918	89622207	+	misc_RNA
Y_RNA	ENSG00000252655	14	89650793	89650903	-	misc_RNA
RN7SKP255	ENSG00000200312	14	89712511	89712823	+	misc_RNA
Y_RNA	ENSG00000200298	14	72022407	72022516	-	misc_RNA
RN7SL714P	ENSG00000241757	14	98351367	98351664	-	misc_RNA
RNU2-33P	ENSG00000222276	14	96384624	96384815	+	snRNA
RNU6-91P	ENSG00000272439	14	99444306	99444412	+	snRNA
TRAJ44	ENSG00000211845	14	22494821	22494883	+	TR_J_gene
TRAJ43	ENSG00000211846	14	22495913	22495966	+	TR_J_gene
TRAJ42	ENSG00000211847	14	22496887	22496952	+	TR_J_gene
TRAJ41	ENSG00000211848	14	22497657	22497718	+	TR_J_gene
TRAJ40	ENSG00000211849	14	22499689	22499749	+	TR_J_gene
TRAJ39	ENSG00000211850	14	22501601	22501663	+	TR_J_gene
TRAJ37	ENSG00000278661	14	22503750	22503814	+	TR_J_gene
TRAJ36	ENSG00000276699	14	22505110	22505167	+	TR_J_gene
TRAJ35	ENSG00000211854	14	22506644	22506702	+	TR_J_gene
TRAJ34	ENSG00000211855	14	22507666	22507723	+	TR_J_gene
TRAJ33	ENSG00000211856	14	22508602	22508658	+	TR_J_gene
TRAJ32	ENSG00000211857	14	22509341	22509406	+	TR_J_gene
TRAJ31	ENSG00000211858	14	22510968	22511024	+	TR_J_gene
TRAJ30	ENSG00000211859	14	22512852	22512908	+	TR_J_gene
TRAJ29	ENSG00000211860	14	22513939	22513998	+	TR_J_gene
TRAJ28	ENSG00000211861	14	22515623	22515688	+	TR_J_gene
TRAJ27	ENSG00000211862	14	22516273	22516331	+	TR_J_gene
TRAJ26	ENSG00000211863	14	22518446	22518505	+	TR_J_gene
TRAJ25	ENSG00000211864	14	22518812	22518871	+	TR_J_gene
TRAJ24	ENSG00000211865	14	22519969	22520031	+	TR_J_gene
TRAJ23	ENSG00000211866	14	22520416	22520478	+	TR_J_gene
TRAJ22	ENSG00000211867	14	22522040	22522102	+	TR_J_gene
TRAJ21	ENSG00000211868	14	22523600	22523654	+	TR_J_gene
TRAJ20	ENSG00000211869	14	22524325	22524381	+	TR_J_gene
TRAJ19	ENSG00000211870	14	22525263	22525322	+	TR_J_gene
TRAJ18	ENSG00000211871	14	22525650	22525715	+	TR_J_gene
TRAJ17	ENSG00000211872	14	22526844	22526906	+	TR_J_gene
TRAJ16	ENSG00000211873	14	22528527	22528586	+	TR_J_gene
TRAJ14	ENSG00000211875	14	22530327	22530378	+	TR_J_gene
TRAJ13	ENSG00000211876	14	22531076	22531138	+	TR_J_gene
TRAJ12	ENSG00000211877	14	22531939	22531998	+	TR_J_gene
TRAJ11	ENSG00000211878	14	22532502	22532561	+	TR_J_gene
TRAJ10	ENSG00000211879	14	22533497	22533560	+	TR_J_gene
TRAJ9	ENSG00000211880	14	22535554	22535614	+	TR_J_gene
TRAJ8	ENSG00000211881	14	22536145	22536204	+	TR_J_pseudogene
TRAJ7	ENSG00000211882	14	22537622	22537680	+	TR_J_gene
TRAJ6	ENSG00000211883	14	22539073	22539134	+	TR_J_gene
TRAJ5	ENSG00000211884	14	22540247	22540306	+	TR_J_gene
TRAJ4	ENSG00000211885	14	22542199	22542261	+	TR_J_gene
TRAJ3	ENSG00000211886	14	22543179	22543240	+	TR_J_gene
TRAJ2	ENSG00000211887	14	22544071	22544136	+	TR_J_gene
TRAJ1	ENSG00000211888	14	22545037	22545098	+	TR_J_gene
TRAC	ENSG00000277734	14	22547506	22552156	+	TR_C_gene
OR6E1P	ENSG00000235213	14	22702143	22703065	+	unprocessed_pseudogene
Y_RNA	ENSG00000199716	14	22867818	22867917	+	misc_RNA
PSMB11	ENSG00000222028	14	23042212	23044060	+	protein_coding
THTPA	ENSG00000259431	14	23555988	23560271	+	protein_coding
BRD7P1	ENSG00000259043	14	23749236	23751150	+	processed_pseudogene
RN7SKP205	ENSG00000222931	14	23791930	23792236	+	misc_RNA
LINC00596	ENSG00000259334	14	23922247	23934568	-	lncRNA
TRAJ38	ENSG00000211851	14	22502231	22502292	+	TR_J_gene
Y_RNA	ENSG00000212335	14	22852616	22852728	-	misc_RNA
TCL1A	ENSG00000100721	14	95709947	95714196	-	protein_coding
LINC02287	ENSG00000258499	14	92905697	92907482	-	lncRNA
CYB5AP3	ENSG00000258595	14	93138066	93138465	+	processed_pseudogene
RPL36AP4	ENSG00000241499	14	93244010	93244323	+	processed_pseudogene
COX6CP11	ENSG00000258668	14	77652827	77653055	-	processed_pseudogene
RPL21P10	ENSG00000239272	14	77683202	77683989	-	processed_pseudogene
ZMYND19P1	ENSG00000258917	14	77696591	77697377	+	processed_pseudogene
Y_RNA	ENSG00000199440	14	77821030	77821142	-	misc_RNA
LINC02914	ENSG00000176605	14	98711613	98717761	+	lncRNA
Y_RNA	ENSG00000201573	14	50468397	50468498	-	misc_RNA
SNRPGP1	ENSG00000258577	14	50571919	50572140	-	processed_pseudogene
RN7SL452P	ENSG00000243103	14	50637691	50637981	-	misc_RNA
ZFP64P1	ENSG00000258491	14	50704343	50705511	-	processed_pseudogene
METTL5P1	ENSG00000258587	14	74873684	74874254	+	processed_pseudogene
RNU6-689P	ENSG00000206924	14	75020761	75020867	+	snRNA
HIF1AP1	ENSG00000258978	14	75116426	75116600	-	processed_pseudogene
RNU4ATAC14P	ENSG00000252013	14	75202081	75202169	-	snRNA
RPSAP4	ENSG00000239269	14	94726288	94727175	+	processed_pseudogene
GSC-DT	ENSG00000285205	14	94770271	94774858	+	lncRNA
RPL15P2	ENSG00000240914	14	94800849	94801463	-	processed_pseudogene
ADIPOR1P2	ENSG00000258805	14	94631863	94634528	+	processed_pseudogene
RNU6ATAC9P	ENSG00000252019	14	54859215	54859330	+	snRNA
MIR4308	ENSG00000265432	14	54878113	54878193	-	miRNA
FDPSP3	ENSG00000258872	14	54884849	54886213	-	transcribed_processed_pseudogene
RPSAP13	ENSG00000233924	14	55004813	55005687	-	processed_pseudogene
OR4U1P	ENSG00000258899	14	20043916	20044827	+	unprocessed_pseudogene
OR4L1	ENSG00000176246	14	20060045	20060983	+	protein_coding
RNA5SP380	ENSG00000252999	14	20090130	20090227	+	rRNA_pseudogene
OR4T1P	ENSG00000258641	14	20093353	20094263	+	unprocessed_pseudogene
PSMB7P1	ENSG00000259074	14	20149232	20149745	+	processed_pseudogene
GTF2IP22	ENSG00000259095	14	20173632	20173813	-	processed_pseudogene
OR11G1P	ENSG00000258468	14	20179189	20180156	+	unprocessed_pseudogene
OR11P1P	ENSG00000284742	14	20183925	20184298	-	unprocessed_pseudogene
OR11H6	ENSG00000176219	14	20223710	20224702	+	protein_coding
OR11H7	ENSG00000258806	14	20229402	20230346	+	protein_coding
SNORA79B	ENSG00000222489	14	20323179	20323326	-	snoRNA
SNORD126	ENSG00000238344	14	20326450	20326526	-	snoRNA
RPPH1	ENSG00000277209	14	20343075	20343407	-	ribozyme
RNA5SP382	ENSG00000200225	14	20414987	20415098	+	rRNA_pseudogene
KLHL33	ENSG00000185271	14	20425852	20436166	-	protein_coding
PTCD2P1	ENSG00000258456	14	20524287	20525422	-	processed_pseudogene
SETP1	ENSG00000258863	14	20528115	20528959	-	processed_pseudogene
RNASE11-AS1	ENSG00000258573	14	20587644	20607221	+	lncRNA
OR6S1	ENSG00000181803	14	20640696	20641691	-	protein_coding
Y_RNA	ENSG00000199461	14	20679411	20679512	+	misc_RNA
RANBP20P	ENSG00000259144	14	20720742	20723127	-	processed_pseudogene
EDDM3DP	ENSG00000258963	14	20734578	20735011	+	unprocessed_pseudogene
EDDM3A	ENSG00000181562	14	20745887	20748380	+	protein_coding
EDDM3B	ENSG00000181552	14	20768404	20770948	+	protein_coding
RNASE2	ENSG00000169385	14	20955487	20956436	+	protein_coding
RN7SL189P	ENSG00000243817	14	20963579	20963867	+	misc_RNA
SLC39A2	ENSG00000165794	14	20999255	21001871	+	protein_coding
MIR6717	ENSG00000284122	14	21023314	21023386	-	miRNA
TPPP2	ENSG00000179636	14	21024109	21036276	+	protein_coding
RNASE13	ENSG00000206150	14	21032818	21034807	-	protein_coding
RNASE7	ENSG00000165799	14	21042316	21044234	+	protein_coding
RNASE8	ENSG00000173431	14	21057822	21058455	+	protein_coding
CKAP2P1	ENSG00000258722	14	21110295	21113472	-	processed_pseudogene
RNU6-252P	ENSG00000200102	14	21113639	21113745	-	snRNA
OR5AU1	ENSG00000169327	14	21148370	21159060	-	protein_coding
SMARCE1P3	ENSG00000259102	14	21162513	21163743	+	processed_pseudogene
LINC00641	ENSG00000258441	14	21200079	21206900	-	lncRNA
SNORD9	ENSG00000199436	14	21392150	21392253	-	snoRNA
HMGB3P26	ENSG00000259428	14	103364239	103364820	-	processed_pseudogene
RPSAP5	ENSG00000243904	14	103374033	103374916	-	processed_pseudogene
RPL10AP1	ENSG00000244691	14	103412119	103412761	-	processed_pseudogene
RNU7-160P	ENSG00000252469	14	103550345	103550406	+	snRNA
RNU4-68P	ENSG00000201184	14	103567405	103567545	+	snRNA
KLC1-AS1	ENSG00000246451	14	103682362	103684015	-	lncRNA
Y_RNA	ENSG00000253096	14	103725728	103725825	-	misc_RNA
EIF4A1P12	ENSG00000257662	14	28593779	28593919	+	processed_pseudogene
BTF3P2	ENSG00000258282	14	28673241	28673727	-	processed_pseudogene
Y_RNA	ENSG00000207164	14	28901236	28901347	-	misc_RNA
TGFB3-AS1	ENSG00000258876	14	75970924	75971587	+	lncRNA
RPL13P6	ENSG00000213176	14	103041469	103042094	+	processed_pseudogene
RPL21P12	ENSG00000259535	14	103148597	103149408	+	processed_pseudogene
GCSHP2	ENSG00000259525	14	103184204	103185039	+	processed_pseudogene
RPL21P13	ENSG00000242837	14	103241492	103241972	+	processed_pseudogene
RPL17P4	ENSG00000240624	14	103282933	103283468	+	processed_pseudogene
SNORA28	ENSG00000272533	14	103337849	103337974	+	snoRNA
MIR3173	ENSG00000264607	14	95137919	95137986	-	miRNA
CEND1P1	ENSG00000213159	14	104450979	104451433	+	processed_pseudogene
TMEM179	ENSG00000258986	14	104474678	104605647	-	protein_coding
LINC02280	ENSG00000260792	14	104661120	104665558	-	lncRNA
MIR4710	ENSG00000265291	14	104677694	104677749	-	miRNA
RNU4-22P	ENSG00000222990	14	88513498	88513663	+	snRNA
RNU4-92P	ENSG00000200653	14	88820297	88820432	+	snRNA
Y_RNA	ENSG00000207342	14	88840165	88840263	+	misc_RNA
MPPE1P1	ENSG00000258990	14	89110148	89111223	-	processed_pseudogene
RPL31P5	ENSG00000205767	14	63567958	63568308	+	processed_pseudogene
GCATP1	ENSG00000270878	14	63594031	63595291	-	processed_pseudogene
HSPE1P2	ENSG00000258645	14	63601509	63601814	+	processed_pseudogene
RNU6-597P	ENSG00000202490	14	63618043	63618144	+	snRNA
Y_RNA	ENSG00000206822	14	63621760	63621871	+	misc_RNA
RNU6-1162P	ENSG00000207172	14	63630678	63630781	+	snRNA
U3	ENSG00000200693	14	63651296	63651499	-	snoRNA
EIF2S2P1	ENSG00000258778	14	63734697	63735923	+	processed_pseudogene
RNU7-116P	ENSG00000252749	14	63736444	63736505	+	snRNA
RPS28P1	ENSG00000270912	14	63808546	63808732	+	processed_pseudogene
Y_RNA	ENSG00000202182	14	63848261	63848362	-	misc_RNA
MIR548H1	ENSG00000221537	14	64095024	64095125	-	miRNA
MIR2392	ENSG00000266461	14	100814491	100814574	+	miRNA
MIR770	ENSG00000211574	14	100852390	100852487	+	miRNA
MIR493	ENSG00000207989	14	100869060	100869148	+	miRNA
MIR337	ENSG00000199151	14	100874493	100874585	+	miRNA
MIR665	ENSG00000283159	14	100875033	100875104	+	miRNA
MIR431	ENSG00000208001	14	100881007	100881120	+	miRNA
MIR433	ENSG00000207569	14	100881886	100881978	+	miRNA
MIR127	ENSG00000207608	14	100882979	100883075	+	miRNA
MIR432	ENSG00000272458	14	100884483	100884576	+	miRNA
MIR136	ENSG00000207942	14	100884702	100884783	+	miRNA
SNORD112	ENSG00000275662	14	100897920	100897996	+	snoRNA
MIR370	ENSG00000199005	14	100911139	100911213	+	miRNA
SNORD113-1	ENSG00000202191	14	100924824	100924892	+	snoRNA
SNORD113-2	ENSG00000212384	14	100927342	100927413	+	snoRNA
SNORD113-3	ENSG00000201700	14	100929919	100929990	+	snoRNA
SNORD113-4	ENSG00000201672	14	100936491	100936565	+	snoRNA
SNORD113-5	ENSG00000272474	14	100938187	100938264	+	snoRNA
SNORD113-6	ENSG00000200215	14	100939556	100939630	+	snoRNA
SNORD113-7	ENSG00000200632	14	100941126	100941202	+	snoRNA
SNORD113-8	ENSG00000200367	14	100943451	100943524	+	snoRNA
SNORD113-9	ENSG00000201950	14	100945649	100945720	+	snoRNA
SNORD114-1	ENSG00000199575	14	100949833	100949904	+	snoRNA
SNORD114-2	ENSG00000200823	14	100951856	100951933	+	snoRNA
SNORD114-3	ENSG00000201839	14	100953349	100953423	+	snoRNA
SNORD114-4	ENSG00000200832	14	100954374	100954448	+	snoRNA
SNORD114-5	ENSG00000199798	14	100955370	100955439	+	snoRNA
SNORD114-6	ENSG00000201263	14	100957166	100957237	+	snoRNA
SNORD114-7	ENSG00000199390	14	100963054	100963130	+	snoRNA
SNORD114-9	ENSG00000201240	14	100966029	100966100	+	snoRNA
SNORD114-10	ENSG00000200279	14	100967052	100967123	+	snoRNA
SNORD114-11	ENSG00000200608	14	100968111	100968185	+	snoRNA
SNORD114-12	ENSG00000202270	14	100968948	100969022	+	snoRNA
SNORD114-13	ENSG00000201247	14	100969879	100969952	+	snoRNA
